WISLR_PTY_ID,WISLR_PTY_TYCD,WISLR_PTY_NM,RDWY_RTE_ID,SORT_NM,RDWY_LINK_ID,RWLK_STRT_OSET,RWLK_END_OSET,RWRL_SORT,BASC_RTE_FL,DIR_INDC
324,T,ALBION,393605,AARBACK RD,4865668,2640,3696,100,Y,>
324,T,ALBION,393605,AARBACK RD,4834480,0,4646,200,Y,>
324,T,ALBION,393605,AARBACK RD,4834474,0,2640,300,Y,>
324,T,ALBION,393605,AARBACK RD,4855860,0,1162,400,Y,>
324,T,ALBION,393605,AARBACK RD,4855859,0,3379,500,Y,>
324,T,ALBION,393605,AARBACK RD,5302117,0,3115,600,Y,>
324,T,ALBION,393605,AARBACK RD,5302118,0,3115,700,N,<
324,T,ALBION,393605,AARBACK RD,4834475,0,3379,800,N,<
324,T,ALBION,393605,AARBACK RD,4834476,0,1162,900,N,<
324,T,ALBION,393605,AARBACK RD,4855858,0,2640,1000,N,<
324,T,ALBION,393605,AARBACK RD,4855864,0,4646,1100,N,<
324,T,ALBION,393605,AARBACK RD,4865669,0,1056,1200,N,<
324,T,ALBION,393606,ACADEMY DR,4834530,0,422,1000,Y,>
324,T,ALBION,393606,ACADEMY DR,4834531,0,898,2000,Y,>
324,T,ALBION,393606,ACADEMY DR,4834532,0,898,3000,Y,>
324,T,ALBION,393606,ACADEMY DR,4855916,0,898,4000,N,<
324,T,ALBION,393606,ACADEMY DR,4855915,0,898,5000,N,<
324,T,ALBION,393606,ACADEMY DR,4855914,0,422,6000,N,<
324,T,ALBION,393607,ALBION RD,4834063,0,4224,1000,Y,>
324,T,ALBION,393607,ALBION RD,4873079,0,739,2000,Y,>
324,T,ALBION,393607,ALBION RD,4855476,0,1848,3000,Y,>
324,T,ALBION,393607,ALBION RD,4834152,0,3274,4000,Y,>
324,T,ALBION,393607,ALBION RD,4855536,0,3274,5000,N,<
324,T,ALBION,393607,ALBION RD,4834092,0,1848,6000,N,<
324,T,ALBION,393607,ALBION RD,4873080,0,739,7000,N,<
324,T,ALBION,393607,ALBION RD,4855447,0,4224,8000,N,<
324,T,ALBION,393608,BEACH AVE,4834265,0,792,1000,Y,>
324,T,ALBION,393608,BEACH AVE,4834264,0,739,2000,Y,>
324,T,ALBION,393608,BEACH AVE,4855648,0,739,3000,N,<
324,T,ALBION,393608,BEACH AVE,4855649,0,792,4000,N,<
324,T,ALBION,393609,BEACH ST,4834183,0,475,1000,Y,>
324,T,ALBION,393609,BEACH ST,4855567,0,475,2000,N,<
324,T,ALBION,393610,BINGHAM RD,5018118,317,898,100,Y,>
324,T,ALBION,393610,BINGHAM RD,4865683,0,2218,200,Y,>
324,T,ALBION,393610,BINGHAM RD,4623596,0,2904,300,Y,>
324,T,ALBION,393610,BINGHAM RD,4623597,0,264,400,Y,>
324,T,ALBION,393610,BINGHAM RD,4618453,0,264,500,N,<
324,T,ALBION,393610,BINGHAM RD,4618452,0,2904,600,N,<
324,T,ALBION,393610,BINGHAM RD,4865684,0,2218,700,N,<
324,T,ALBION,393610,BINGHAM RD,5018117,0,581,800,N,<
324,T,ALBION,393611,BINGHAM ROAD - 00106 CONNECTOR,4834052,0,845,1000,Y,>
324,T,ALBION,393611,BINGHAM ROAD - 00106 CONNECTOR,4855436,0,845,2000,N,<
324,T,ALBION,393612,BLACKHAWK DR,5064230,0,634,100,Y,>
324,T,ALBION,393612,BLACKHAWK DR,5064229,0,634,200,N,<
324,T,ALBION,393613,BLIVEN RD,4834506,0,2165,100,Y,>
324,T,ALBION,393613,BLIVEN RD,4836439,0,4646,200,Y,>
324,T,ALBION,393613,BLIVEN RD,4836440,0,1320,300,Y,>
324,T,ALBION,393613,BLIVEN RD,4834093,0,581,400,Y,>
324,T,ALBION,393613,BLIVEN RD,5091170,0,719,500,Y,>
324,T,ALBION,393613,BLIVEN RD,5091171,0,284,600,Y,>
324,T,ALBION,393613,BLIVEN RD,4834095,0,475,700,Y,>
324,T,ALBION,393613,BLIVEN RD,4855479,0,475,800,N,<
324,T,ALBION,393613,BLIVEN RD,5091172,0,284,900,N,<
324,T,ALBION,393613,BLIVEN RD,5091173,0,719,1000,N,<
324,T,ALBION,393613,BLIVEN RD,4855477,0,581,1100,N,<
324,T,ALBION,393613,BLIVEN RD,4857823,0,1320,1200,N,<
324,T,ALBION,393613,BLIVEN RD,4857822,0,4646,1300,N,<
324,T,ALBION,393613,BLIVEN RD,4855890,0,2165,1400,N,<
324,T,ALBION,393614,BREKKEN RD,4834515,0,792,100,Y,>
324,T,ALBION,393614,BREKKEN RD,4855899,0,792,200,N,<
324,T,ALBION,393615,BUBLITZ RD,4834518,0,4910,1000,Y,>
324,T,ALBION,393615,BUBLITZ RD,4865563,0,581,2000,Y,>
324,T,ALBION,393615,BUBLITZ RD,4865562,5333,5914,3000,N,<
324,T,ALBION,393615,BUBLITZ RD,4855902,0,4910,4000,N,<
324,T,ALBION,393616,CTH A,4834503,0,1214,1000,Y,>
324,T,ALBION,393616,CTH A,4834504,0,4805,2000,Y,>
324,T,ALBION,393616,CTH A,4855851,0,2746,3000,Y,>
324,T,ALBION,393616,CTH A,4855850,0,6125,4000,Y,>
324,T,ALBION,393616,CTH A,4855849,0,7498,5000,Y,>
324,T,ALBION,393616,CTH A,4855848,0,1320,6000,Y,>
324,T,ALBION,393616,CTH A,4835560,0,53,7000,Y,>
324,T,ALBION,393616,CTH A,5275883,0,2752,7555,Y,>
324,T,ALBION,393616,CTH A,5275884,0,47,8110,Y,>
324,T,ALBION,393616,CTH A,5094160,0,544,8666,Y,>
324,T,ALBION,393616,CTH A,5094161,0,4155,9332,Y,>
324,T,ALBION,393616,CTH A,4836831,0,3749,10000,Y,>
324,T,ALBION,393616,CTH A,4834498,1003,5280,13000,Y,>
324,T,ALBION,393616,CTH A,4865665,0,2692,14000,Y,>
324,T,ALBION,393616,CTH A,4865664,1162,3854,15000,N,<
324,T,ALBION,393616,CTH A,4855882,0,4277,16000,N,<
324,T,ALBION,393616,CTH A,4858214,581,4330,17000,N,<
324,T,ALBION,393616,CTH A,5094162,0,4155,18333,N,<
324,T,ALBION,393616,CTH A,5094163,0,544,19666,N,<
324,T,ALBION,393616,CTH A,5275885,0,47,20444,N,<
324,T,ALBION,393616,CTH A,5275886,0,2752,21222,N,<
324,T,ALBION,393616,CTH A,4856944,0,53,22000,N,<
324,T,ALBION,393616,CTH A,4834464,0,1320,23000,N,<
324,T,ALBION,393616,CTH A,4834465,0,7498,24000,N,<
324,T,ALBION,393616,CTH A,4834466,0,6125,25000,N,<
324,T,ALBION,393616,CTH A,4834467,0,2746,26000,N,<
324,T,ALBION,393616,CTH A,4855888,0,4805,27000,N,<
324,T,ALBION,393616,CTH A,4855887,0,1214,28000,N,<
324,T,ALBION,393617,CTH N,4855894,0,2165,100,Y,>
324,T,ALBION,393617,CTH N,4855895,0,5861,200,Y,>
324,T,ALBION,393617,CTH N,4834517,0,4594,300,Y,>
324,T,ALBION,393617,CTH N,5465559,0,1214,400,Y,>
324,T,ALBION,393617,CTH N,5465559,2059,2904,500,Y,>
324,T,ALBION,393617,CTH N,5465559,4224,5544,600,Y,>
324,T,ALBION,393617,CTH N,5465558,0,1320,700,N,<
324,T,ALBION,393617,CTH N,5465558,2640,3485,800,N,<
324,T,ALBION,393617,CTH N,5465558,4330,5544,900,N,<
324,T,ALBION,393617,CTH N,4855901,0,4594,1000,N,<
324,T,ALBION,393617,CTH N,4834511,0,5861,1100,N,<
324,T,ALBION,393617,CTH N,4834510,0,2165,1200,N,<
324,T,ALBION,393618,CTH W,5094118,1162,6701,666,Y,>
324,T,ALBION,393618,CTH W,5094119,0,374,1332,Y,>
324,T,ALBION,393618,CTH W,5094120,0,374,2000,N,<
324,T,ALBION,393618,CTH W,5094121,0,5539,3000,N,<
324,T,ALBION,393619,CTH X,4834508,0,5386,1000,Y,>
324,T,ALBION,393619,CTH X,4834509,0,1320,2000,Y,>
324,T,ALBION,393619,CTH X,4834513,0,3326,3000,Y,>
324,T,ALBION,393619,CTH X,4834514,0,739,4000,Y,>
324,T,ALBION,393619,CTH X,4855898,0,739,5000,N,<
324,T,ALBION,393619,CTH X,4855897,0,3326,6000,N,<
324,T,ALBION,393619,CTH X,4855893,0,1320,7000,N,<
324,T,ALBION,393619,CTH X,4855892,0,5386,8000,N,<
324,T,ALBION,393620,CHEROKEE DR,4834201,0,370,1000,Y,>
324,T,ALBION,393620,CHEROKEE DR,4834199,0,370,2000,Y,>
324,T,ALBION,393620,CHEROKEE DR,4855583,0,370,3000,N,<
324,T,ALBION,393620,CHEROKEE DR,4855585,0,370,4000,N,<
324,T,ALBION,393621,CHIPPEWA DR,4855957,0,422,1000,Y,>
324,T,ALBION,393621,CHIPPEWA DR,4834572,0,158,2000,Y,>
324,T,ALBION,393621,CHIPPEWA DR,4834574,0,264,3000,Y,>
324,T,ALBION,393621,CHIPPEWA DR,4855958,0,264,4000,N,<
324,T,ALBION,393621,CHIPPEWA DR,4855956,0,158,5000,N,<
324,T,ALBION,393621,CHIPPEWA DR,4834573,0,422,6000,N,<
324,T,ALBION,393622,CHURCH ST,4834529,0,634,1000,Y,>
324,T,ALBION,393622,CHURCH ST,4855913,0,634,2000,N,<
324,T,ALBION,393623,CRAIG RD,5302178,0,2560,100,Y,>
324,T,ALBION,393623,CRAIG RD,5302138,0,3054,200,Y,>
324,T,ALBION,393623,CRAIG RD,4833870,0,2693,300,Y,>
324,T,ALBION,393623,CRAIG RD,4835564,0,3485,400,Y,>
324,T,ALBION,393623,CRAIG RD,4865680,0,1690,500,Y,>
324,T,ALBION,393623,CRAIG RD,4865679,211,1901,600,N,<
324,T,ALBION,393623,CRAIG RD,4856948,0,3485,700,N,<
324,T,ALBION,393623,CRAIG RD,4855254,0,2693,800,N,<
324,T,ALBION,393623,CRAIG RD,5302137,0,3054,900,N,<
324,T,ALBION,393623,CRAIG RD,5302177,0,2560,1000,N,<
324,T,ALBION,393625,DALLMAN RD,4865577,0,739,1000,Y,>
324,T,ALBION,393625,DALLMAN RD,4865576,3960,4699,2000,N,<
324,T,ALBION,393626,EDGERTON RD,4865575,264,686,100,Y,>
324,T,ALBION,393626,EDGERTON RD,4855908,0,2870,200,Y,>
324,T,ALBION,393626,EDGERTON RD,4855908,3381,10613,300,Y,>
324,T,ALBION,393626,EDGERTON RD,4855907,0,898,400,Y,>
324,T,ALBION,393626,EDGERTON RD,4855906,0,264,500,Y,>
324,T,ALBION,393626,EDGERTON RD,4855905,0,317,600,Y,>
324,T,ALBION,393626,EDGERTON RD,4836836,0,4699,700,Y,>
324,T,ALBION,393626,EDGERTON RD,4858219,0,4699,800,N,<
324,T,ALBION,393626,EDGERTON RD,4834521,0,317,900,N,<
324,T,ALBION,393626,EDGERTON RD,4834522,0,264,1000,N,<
324,T,ALBION,393626,EDGERTON RD,4834523,0,898,1100,N,<
324,T,ALBION,393626,EDGERTON RD,4834524,0,7232,1200,N,<
324,T,ALBION,393626,EDGERTON RD,4834524,7743,10613,1300,N,<
324,T,ALBION,393626,EDGERTON RD,4865574,0,422,1400,N,<
324,T,ALBION,393627,FOREST,4834245,0,211,1000,Y,>
324,T,ALBION,393627,FOREST,4834244,0,422,2000,Y,>
324,T,ALBION,393627,FOREST,4834243,0,528,3000,Y,>
324,T,ALBION,393627,FOREST,4855627,0,528,4000,N,<
324,T,ALBION,393627,FOREST,4855628,0,422,5000,N,<
324,T,ALBION,393627,FOREST,4855629,0,211,6000,N,<
324,T,ALBION,393628,GOEDE RD,5084511,1584,5069,100,Y,>
324,T,ALBION,393628,GOEDE RD,4855928,1108,5386,200,Y,>
324,T,ALBION,393628,GOEDE RD,4834544,0,4278,300,N,<
324,T,ALBION,393628,GOEDE RD,5084510,0,3485,400,N,<
324,T,ALBION,393629,GRANDVIEW CT,4834557,0,581,1000,Y,>
324,T,ALBION,393629,GRANDVIEW CT,4855941,0,581,2000,N,<
324,T,ALBION,393630,HAMMEN RD,4835580,0,158,1000,Y,>
324,T,ALBION,393630,HAMMEN RD,4856964,1320,1478,2000,N,<
324,T,ALBION,393631,HAMMEN RD S,4835580,0,158,1000,Y,>
324,T,ALBION,393631,HAMMEN RD S,4856964,1320,1478,2000,N,<
324,T,ALBION,393632,HAMMOND RD,4834166,0,9134,1000,Y,>
324,T,ALBION,393632,HAMMOND RD,4855550,0,9134,2000,N,<
324,T,ALBION,393633,HAUGEN RD,4855925,0,1901,100,Y,>
324,T,ALBION,393633,HAUGEN RD,5348378,0,2482,200,Y,>
324,T,ALBION,393633,HAUGEN RD,4834481,0,898,300,Y,>
324,T,ALBION,393633,HAUGEN RD,4855865,0,898,400,N,<
324,T,ALBION,393633,HAUGEN RD,5348377,0,2482,500,N,<
324,T,ALBION,393633,HAUGEN RD,4834541,0,1901,600,N,<
324,T,ALBION,393634,HICKORY NUT RD,4834566,0,158,1000,Y,>
324,T,ALBION,393634,HICKORY NUT RD,4834567,0,950,2000,Y,>
324,T,ALBION,393634,HICKORY NUT RD,4855951,0,950,3000,N,<
324,T,ALBION,393634,HICKORY NUT RD,4855950,0,158,4000,N,<
324,T,ALBION,393636,HILLSIDE RD,5100637,1637,2798,66,Y,>
324,T,ALBION,393636,HILLSIDE RD,4855937,0,1848,200,Y,>
324,T,ALBION,393636,HILLSIDE RD,4856959,0,53,300,Y,>
324,T,ALBION,393636,HILLSIDE RD,5231902,0,186,400,Y,>
324,T,ALBION,393636,HILLSIDE RD,5231899,0,2665,532,Y,>
324,T,ALBION,393636,HILLSIDE RD,4855931,0,1373,600,Y,>
324,T,ALBION,393636,HILLSIDE RD,4855930,0,6970,700,Y,>
324,T,ALBION,393636,HILLSIDE RD,5064731,0,8131,800,Y,>
324,T,ALBION,393636,HILLSIDE RD,4855878,0,5333,900,Y,>
324,T,ALBION,393636,HILLSIDE RD,4834496,0,2006,1000,Y,>
324,T,ALBION,393636,HILLSIDE RD,4834497,0,3326,1100,Y,>
324,T,ALBION,393636,HILLSIDE RD,4855881,0,3326,1200,N,<
324,T,ALBION,393636,HILLSIDE RD,4855880,0,2006,1300,N,<
324,T,ALBION,393636,HILLSIDE RD,4834494,0,5333,1400,N,<
324,T,ALBION,393636,HILLSIDE RD,5064730,0,8131,1500,N,<
324,T,ALBION,393636,HILLSIDE RD,4834546,0,6970,1600,N,<
324,T,ALBION,393636,HILLSIDE RD,4834547,0,1373,1700,N,<
324,T,ALBION,393636,HILLSIDE RD,5231900,0,2665,1766,N,<
324,T,ALBION,393636,HILLSIDE RD,5231903,0,186,1832,N,<
324,T,ALBION,393636,HILLSIDE RD,4835575,0,53,2000,N,<
324,T,ALBION,393636,HILLSIDE RD,4834553,0,1848,2100,N,<
324,T,ALBION,393636,HILLSIDE RD,5100638,0,1161,3100,N,<
324,T,ALBION,393637,IH 00090,5454526,4043,4160,100,Y,>
324,T,ALBION,393637,IH 00090,5357457,0,8142,166,Y,>
324,T,ALBION,393637,IH 00090,5357458,0,1104,232,Y,>
324,T,ALBION,393637,IH 00090,5455248,0,4076,300,Y,>
324,T,ALBION,393637,IH 00090,5357498,0,742,566,Y,>
324,T,ALBION,393637,IH 00090,5527021,0,2723,610,Y,>
324,T,ALBION,393637,IH 00090,5527022,0,3258,654,Y,>
324,T,ALBION,393637,IH 00090,5275837,0,8481,700,Y,>
324,T,ALBION,393637,IH 00090,5275860,0,458,800,Y,>
324,T,ALBION,393637,IH 00090,5275861,0,1692,900,Y,>
324,T,ALBION,393637,IH 00090,5275862,0,1658,1000,Y,>
324,T,ALBION,393637,IH 00090,5527027,0,1901,1066,Y,>
324,T,ALBION,393637,IH 00090,5527028,0,1628,1132,Y,>
324,T,ALBION,393637,IH 00090,5527025,892,2526,1166,Y,>
324,T,ALBION,393637,IH 00090,5527026,0,1870,1232,Y,>
324,T,ALBION,393637,IH 00090,5275865,0,514,1300,Y,>
324,T,ALBION,393637,IH 00090,5275866,0,2141,1400,Y,>
324,T,ALBION,393637,IH 00090,5275867,0,1148,1500,Y,>
324,T,ALBION,393637,IH 00090,5275844,0,8535,1600,Y,>
324,T,ALBION,393637,IH 00090,5527019,0,3270,1644,Y,>
324,T,ALBION,393637,IH 00090,5527020,0,3050,1688,Y,>
324,T,ALBION,393637,IH 00090,5357478,0,413,1732,Y,>
324,T,ALBION,393637,IH 00090,5455249,0,4094,1800,Y,>
324,T,ALBION,393637,IH 00090,5357495,0,510,2066,Y,>
324,T,ALBION,393637,IH 00090,5357496,0,8680,2132,Y,>
324,T,ALBION,393637,IH 00090,5551103,0,97,3132,Y,>
324,T,ALBION,393638,JACOBAS RD,4834552,0,2640,1000,Y,>
324,T,ALBION,393638,JACOBAS RD,4855936,0,2640,2000,N,<
324,T,ALBION,393640,JOHNSON RD,4834505,0,2323,1000,Y,>
324,T,ALBION,393640,JOHNSON RD,4855889,0,2323,2000,N,<
324,T,ALBION,393641,KAARE RD,4835563,0,1056,1000,Y,>
324,T,ALBION,393641,KAARE RD,4856947,0,1056,2000,N,<
324,T,ALBION,393642,KAASE RD,4834416,0,2218,1000,Y,>
324,T,ALBION,393642,KAASE RD,4855800,844,3062,2000,N,<
324,T,ALBION,393643,KELLOG RD,4834483,0,3062,1000,Y,>
324,T,ALBION,393643,KELLOG RD,4855867,0,3062,2000,N,<
324,T,ALBION,393644,KELLOGG RD,4834483,0,3062,1000,Y,>
324,T,ALBION,393644,KELLOGG RD,4855867,0,3062,2000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4855647,0,158,1000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855638,0,211,2000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855626,0,158,3000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855622,0,211,4000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855611,0,211,5000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855952,0,158,6000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855955,0,158,7000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855956,0,158,8000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855954,0,370,9000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855590,0,317,10000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855587,0,317,11000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855584,0,317,12000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4834195,0,370,13000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4834197,0,2376,14000,Y,>
324,T,ALBION,393645,KOSHKONONG DR,4855581,0,2376,15000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4855579,0,370,16000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834200,0,317,17000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834203,0,317,18000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834206,0,317,19000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834570,0,370,20000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834572,0,158,21000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834571,0,158,22000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834568,0,158,23000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834227,0,211,24000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834238,0,211,25000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834242,0,158,26000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834254,0,211,27000,N,<
324,T,ALBION,393645,KOSHKONONG DR,4834263,0,158,28000,N,<
324,T,ALBION,393646,LAKE CT,4834569,0,264,1000,Y,>
324,T,ALBION,393646,LAKE CT,4855953,0,264,2000,N,<
324,T,ALBION,393647,LAKE DR,4834558,0,53,1000,Y,>
324,T,ALBION,393647,LAKE DR,4834559,0,53,2000,Y,>
324,T,ALBION,393647,LAKE DR,4855943,0,53,3000,N,<
324,T,ALBION,393647,LAKE DR,4855942,0,53,4000,N,<
324,T,ALBION,393648,LAKE DRIVE RD (01),5231897,53,858,100,Y,>
324,T,ALBION,393648,LAKE DRIVE RD (01),5231897,1967,2957,200,Y,>
324,T,ALBION,393648,LAKE DRIVE RD (01),4836841,0,3749,300,Y,>
324,T,ALBION,393648,LAKE DRIVE RD (01),4835576,0,211,400,Y,>
324,T,ALBION,393648,LAKE DRIVE RD (01),4856960,0,211,500,N,<
324,T,ALBION,393648,LAKE DRIVE RD (01),4858224,0,3749,600,N,<
324,T,ALBION,393648,LAKE DRIVE RD (01),5231896,0,990,700,N,<
324,T,ALBION,393648,LAKE DRIVE RD (01),5231896,2099,2904,800,N,<
324,T,ALBION,393649,LAKE SHORE DR,4855578,0,1109,100,Y,>
324,T,ALBION,393649,LAKE SHORE DR,4855570,0,264,200,Y,>
324,T,ALBION,393649,LAKE SHORE DR,4855566,0,317,300,Y,>
324,T,ALBION,393649,LAKE SHORE DR,4855555,0,317,400,Y,>
324,T,ALBION,393649,LAKE SHORE DR,4834156,0,211,500,Y,>
324,T,ALBION,393649,LAKE SHORE DR,4855540,0,211,600,N,<
324,T,ALBION,393649,LAKE SHORE DR,4834171,0,317,700,N,<
324,T,ALBION,393649,LAKE SHORE DR,4834182,0,317,800,N,<
324,T,ALBION,393649,LAKE SHORE DR,4834186,0,264,900,N,<
324,T,ALBION,393649,LAKE SHORE DR,4834194,0,1109,1000,N,<
324,T,ALBION,393650,LAKEVIEW,4834255,0,739,1000,Y,>
324,T,ALBION,393650,LAKEVIEW,4834256,0,739,2000,Y,>
324,T,ALBION,393650,LAKEVIEW,4855640,0,739,3000,N,<
324,T,ALBION,393650,LAKEVIEW,4855639,0,739,4000,N,<
324,T,ALBION,393651,LEIN DR,4834484,0,2640,1000,Y,>
324,T,ALBION,393651,LEIN DR,4855869,0,2640,2000,Y,>
324,T,ALBION,393651,LEIN DR,4834485,0,2640,3000,N,<
324,T,ALBION,393651,LEIN DR,4855868,0,2640,4000,N,<
324,T,ALBION,393653,LIGUORI RD,4834193,0,317,1000,Y,>
324,T,ALBION,393653,LIGUORI RD,4834185,0,528,2000,Y,>
324,T,ALBION,393653,LIGUORI RD,4834172,0,317,3000,Y,>
324,T,ALBION,393653,LIGUORI RD,4834155,0,6653,4000,Y,>
324,T,ALBION,393653,LIGUORI RD,4855539,0,6653,5000,N,<
324,T,ALBION,393653,LIGUORI RD,4855556,0,317,6000,N,<
324,T,ALBION,393653,LIGUORI RD,4855569,0,528,7000,N,<
324,T,ALBION,393653,LIGUORI RD,4855577,0,317,8000,N,<
324,T,ALBION,393655,MAPLE ST,4834187,0,845,1000,Y,>
324,T,ALBION,393655,MAPLE ST,4855571,0,845,2000,N,<
324,T,ALBION,393656,MAPLE GROVE RD,4834473,0,3432,100,Y,>
324,T,ALBION,393656,MAPLE GROVE RD,5302132,0,9636,200,Y,>
324,T,ALBION,393656,MAPLE GROVE RD,5302131,0,9636,300,N,<
324,T,ALBION,393656,MAPLE GROVE RD,4855857,0,3432,400,N,<
324,T,ALBION,393657,MC GUIRE RD,4834512,0,1267,1000,Y,>
324,T,ALBION,393657,MC GUIRE RD,4855896,0,1267,2000,N,<
324,T,ALBION,393658,MOUND DR,5510680,0,686,100,Y,>
324,T,ALBION,393658,MOUND DR,5510685,0,370,200,Y,>
324,T,ALBION,393658,MOUND DR,5510684,0,370,300,N,<
324,T,ALBION,393658,MOUND DR,5510681,0,686,400,N,<
324,T,ALBION,393659,OAK DR,4834500,0,1531,100,Y,>
324,T,ALBION,393659,OAK DR,4834501,0,2270,200,Y,>
324,T,ALBION,393659,OAK DR,4855885,0,2270,300,N,<
324,T,ALBION,393659,OAK DR,4855884,0,1531,400,N,<
324,T,ALBION,393660,OAK ST,4834173,0,1003,1000,Y,>
324,T,ALBION,393660,OAK ST,4855557,0,1003,2000,N,<
324,T,ALBION,393661,OAKWOOD,4834239,0,845,1000,Y,>
324,T,ALBION,393661,OAKWOOD,5063897,0,581,2000,Y,>
324,T,ALBION,393661,OAKWOOD,5063898,0,581,4000,N,<
324,T,ALBION,393661,OAKWOOD,4855623,0,845,6000,N,<
324,T,ALBION,393663,OLSTAD DR,4834507,0,686,1000,Y,>
324,T,ALBION,393663,OLSTAD DR,4855891,0,686,2000,N,<
324,T,ALBION,393664,PALMER DR,5510679,0,1056,100,Y,>
324,T,ALBION,393664,PALMER DR,5510682,0,1056,200,N,<
324,T,ALBION,393665,PARK ST,4835573,0,845,1000,Y,>
324,T,ALBION,393665,PARK ST,4856957,0,845,2000,N,<
324,T,ALBION,393666,PIERCE RD,5357565,0,3260,100,Y,>
324,T,ALBION,393666,PIERCE RD,5357566,0,3260,200,N,<
324,T,ALBION,393667,POTOWATOMI DR,5510686,0,1056,100,Y,>
324,T,ALBION,393667,POTOWATOMI DR,5510683,0,1056,200,N,<
324,T,ALBION,393668,PRESTIGE CT,4834543,0,739,1000,Y,>
324,T,ALBION,393668,PRESTIGE CT,4855927,0,739,2000,N,<
324,T,ALBION,393670,RAMSEY RD,4833419,0,2534,1000,Y,>
324,T,ALBION,393670,RAMSEY RD,4854803,0,2534,2000,N,<
324,T,ALBION,393671,REUTERSKIOD CT,4837199,0,264,100,Y,>
324,T,ALBION,393671,REUTERSKIOD CT,4858582,0,264,200,N,<
324,T,ALBION,393672,ROCKNE RD,4835566,0,950,1000,Y,>
324,T,ALBION,393672,ROCKNE RD,4856950,0,950,2000,N,<
324,T,ALBION,393673,RUDISILL RD,4834492,0,1531,1000,Y,>
324,T,ALBION,393673,RUDISILL RD,4855876,0,1531,2000,N,<
324,T,ALBION,393674,STH 00106,4834527,0,3590,100,Y,>
324,T,ALBION,393674,STH 00106,4834526,0,3802,200,Y,>
324,T,ALBION,393674,STH 00106,4834576,0,898,300,Y,>
324,T,ALBION,393674,STH 00106,4834577,0,1795,400,Y,>
324,T,ALBION,393674,STH 00106,4834525,0,1267,500,Y,>
324,T,ALBION,393674,STH 00106,4855909,0,1267,600,N,<
324,T,ALBION,393674,STH 00106,4855961,0,1795,700,N,<
324,T,ALBION,393674,STH 00106,4855960,0,898,800,N,<
324,T,ALBION,393674,STH 00106,4855910,0,3802,900,N,<
324,T,ALBION,393674,STH 00106,4855911,0,3590,1000,N,<
324,T,ALBION,393675,STH 00073,5357459,0,2889,100,Y,>
324,T,ALBION,393675,STH 00073,5357460,0,213,200,Y,>
324,T,ALBION,393675,STH 00073,5357405,0,1022,300,Y,>
324,T,ALBION,393675,STH 00073,5357563,0,796,400,Y,>
324,T,ALBION,393675,STH 00073,5357564,0,2031,500,Y,>
324,T,ALBION,393675,STH 00073,4855866,0,6283,600,Y,>
324,T,ALBION,393675,STH 00073,5271877,0,1673,700,Y,>
324,T,ALBION,393675,STH 00073,5271937,0,3538,800,Y,>
324,T,ALBION,393675,STH 00073,4855855,0,2059,900,Y,>
324,T,ALBION,393675,STH 00073,4855854,0,2798,1000,Y,>
324,T,ALBION,393675,STH 00073,4834469,0,2640,1100,Y,>
324,T,ALBION,393675,STH 00073,4855853,0,2640,1200,N,<
324,T,ALBION,393675,STH 00073,4834470,0,2798,1300,N,<
324,T,ALBION,393675,STH 00073,4834471,0,2059,1400,N,<
324,T,ALBION,393675,STH 00073,5271938,0,3538,1500,N,<
324,T,ALBION,393675,STH 00073,5271878,0,1673,1600,N,<
324,T,ALBION,393675,STH 00073,4834482,0,6283,1700,N,<
324,T,ALBION,393675,STH 00073,5357561,0,2031,1800,N,<
324,T,ALBION,393675,STH 00073,5357562,0,796,1900,N,<
324,T,ALBION,393675,STH 00073,5357410,0,1074,2000,Y,<
324,T,ALBION,393675,STH 00073,5357415,0,699,2100,Y,<
324,T,ALBION,393675,STH 00073,5357416,0,61,2200,Y,<
324,T,ALBION,393675,STH 00073,5357417,0,2423,2300,Y,<
