RDWY_LINK_ID,REF_SITE_FROM_ID,REF_SITE_TO_ID,LCM_FROM_TO_DIS,LOC_FLKOS_FT,LOC_TLKOS_FT,ST_PRMY_SYMB_TY,FNCT_CLS_CTGY_TYCD,FNCT_CLS_CTGY_TYDC
2156,10132,10101,4171,0,4171,STH,,
2157,10101,10091,4013,0,4013,STH,,
2159,10087,10097,1426,0,1426,STH,,
2160,10097,10016,6653,0,6653,STH,,
2161,10016,10078,5491,0,5491,STH,,
2165,10125,10079,4435,0,4435,STH,,
2166,10079,10077,2218,0,2218,STH,,
2195,10204,10200,1320,0,1320,STH,,
2196,10200,10195,2693,0,2693,STH,,
2200,10240,10238,4488,0,4488,STH,,
8436,12045,12062,4013,0,4013,STH,,
8437,12062,12063,4541,0,4541,STH,,
8443,11915,11901,3221,0,3221,STH,,
8444,11901,11895,1426,0,1426,STH,,
8445,11895,11875,3062,0,3062,STH,,
8735,11763,11717,3379,0,3379,STH,,
8736,11717,11678,3326,0,3326,STH,,
8739,11506,11439,5280,0,5280,STH,,
8740,11439,11404,2693,0,2693,STH,,
8741,11404,11343,3960,0,3960,STH,,
8762,9808,9766,5280,0,5280,STH,,
9178,11882,11871,2957,0,2957,STH,,
9194,11142,11127,634,0,634,STH,,
9197,10817,10787,3274,0,3274,STH,,
9200,10577,10526,1742,0,1742,STH,,
9201,10526,10470,2429,0,2429,STH,,
9958,11602,11638,2587,0,2587,STH,,
9959,11638,11652,4013,0,4013,STH,,
9962,11704,11719,1056,0,1056,STH,,
9964,11739,11751,1742,0,1742,STH,,
9965,11751,11780,5597,0,5597,STH,,
9968,11898,11962,5333,0,5333,STH,,
9970,11972,12006,4013,0,4013,STH,,
11174,11988,11987,2376,0,2376,STH,,
11176,11961,11908,3643,0,3643,STH,,
11177,11908,11885,3326,0,3326,STH,,
11182,11847,11846,4013,0,4013,STH,,
11184,11850,11851,4435,0,4435,STH,,
14716,10101,10132,4171,0,4171,STH,,
14717,10091,10101,4013,0,4013,STH,,
14719,10097,10087,1426,0,1426,STH,,
14720,10016,10097,6653,0,6653,STH,,
14721,10078,10016,5491,0,5491,STH,,
14725,10079,10125,4435,0,4435,STH,,
14726,10077,10079,2218,0,2218,STH,,
14754,10200,10204,1320,0,1320,STH,,
14755,10195,10200,2693,0,2693,STH,,
14759,10238,10240,4488,0,4488,STH,,
20995,12062,12045,4013,0,4013,STH,,
20996,12063,12062,4541,0,4541,STH,,
21002,11901,11915,3221,0,3221,STH,,
21003,11895,11901,1426,0,1426,STH,,
21004,11875,11895,3062,0,3062,STH,,
21292,11717,11763,3379,0,3379,STH,,
21293,11678,11717,3326,0,3326,STH,,
21296,11439,11506,5280,0,5280,STH,,
21297,11404,11439,2693,0,2693,STH,,
21298,11343,11404,3960,0,3960,STH,,
21319,9766,9808,5280,0,5280,STH,,
21731,11871,11882,2957,0,2957,STH,,
21747,11127,11142,634,0,634,STH,,
21750,10787,10817,3274,0,3274,STH,,
21753,10526,10577,1742,0,1742,STH,,
21754,10470,10526,2429,0,2429,STH,,
22508,11638,11602,2587,0,2587,STH,,
22509,11652,11638,4013,0,4013,STH,,
22512,11719,11704,1056,0,1056,STH,,
22514,11751,11739,1742,0,1742,STH,,
22515,11780,11751,5597,0,5597,STH,,
22518,11962,11898,5333,0,5333,STH,,
22520,12006,11972,4013,0,4013,STH,,
23731,11987,11988,2376,0,2376,STH,,
23733,11908,11961,3643,0,3643,STH,,
23734,11885,11908,3326,0,3326,STH,,
23738,11846,11847,4013,0,4013,STH,,
23740,11851,11850,4435,0,4435,STH,,
26885,10077,14509,5808,0,5808,STH,,
26886,14509,10077,5808,0,5808,STH,,
26887,14509,14515,528,0,528,STH,,
26888,14515,14509,528,0,528,STH,,
26889,14515,14510,1637,0,1637,STH,,
26890,14510,14515,1637,0,1637,STH,,
26891,14510,14511,2851,0,2851,STH,,
26892,14511,14510,2851,0,2851,STH,,
26897,14514,14513,528,0,528,STH,,
26898,14513,14514,528,0,528,STH,,
30997,11672,16478,1478,0,1478,STH,,
30998,16478,11672,1478,0,1478,STH,,
30999,16478,16477,2429,0,2429,STH,,
31000,16477,16478,2429,0,2429,STH,,
31031,10465,16486,528,0,528,STH,,
31032,16486,16487,950,0,950,STH,,
31033,16487,16488,6019,0,6019,STH,,
31034,16488,10306,5122,0,5122,STH,,
31035,10306,16488,5122,0,5122,STH,,
31036,16488,16487,6019,0,6019,STH,,
31037,16487,16486,950,0,950,STH,,
31038,16486,10465,528,0,528,STH,,
31338,16647,16648,686,0,686,STH,,
31339,16648,16647,686,0,686,STH,,
31340,16648,16649,317,0,317,STH,,
31341,16649,16648,317,0,317,STH,,
3331225,1281667,1281670,211,0,211,,45,Rural Local
3332836,1281669,1281668,2693,0,2693,,45,Rural Local
3332837,1281668,1281667,2798,0,53,,45,Rural Local
3332837,1281668,1281667,2798,53,2798,,45,Rural Local
3336439,1281670,1281667,211,0,211,,45,Rural Local
3338046,1281668,1281669,2693,0,2693,,45,Rural Local
3338047,1281667,1281668,2798,0,2745,,45,Rural Local
3338047,1281667,1281668,2798,2745,2798,,45,Rural Local
3363392,1281595,1657580,5280,0,2693,,45,Rural Local
3363392,1281595,1657580,5280,2693,5280,,45,Rural Local
3363393,1657580,1281595,5280,0,2587,,45,Rural Local
3363393,1657580,1281595,5280,2587,5280,,45,Rural Local
4617021,1592567,1664239,6864,0,4224,CTH,30,Rural Major Collector
4617021,1592567,1664239,6864,4224,6864,CTH,30,Rural Major Collector
4617023,1664239,1592058,5386,0,1584,CTH,30,Rural Major Collector
4617023,1664239,1592058,5386,1584,3168,CTH,30,Rural Major Collector
4617023,1664239,1592058,5386,3168,5386,CTH,30,Rural Major Collector
4618452,1594527,1594470,2904,0,2904,,45,Rural Local
4618453,1594534,1594527,264,0,264,,45,Rural Local
4622166,1664239,1592567,6864,0,2640,CTH,30,Rural Major Collector
4622166,1664239,1592567,6864,2640,6864,CTH,30,Rural Major Collector
4622168,1592058,1664239,5386,0,2218,CTH,30,Rural Major Collector
4622168,1592058,1664239,5386,2218,3802,CTH,30,Rural Major Collector
4622168,1592058,1664239,5386,3802,5386,CTH,30,Rural Major Collector
4623596,1594470,1594527,2904,0,2904,,45,Rural Local
4623597,1594527,1594534,264,0,264,,45,Rural Local
4815893,1657601,1657602,634,0,634,,45,Rural Local
4815894,1657600,1657599,5122,0,1056,,45,Rural Local
4815894,1657600,1657599,5122,1056,5122,,45,Rural Local
4815895,1657611,1657621,2957,0,2957,,45,Rural Local
4815896,1657621,1657627,317,0,317,,45,Rural Local
4815897,1657621,1657631,5650,0,5650,,45,Rural Local
4815898,1657633,1657634,158,0,158,,45,Rural Local
4815899,1657627,1657635,581,0,581,,45,Rural Local
4815900,1657627,1657639,317,0,317,,45,Rural Local
4815901,1657633,1657639,422,0,422,,45,Rural Local
4815902,1657636,1657638,1584,0,1584,,45,Rural Local
4815903,1657639,1657642,317,0,317,,45,Rural Local
4815904,1657642,1657645,211,0,211,,45,Rural Local
4815905,1657652,1657633,475,0,475,,45,Rural Local
4815906,1657642,1657652,792,0,792,,45,Rural Local
4815907,1657599,1657647,2640,0,2640,,45,Rural Local
4815909,1657652,1657655,158,0,158,,45,Rural Local
4815910,1657647,1657631,6125,0,5438,,45,Rural Local
4815910,1657647,1657631,6125,5438,6125,,45,Rural Local
4815911,1657676,1657658,1214,0,1214,,45,Rural Local
4815913,1657677,1657676,5333,0,5333,,45,Rural Local
4815914,9708,1657672,3062,0,3062,,45,Rural Local
4815915,1657667,1657672,2640,0,2640,,45,Rural Local
4815916,1657580,1657690,6600,0,6600,CTH,30,Rural Major Collector
4815919,1657697,1657700,5438,0,5438,CTH,40,Rural Minor Collector
4815920,1657597,1657700,5280,0,5280,,45,Rural Local
4815921,1657698,1657690,5280,0,5280,CTH,40,Rural Minor Collector
4815922,1657700,1657702,8026,0,8026,CTH,40,Rural Minor Collector
4815923,1657702,1657585,6811,0,6811,,45,Rural Local
4815924,1657718,1657611,4910,0,1540,,45,Rural Local
4815924,1657718,1657611,4910,1540,3240,,45,Rural Local
4815924,1657718,1657611,4910,3240,4910,,45,Rural Local
4815925,1657713,1657647,3432,0,3432,CTH,45,Rural Local
4815926,1657716,1657713,264,0,264,,45,Rural Local
4815927,1657587,1657720,7920,0,3960,,45,Rural Local
4815927,1657587,1657720,7920,3960,6315,,45,Rural Local
4815927,1657587,1657720,7920,6315,6350,,45,Rural Local
4815927,1657587,1657720,7920,6350,7920,,45,Rural Local
4815928,1657720,1657667,6178,0,6178,,45,Rural Local
4815929,1657672,1657727,2218,0,2218,,45,Rural Local
4815930,1657728,1657727,2640,0,2640,,45,Rural Local
4815931,1657725,1657702,1214,0,1214,CTH,40,Rural Minor Collector
4815932,1657722,1657725,6283,0,370,CTH,40,Rural Minor Collector
4815932,1657722,1657725,6283,370,6283,CTH,40,Rural Minor Collector
4815933,1657713,1657734,581,0,581,CTH,45,Rural Local
4815934,1657733,1657732,634,0,634,,45,Rural Local
4815935,1657735,1657733,7656,0,3168,,45,Rural Local
4815935,1657735,1657733,7656,3168,7656,,45,Rural Local
4815936,1657736,1657722,1214,0,1214,CTH,40,Rural Minor Collector
4815939,1657773,1657677,7709,0,7709,,45,Rural Local
4815940,1657784,1657734,3326,0,3326,CTH,45,Rural Local
4815941,1657756,1657762,3960,0,3960,CTH,30,Rural Major Collector
4815942,1657762,1657763,1320,0,1320,CTH,30,Rural Major Collector
4815943,1657763,1657764,370,0,370,CTH,30,Rural Major Collector
4815944,1657764,1657765,2270,0,2270,CTH,30,Rural Major Collector
4815945,1657769,1657770,1320,0,1320,CTH,30,Rural Major Collector
4815946,1657792,1657718,2534,0,2164,,45,Rural Local
4815946,1657792,1657718,2534,2164,2534,,45,Rural Local
4815947,1657773,1657792,1848,0,1848,CTH,45,Rural Local
4815948,1657803,1657736,2851,0,1954,CTH,40,Rural Minor Collector
4815948,1657803,1657736,2851,1954,2851,CTH,40,Rural Minor Collector
4815949,1657804,1657803,1214,0,1214,,45,Rural Local
4815950,1657727,1657810,5333,0,5333,,45,Rural Local
4815951,9738,1657810,6125,0,6125,,45,Rural Local
4815952,1657690,1657795,3960,0,3960,CTH,30,Rural Major Collector
4815953,1657795,1657794,211,0,211,,45,Rural Local
4815954,1657795,1657796,898,0,898,,45,Rural Local
4815955,1657809,1657722,2957,0,2957,,45,Rural Local
4815956,1657809,1657804,2376,0,26,,45,Rural Local
4815956,1657809,1657804,2376,26,2376,,45,Rural Local
4815957,1657794,1657797,898,0,898,,45,Rural Local
4815958,1657725,1657807,2746,0,2746,,45,Rural Local
4815959,1657697,1657802,3960,0,3960,,45,Rural Local
4815960,1657807,1657809,5544,0,57,,45,Rural Local
4815960,1657807,1657809,5544,57,834,,45,Rural Local
4815960,1657807,1657809,5544,834,2640,,45,Rural Local
4815960,1657807,1657809,5544,2640,5544,,45,Rural Local
4815961,1657797,1657799,2851,0,2851,,45,Rural Local
4815962,1657802,1657808,5280,0,5280,,45,Rural Local
4815963,1657700,1657808,4013,0,4013,,45,Rural Local
4815964,1657808,1657807,7920,0,4800,,45,Rural Local
4815964,1657808,1657807,7920,4800,5280,,45,Rural Local
4815964,1657808,1657807,7920,5280,5547,,45,Rural Local
4815964,1657808,1657807,7920,5547,7920,,45,Rural Local
4815966,1657822,1657820,211,0,211,,97,Urban Local
4815967,1657817,1657676,5280,0,5280,,45,Rural Local
4815968,1657677,1657823,5280,0,5280,,40,Rural Minor Collector
4815969,1657823,1657817,5280,0,5280,,40,Rural Minor Collector
4815970,1657827,1657830,264,0,264,,97,Urban Local
4815971,1657830,1657832,317,0,317,,97,Urban Local
4815972,1657829,1657773,3062,0,3062,CTH,45,Rural Local
4815973,1657823,1657829,3274,0,3274,,40,Rural Minor Collector
4815974,1657794,1657816,739,0,739,,45,Rural Local
4815975,9758,1657835,370,0,370,,97,Urban Local
4815976,1657835,1657836,106,0,106,,97,Urban Local
4815977,1657830,1657836,158,0,158,,97,Urban Local
4815978,1657797,1657824,845,0,845,,45,Rural Local
4815979,1657792,1657841,2904,0,2904,CTH,45,Rural Local
4815980,1657836,1657845,528,0,528,,97,Urban Local
4815981,1657845,1657842,370,0,370,,97,Urban Local
4815982,1657837,1657803,2059,0,2059,CTH,40,Rural Minor Collector
4815983,1657752,1657831,2640,0,2640,CTH,30,Rural Major Collector
4815984,1657831,1657834,3696,0,3696,,45,Rural Local
4815985,1657855,1657855,1056,0,1056,,97,Urban Local
4815986,1657867,1657866,158,0,158,,97,Urban Local
4815987,1657867,1657862,211,0,211,,97,Urban Local
4815988,9764,1307725,5280,0,1531,,45,Rural Local
4815988,9764,1307725,5280,1531,5280,,45,Rural Local
4815989,1657882,1657867,264,0,264,,97,Urban Local
4815990,1657882,1657884,211,0,211,,97,Urban Local
4815991,1657863,9764,6547,0,158,,45,Rural Local
4815991,1657863,9764,6547,158,1478,,45,Rural Local
4815991,1657863,9764,6547,1478,6547,,45,Rural Local
4815992,1657863,9766,4013,0,2482,,45,Rural Local
4815992,1657863,9766,4013,2482,3802,,45,Rural Local
4815992,1657863,9766,4013,3802,4013,,45,Rural Local
4815993,1657897,1657882,317,0,317,,97,Urban Local
4815994,1657897,1657898,211,0,211,,97,Urban Local
4815995,9766,1657875,5333,0,898,,45,Rural Local
4815995,9766,1657875,5333,898,5333,,45,Rural Local
4815996,1657739,1657875,5280,0,1056,,45,Rural Local
4815996,1657739,1657875,5280,1056,1584,,45,Rural Local
4815996,1657739,1657875,5280,1584,5280,,45,Rural Local
4815997,1657875,1657878,792,0,792,,45,Rural Local
4815998,1657885,1657886,2270,0,2270,,45,Rural Local
4815999,1657889,1657745,10824,0,4382,,45,Rural Local
4815999,1657889,1657745,10824,4382,5438,,45,Rural Local
4815999,1657889,1657745,10824,5438,10824,,45,Rural Local
4816000,1657904,1657897,264,0,264,,97,Urban Local
4816001,1657896,1657895,264,0,264,,45,Rural Local
4816002,1657894,1657892,2587,0,2587,,45,Rural Local
4816003,1657895,1657894,6389,0,6389,,45,Rural Local
4816004,1657899,1657831,2640,0,2640,CTH,30,Rural Major Collector
4816005,1657906,1657904,475,0,475,,97,Urban Local
4816006,9776,1657953,317,0,317,,97,Urban Local
4816007,1657904,1657908,106,0,106,,97,Urban Local
4816008,1657914,1657915,370,0,159,CTH,86,Urban Minor Arterial
4816008,1657914,1657915,370,159,370,CTH,86,Urban Minor Arterial
4816009,1657915,1657917,370,0,370,CTH,86,Urban Minor Arterial
4816010,1657917,1657918,1109,0,1109,CTH,86,Urban Minor Arterial
4816011,1657918,1657920,264,0,264,CTH,86,Urban Minor Arterial
4816013,1657920,1657921,317,0,317,CTH,86,Urban Minor Arterial
4816014,1657921,1657925,317,0,158,CTH,86,Urban Minor Arterial
4816014,1657921,1657925,317,158,317,CTH,86,Urban Minor Arterial
4816015,1657925,1657905,211,0,211,,97,Urban Local
4816016,1657935,1657936,581,0,581,CTH,86,Urban Minor Arterial
4816017,1657934,1657906,211,0,211,,97,Urban Local
4816018,1657934,1657935,422,0,422,CTH,86,Urban Minor Arterial
4816019,1657922,1657914,53,0,53,,96,Urban Collector
4816020,1657880,1657932,1320,0,1320,,97,Urban Local
4816021,1657932,1657934,1003,0,158,CTH,86,Urban Minor Arterial
4816021,1657932,1657934,1003,158,1003,CTH,86,Urban Minor Arterial
4816022,1657922,1657924,739,0,739,,97,Urban Local
4816023,1657917,1657924,53,0,53,,97,Urban Local
4816024,1657931,1657932,686,0,686,CTH,86,Urban Minor Arterial
4816025,1657925,1657930,1056,0,1056,CTH,86,Urban Minor Arterial
4816026,1657930,1657931,475,0,475,CTH,86,Urban Minor Arterial
4816027,1657929,1657920,53,0,37,,97,Urban Local
4816027,1657929,1657920,53,37,53,,97,Urban Local
4816028,1657927,1657929,317,0,317,,97,Urban Local
4816029,1657924,1657926,581,0,581,,97,Urban Local
4816030,1657926,1657928,264,0,264,,97,Urban Local
4816031,1657928,1657927,317,0,317,,97,Urban Local
4816032,1657976,1657951,317,0,317,,97,Urban Local
4816033,1657953,1657976,898,0,898,,97,Urban Local
4816034,1657976,1657980,158,0,158,,97,Urban Local
4816035,1657942,1657923,264,0,264,,97,Urban Local
4816036,1657943,1657922,317,0,317,,96,Urban Collector
4816037,1657942,1657943,317,0,317,,97,Urban Local
4816038,1657943,1657944,792,0,792,,97,Urban Local
4816039,1657924,1657944,370,0,370,,97,Urban Local
4816040,1657946,1657945,317,0,317,,97,Urban Local
4816041,1657926,1657946,370,0,370,,97,Urban Local
4816042,1658013,1657953,634,0,634,,97,Urban Local
4816043,1657932,1657949,422,0,422,,97,Urban Local
4816044,1657950,1657934,422,0,422,,97,Urban Local
4816045,1657927,1657928,1162,0,1162,,97,Urban Local
4816046,1657955,1657950,581,0,581,,97,Urban Local
4816047,1657957,1657955,264,0,264,,97,Urban Local
4816048,1657957,1657936,475,0,475,,97,Urban Local
4816049,1657946,1657952,211,0,211,,97,Urban Local
4816050,1657956,1657949,370,0,364,,97,Urban Local
4816050,1657956,1657949,370,364,370,,97,Urban Local
4816051,1657941,1657956,317,0,19,,97,Urban Local
4816051,1657941,1657956,317,19,317,,97,Urban Local
4816052,1657958,1657957,1109,0,1003,,97,Urban Local
4816052,1657958,1657957,1109,1003,1109,,97,Urban Local
4816053,1657959,1657940,317,0,317,,97,Urban Local
4816054,1657950,1657959,422,0,422,,97,Urban Local
4816055,1657959,1657956,422,0,422,,97,Urban Local
4816056,1657961,1657960,158,0,158,,97,Urban Local
4816057,1657961,1657942,317,0,317,,97,Urban Local
4816058,1657968,1657950,264,0,264,,97,Urban Local
4816059,1657964,1657943,370,0,370,,96,Urban Collector
4816060,1657965,1657964,792,0,772,,97,Urban Local
4816060,1657965,1657964,792,772,792,,97,Urban Local
4816061,1657944,1657965,317,0,317,,97,Urban Local
4816062,1657967,1657965,581,0,581,,97,Urban Local
4816063,1657929,1657969,686,0,686,,97,Urban Local
4816064,1657971,1657969,370,0,370,,97,Urban Local
4816065,1657921,1657971,686,0,686,,96,Urban Collector
4816066,1657970,1657967,528,0,528,,97,Urban Local
4816067,1657969,1657970,370,0,370,,97,Urban Local
4816068,1657955,1657972,211,0,211,,97,Urban Local
4816069,1657973,1657959,158,0,158,,97,Urban Local
4816070,1657968,1657975,317,0,317,,97,Urban Local
4816071,1658004,1657804,5069,0,2429,,45,Rural Local
4816071,1658004,1657804,5069,2429,5069,,45,Rural Local
4816072,1657954,1658020,792,0,792,,45,Rural Local
4816073,9783,1657954,739,0,739,,40,Rural Minor Collector
4816074,1658025,1657938,1056,0,1056,,45,Rural Local
4816075,1658033,1657733,8818,0,8818,,45,Rural Local
4816076,1657977,1657964,211,0,211,,96,Urban Collector
4816077,1657983,1657939,739,0,158,CTH,30,Rural Major Collector
4816077,1657983,1657939,739,158,370,CTH,30,Rural Major Collector
4816077,1657983,1657939,739,370,739,CTH,30,Rural Major Collector
4816078,1657983,1657987,845,0,475,CTH,30,Rural Major Collector
4816078,1657983,1657987,845,475,845,CTH,30,Rural Major Collector
4816079,1657987,1657939,1267,0,1267,,45,Rural Local
4816084,1657989,1657988,211,0,211,CTH,86,Urban Minor Arterial
4816086,1657987,1657995,3274,0,3274,CTH,30,Rural Major Collector
4816087,1657807,1658014,5438,0,5438,,45,Rural Local
4816088,1658014,1658015,2693,0,2693,CTH,30,Rural Major Collector
4816090,1657956,1657982,422,0,422,,97,Urban Local
4816091,1657995,1657997,1162,0,1162,CTH,30,Rural Major Collector
4816092,1657802,1657997,5280,0,5280,,45,Rural Local
4816093,1658029,1658033,5227,0,5227,CTH,40,Rural Minor Collector
4816094,1657997,1657998,1637,0,1637,CTH,30,Rural Major Collector
4816095,1658011,1658014,4277,0,4277,CTH,30,Rural Major Collector
4816096,1657998,1658006,3590,0,3590,CTH,30,Rural Major Collector
4816097,1658006,1658011,3696,0,3696,CTH,30,Rural Major Collector
4816098,1657732,1658043,9346,0,9346,,45,Rural Local
4816102,1658083,1657937,1901,0,1901,,97,Urban Local
4816103,1658081,1658083,950,0,950,CTH,30,Rural Major Collector
4816106,1658087,1658013,686,0,686,,97,Urban Local
4816107,1657971,1658002,370,0,370,,96,Urban Collector
4816108,1658001,1657970,422,0,422,,97,Urban Local
4816109,1658087,9792,739,0,739,CTH,30,Rural Major Collector
4816111,1658002,1658001,686,0,686,,97,Urban Local
4816112,1658033,1658047,1109,0,1109,CTH,40,Rural Minor Collector
4816114,1658078,1658034,581,0,581,,45,Rural Local
4816116,1658058,1658043,3432,0,3432,,45,Rural Local
4816117,1658079,1658078,317,0,317,CTH,40,Rural Minor Collector
4816118,1658017,1657999,317,0,317,,96,Urban Collector
4816119,1657931,1658017,1109,0,1105,,97,Urban Local
4816119,1657931,1658017,1109,1105,1109,,97,Urban Local
4816120,1658082,1658079,2323,0,2323,CTH,40,Rural Minor Collector
4816121,1658018,1657961,686,0,686,,97,Urban Local
4816122,1658018,1657977,317,0,317,,96,Urban Collector
4816123,1658022,1658018,686,0,10,,97,Urban Local
4816123,1658022,1658018,686,10,686,,97,Urban Local
4816124,1657977,1658023,1267,0,1267,,97,Urban Local
4816125,1658023,1658022,317,0,317,,97,Urban Local
4816126,1658026,1658023,317,0,5,,97,Urban Local
4816126,1658026,1658023,317,5,317,,97,Urban Local
4816127,1657967,1658026,475,0,475,,97,Urban Local
4816129,1658031,1657968,845,0,528,,97,Urban Local
4816129,1658031,1657968,845,528,845,,97,Urban Local
4816130,1658031,1657957,686,0,686,,97,Urban Local
4816131,1658036,1658056,950,0,950,,45,Rural Local
4816132,1658057,1658056,317,0,317,,45,Rural Local
4816133,1658016,1658057,370,0,370,,45,Rural Local
4816135,1658027,1658060,422,0,422,,45,Rural Local
4816136,1658062,9783,581,0,581,,45,Rural Local
4816137,1658062,1658060,1214,0,1214,,45,Rural Local
4816139,1658039,1658026,581,0,581,,97,Urban Local
4816140,1658039,1658001,264,0,264,,97,Urban Local
4816141,1658021,1658073,581,0,581,,45,Rural Local
4816142,1657949,1658042,1056,0,1056,,97,Urban Local
4816143,1658042,1658030,370,0,336,,97,Urban Local
4816143,1658042,1658030,370,336,370,,97,Urban Local
4816144,1658026,1658044,317,0,317,,97,Urban Local
4816145,1658045,1658039,106,0,106,,97,Urban Local
4816146,1658030,1658054,422,0,422,,97,Urban Local
4816147,1658002,1658048,370,0,370,,96,Urban Collector
4816148,1658045,1658044,581,0,562,,97,Urban Local
4816148,1658045,1658044,581,562,581,,97,Urban Local
4816149,1658046,1658045,158,0,158,,97,Urban Local
4816150,1658048,1658046,528,0,528,,97,Urban Local
4816151,1658049,1658048,370,0,370,,97,Urban Local
4816152,1658050,1658022,317,0,317,,97,Urban Local
4816153,1658055,1658031,739,0,739,,97,Urban Local
4816154,1658051,1658018,370,0,370,,96,Urban Collector
4816155,1658051,1658050,686,0,686,,97,Urban Local
4816156,1658065,1657995,1320,0,1320,,45,Rural Local
4816157,1657997,1658065,581,0,581,CTH,30,Rural Major Collector
4816158,1657998,1658065,1795,0,1795,,45,Rural Local
4816160,1657892,1658032,2112,0,2112,,45,Rural Local
4816161,1657949,1658061,1584,0,1584,,97,Urban Local
4816162,1658061,1658042,370,0,370,,97,Urban Local
4816163,1658064,1658055,158,0,158,,97,Urban Local
4816164,1658064,1658012,528,0,528,,97,Urban Local
4816165,1658107,1658085,581,0,581,,45,Rural Local
4816166,1658054,1658069,475,0,475,,97,Urban Local
4816167,1658042,1658080,634,0,158,,97,Urban Local
4816167,1658042,1658080,634,158,634,,97,Urban Local
4816168,1658054,1658080,264,0,264,,97,Urban Local
4816169,1658088,1657978,898,0,449,,96,Urban Collector
4816169,1658088,1657978,898,449,898,,96,Urban Collector
4816170,1658086,1658017,898,0,898,,96,Urban Collector
4816171,1658086,1658061,317,0,317,,97,Urban Local
4816172,1658090,1658064,317,0,317,,97,Urban Local
4816173,1658055,1658093,317,0,317,,97,Urban Local
4816174,9790,1658094,581,0,581,,96,Urban Collector
4816175,1658095,1658051,370,0,370,,96,Urban Collector
4816176,1658094,1658095,792,0,528,,96,Urban Collector
4816176,1658094,1658095,792,528,792,,96,Urban Collector
4816177,1658097,1658050,370,0,370,,97,Urban Local
4816178,1658095,1658097,739,0,739,,96,Urban Collector
4816179,1658097,1658098,686,0,686,,96,Urban Collector
4816180,1658098,1658099,53,0,53,,96,Urban Collector
4816181,1658044,1658099,370,0,370,,97,Urban Local
4816182,1658100,1658046,370,0,370,,97,Urban Local
4816183,1658099,1658100,739,0,739,,96,Urban Collector
4816184,1658100,1658101,581,0,581,,96,Urban Collector
4816185,1658048,1658101,422,0,422,,96,Urban Collector
4816186,1658101,1658102,317,0,317,,96,Urban Collector
4816187,1658102,1658049,370,0,370,,97,Urban Local
4816191,1658106,1657999,845,0,686,,86,Urban Minor Arterial
4816191,1658106,1657999,845,686,845,,86,Urban Minor Arterial
4816192,1658093,1658111,845,0,845,,97,Urban Local
4816193,1658112,1658086,370,0,370,,96,Urban Collector
4816194,1658061,1658112,370,0,370,,97,Urban Local
4816195,1658113,1658093,317,0,317,,97,Urban Local
4816197,1658080,1658116,739,0,727,,97,Urban Local
4816197,1658080,1658116,739,727,739,,97,Urban Local
4816198,1658067,1658116,528,0,528,,97,Urban Local
4816199,1658060,1658147,686,0,686,,45,Rural Local
4816200,1658147,1658144,317,0,317,,45,Rural Local
4816201,1658122,1658113,370,0,370,,97,Urban Local
4816202,1658122,1658090,422,0,194,,97,Urban Local
4816202,1658122,1658090,422,194,422,,97,Urban Local
4816203,1658109,1658121,528,0,370,,97,Urban Local
4816203,1658109,1658121,528,370,528,,97,Urban Local
4816204,1658113,1658111,898,0,898,,97,Urban Local
4816205,1658116,1658130,264,0,106,,97,Urban Local
4816205,1658116,1658130,264,106,264,,97,Urban Local
4816206,1658111,1658130,317,0,317,,97,Urban Local
4816207,1657988,1658139,1426,0,1426,,97,Urban Local
4816208,1658125,1658095,317,0,317,,96,Urban Collector
4816209,1658126,1658125,158,0,158,,97,Urban Local
4816210,1658128,1658126,528,0,528,,97,Urban Local
4816211,1658129,1658128,634,0,520,,97,Urban Local
4816211,1658129,1658128,634,520,528,,97,Urban Local
4816211,1658129,1658128,634,528,634,,97,Urban Local
4816212,1658098,1658129,317,0,317,,97,Urban Local
4816213,1658131,1658129,317,0,279,,97,Urban Local
4816213,1658131,1658129,317,279,317,,97,Urban Local
4816214,1658133,1658131,1056,0,1056,,97,Urban Local
4816215,1658101,1658133,370,0,370,,96,Urban Collector
4816216,1658134,1658133,475,0,475,,97,Urban Local
4816217,1658174,1658079,1109,0,1109,,45,Rural Local
4816218,1658143,1658122,211,0,211,,97,Urban Local
4816219,1658147,1658158,211,0,211,,45,Rural Local
4816220,1658174,1658180,422,0,422,,45,Rural Local
4816221,1658180,1658168,475,0,475,,45,Rural Local
4816222,1658145,1658134,158,0,158,,97,Urban Local
4816223,1658146,1658104,528,0,17,,97,Urban Local
4816223,1658146,1658104,528,17,528,,97,Urban Local
4816224,1658145,1658146,211,0,211,,97,Urban Local
4816227,1658149,1658112,1373,0,1373,,96,Urban Collector
4816228,1658116,1658149,422,0,422,,97,Urban Local
4816229,1658131,1658151,264,0,264,,97,Urban Local
4816230,1658150,1658156,211,0,211,,97,Urban Local
4816231,1658156,1658088,898,0,370,,96,Urban Collector
4816231,1658156,1658088,898,370,898,,96,Urban Collector
4816232,1658126,1658128,1003,0,1003,,97,Urban Local
4816233,1658149,1658155,158,0,158,,97,Urban Local
4816234,1658153,1658135,528,0,528,,97,Urban Local
4816235,1658094,1658153,634,0,634,,97,Urban Local
4816236,1658130,1658157,1003,0,1003,,97,Urban Local
4816237,1658143,1658157,370,0,370,,97,Urban Local
4816238,1658180,1658186,739,0,739,,45,Rural Local
4816239,1658160,1658125,475,0,475,,96,Urban Collector
