"roadID","loopNum"
"intersection_33","l24"
"intersection_33","l29"
"intersection_36","l24"
"intersection_68","l1"
"intersection_68","l2"
"intersection_68","l5"
"intersection_68","l7"
"intersection_68","l8"
"intersection_68","l9"
"intersection_68","l10"
"intersection_68","l11"
"intersection_68","l12"
"intersection_68","l13"
"intersection_68","l15"
"intersection_68","l16"
"intersection_68","l17"
"intersection_68","l18"
"intersection_68","l19"
"intersection_68","l21"
"intersection_68","l22"
"intersection_68","l26"
"intersection_68","l27"
"intersection_68","l29"
"intersection_68","l30"
"intersection_68","l31"
"intersection_68","l32"
"intersection_68","l33"
"intersection_68","l34"
"intersection_68","l35"
"intersection_68","l36"
"intersection_68","l38"
"intersection_68","l39"
"intersection_68","l40"
"intersection_68","l41"
"intersection_68","l42"
"intersection_68","l43"
"intersection_68","l44"
"intersection_68","l45"
"intersection_68","l46"
"intersection_68","l47"
"intersection_68","l49"
"intersection_68","l50"
"intersection_144","l11"
"intersection_144","l33"
"intersection_144","l34"
"intersection_145","l11"
"intersection_145","l34"
"4848810","l11"
"4848810","l34"
"intersection_319","l39"
"intersection_320","l39"
"intersection_321","l1"
"intersection_321","l2"
"intersection_321","l5"
"intersection_321","l7"
"intersection_321","l8"
"intersection_321","l9"
"intersection_321","l10"
"intersection_321","l11"
"intersection_321","l12"
"intersection_321","l13"
"intersection_321","l15"
"intersection_321","l16"
"intersection_321","l17"
"intersection_321","l18"
"intersection_321","l19"
"intersection_321","l21"
"intersection_321","l22"
"intersection_321","l26"
"intersection_321","l27"
"intersection_321","l29"
"intersection_321","l30"
"intersection_321","l31"
"intersection_321","l32"
"intersection_321","l33"
"intersection_321","l34"
"intersection_321","l35"
"intersection_321","l36"
"intersection_321","l38"
"intersection_321","l40"
"intersection_321","l41"
"intersection_321","l42"
"intersection_321","l43"
"intersection_321","l44"
"intersection_321","l45"
"intersection_321","l46"
"intersection_321","l47"
"intersection_321","l49"
"intersection_321","l50"
"intersection_357","l1"
"intersection_357","l2"
"intersection_357","l3"
"intersection_357","l4"
"intersection_357","l5"
"intersection_357","l6"
"intersection_357","l7"
"intersection_357","l8"
"intersection_357","l9"
"intersection_357","l10"
"intersection_357","l11"
"intersection_357","l12"
"intersection_357","l13"
"intersection_357","l14"
"intersection_357","l15"
"intersection_357","l16"
"intersection_357","l17"
"intersection_357","l18"
"intersection_357","l19"
"intersection_357","l20"
"intersection_357","l21"
"intersection_357","l22"
"intersection_357","l23"
"intersection_357","l24"
"intersection_357","l25"
"intersection_357","l26"
"intersection_357","l27"
"intersection_357","l28"
"intersection_357","l29"
"intersection_357","l30"
"intersection_357","l31"
"intersection_357","l32"
"intersection_357","l33"
"intersection_357","l34"
"intersection_357","l35"
"intersection_357","l36"
"intersection_357","l37"
"intersection_357","l38"
"intersection_357","l39"
"intersection_357","l40"
"intersection_357","l41"
"intersection_357","l42"
"intersection_357","l43"
"intersection_357","l44"
"intersection_357","l45"
"intersection_357","l46"
"intersection_357","l47"
"intersection_357","l48"
"intersection_357","l49"
"intersection_357","l50"
"intersection_390","l3"
"intersection_390","l48"
"intersection_458","l7"
"intersection_458","l13"
"intersection_458","l32"
"intersection_458","l39"
"intersection_461","l13"
"intersection_461","l32"
"intersection_461","l39"
"intersection_475","l1"
"intersection_475","l2"
"intersection_475","l3"
"intersection_475","l4"
"intersection_475","l5"
"intersection_475","l6"
"intersection_475","l7"
"intersection_475","l8"
"intersection_475","l9"
"intersection_475","l10"
"intersection_475","l11"
"intersection_475","l12"
"intersection_475","l13"
"intersection_475","l14"
"intersection_475","l15"
"intersection_475","l16"
"intersection_475","l17"
"intersection_475","l18"
"intersection_475","l19"
"intersection_475","l20"
"intersection_475","l21"
"intersection_475","l22"
"intersection_475","l23"
"intersection_475","l24"
"intersection_475","l25"
"intersection_475","l26"
"intersection_475","l27"
"intersection_475","l28"
"intersection_475","l29"
"intersection_475","l30"
"intersection_475","l31"
"intersection_475","l32"
"intersection_475","l33"
"intersection_475","l34"
"intersection_475","l35"
"intersection_475","l36"
"intersection_475","l37"
"intersection_475","l38"
"intersection_475","l39"
"intersection_475","l40"
"intersection_475","l41"
"intersection_475","l42"
"intersection_475","l43"
"intersection_475","l44"
"intersection_475","l45"
"intersection_475","l46"
"intersection_475","l47"
"intersection_475","l48"
"intersection_475","l49"
"intersection_475","l50"
"intersection_483","l3"
"intersection_483","l12"
"intersection_488","l32"
"intersection_488","l40"
"intersection_489","l36"
"intersection_495","l1"
"intersection_495","l2"
"intersection_495","l3"
"intersection_495","l4"
"intersection_495","l5"
"intersection_495","l6"
"intersection_495","l7"
"intersection_495","l8"
"intersection_495","l9"
"intersection_495","l10"
"intersection_495","l11"
"intersection_495","l12"
"intersection_495","l13"
"intersection_495","l14"
"intersection_495","l15"
"intersection_495","l16"
"intersection_495","l17"
"intersection_495","l18"
"intersection_495","l19"
"intersection_495","l20"
"intersection_495","l21"
"intersection_495","l22"
"intersection_495","l23"
"intersection_495","l24"
"intersection_495","l25"
"intersection_495","l26"
"intersection_495","l27"
"intersection_495","l28"
"intersection_495","l29"
"intersection_495","l30"
"intersection_495","l31"
"intersection_495","l32"
"intersection_495","l33"
"intersection_495","l34"
"intersection_495","l35"
"intersection_495","l36"
"intersection_495","l37"
"intersection_495","l38"
"intersection_495","l39"
"intersection_495","l40"
"intersection_495","l41"
"intersection_495","l42"
"intersection_495","l43"
"intersection_495","l44"
"intersection_495","l45"
"intersection_495","l46"
"intersection_495","l47"
"intersection_495","l48"
"intersection_495","l49"
"intersection_495","l50"
"intersection_501","l11"
"intersection_501","l40"
"intersection_509","l11"
"intersection_509","l40"
"4850758","l1"
"4850758","l2"
"4850758","l5"
"4850758","l7"
"4850758","l8"
"4850758","l9"
"4850758","l10"
"4850758","l11"
"4850758","l12"
"4850758","l13"
"4850758","l15"
"4850758","l16"
"4850758","l17"
"4850758","l18"
"4850758","l19"
"4850758","l21"
"4850758","l22"
"4850758","l26"
"4850758","l27"
"4850758","l29"
"4850758","l30"
"4850758","l31"
"4850758","l32"
"4850758","l33"
"4850758","l34"
"4850758","l35"
"4850758","l36"
"4850758","l38"
"4850758","l39"
"4850758","l40"
"4850758","l41"
"4850758","l42"
"4850758","l43"
"4850758","l44"
"4850758","l45"
"4850758","l46"
"4850758","l47"
"4850758","l49"
"4850758","l50"
"intersection_541","l7"
"intersection_541","l22"
"intersection_541","l29"
"intersection_541","l38"
"intersection_541","l39"
"intersection_541","l41"
"intersection_543","l1"
"intersection_543","l2"
"intersection_543","l5"
"intersection_543","l9"
"intersection_543","l10"
"intersection_543","l11"
"intersection_543","l12"
"intersection_543","l15"
"intersection_543","l16"
"intersection_543","l17"
"intersection_543","l18"
"intersection_543","l19"
"intersection_543","l21"
"intersection_543","l26"
"intersection_543","l27"
"intersection_543","l30"
"intersection_543","l31"
"intersection_543","l32"
"intersection_543","l33"
"intersection_543","l34"
"intersection_543","l35"
"intersection_543","l36"
"intersection_543","l40"
"intersection_543","l42"
"intersection_543","l43"
"intersection_543","l44"
"intersection_543","l45"
"intersection_543","l47"
"intersection_543","l49"
"intersection_543","l50"
"intersection_590","l22"
"intersection_590","l29"
"intersection_590","l41"
"intersection_592","l7"
"intersection_596","l7"
"intersection_707","l1"
"intersection_707","l16"
"intersection_707","l21"
"intersection_707","l27"
"intersection_711","l5"
"intersection_711","l9"
"intersection_711","l10"
"intersection_711","l30"
"intersection_711","l32"
"intersection_711","l36"
"intersection_711","l40"
"intersection_733","l31"
"intersection_733","l35"
"intersection_737","l42"
"intersection_737","l44"
"intersection_737","l49"
"intersection_896","l1"
"intersection_896","l2"
"intersection_896","l3"
"intersection_896","l4"
"intersection_896","l5"
"intersection_896","l6"
"intersection_896","l7"
"intersection_896","l8"
"intersection_896","l9"
"intersection_896","l10"
"intersection_896","l11"
"intersection_896","l12"
"intersection_896","l13"
"intersection_896","l14"
"intersection_896","l15"
"intersection_896","l16"
"intersection_896","l17"
"intersection_896","l18"
"intersection_896","l19"
"intersection_896","l20"
"intersection_896","l21"
"intersection_896","l22"
"intersection_896","l23"
"intersection_896","l24"
"intersection_896","l25"
"intersection_896","l26"
"intersection_896","l27"
"intersection_896","l28"
"intersection_896","l29"
"intersection_896","l30"
"intersection_896","l31"
"intersection_896","l32"
"intersection_896","l33"
"intersection_896","l34"
"intersection_896","l35"
"intersection_896","l36"
"intersection_896","l37"
"intersection_896","l38"
"intersection_896","l39"
"intersection_896","l40"
"intersection_896","l41"
"intersection_896","l42"
"intersection_896","l43"
"intersection_896","l44"
"intersection_896","l45"
"intersection_896","l46"
"intersection_896","l47"
"intersection_896","l48"
"intersection_896","l49"
"intersection_896","l50"
"intersection_907","l23"
"intersection_907","l25"
"intersection_908","l1"
"intersection_908","l2"
"intersection_908","l3"
"intersection_908","l5"
"intersection_908","l6"
"intersection_908","l7"
"intersection_908","l8"
"intersection_908","l12"
"intersection_908","l13"
"intersection_908","l14"
"intersection_908","l15"
"intersection_908","l18"
"intersection_908","l19"
"intersection_908","l21"
"intersection_908","l24"
"intersection_908","l26"
"intersection_908","l28"
"intersection_908","l29"
"intersection_908","l30"
"intersection_908","l31"
"intersection_908","l32"
"intersection_908","l34"
"intersection_908","l35"
"intersection_908","l36"
"intersection_908","l38"
"intersection_908","l39"
"intersection_908","l41"
"intersection_908","l42"
"intersection_908","l43"
"intersection_908","l44"
"intersection_908","l45"
"intersection_908","l46"
"intersection_908","l47"
"intersection_908","l50"
"intersection_909","l49"
"intersection_944","l1"
"intersection_944","l2"
"intersection_944","l3"
"intersection_944","l4"
"intersection_944","l5"
"intersection_944","l6"
"intersection_944","l7"
"intersection_944","l8"
"intersection_944","l10"
"intersection_944","l11"
"intersection_944","l12"
"intersection_944","l13"
"intersection_944","l14"
"intersection_944","l15"
"intersection_944","l18"
"intersection_944","l19"
"intersection_944","l21"
"intersection_944","l22"
"intersection_944","l23"
"intersection_944","l24"
"intersection_944","l25"
"intersection_944","l26"
"intersection_944","l27"
"intersection_944","l28"
"intersection_944","l29"
"intersection_944","l30"
"intersection_944","l31"
"intersection_944","l32"
"intersection_944","l34"
"intersection_944","l35"
"intersection_944","l36"
"intersection_944","l37"
"intersection_944","l38"
"intersection_944","l39"
"intersection_944","l40"
"intersection_944","l41"
"intersection_944","l42"
"intersection_944","l43"
"intersection_944","l44"
"intersection_944","l45"
"intersection_944","l46"
"intersection_944","l47"
"intersection_944","l48"
"intersection_944","l49"
"intersection_944","l50"
"intersection_1011","l45"
"intersection_1014","l45"
"4843236","l1"
"4843236","l2"
"4843236","l5"
"4843236","l7"
"4843236","l8"
"4843236","l9"
"4843236","l10"
"4843236","l11"
"4843236","l12"
"4843236","l13"
"4843236","l15"
"4843236","l16"
"4843236","l17"
"4843236","l18"
"4843236","l19"
"4843236","l21"
"4843236","l22"
"4843236","l26"
"4843236","l27"
"4843236","l29"
"4843236","l30"
"4843236","l31"
"4843236","l32"
"4843236","l33"
"4843236","l34"
"4843236","l35"
"4843236","l36"
"4843236","l38"
"4843236","l39"
"4843236","l40"
"4843236","l41"
"4843236","l42"
"4843236","l43"
"4843236","l44"
"4843236","l45"
"4843236","l46"
"4843236","l47"
"4843236","l49"
"4843236","l50"
"intersection_1049","l1"
"intersection_1049","l2"
"intersection_1049","l5"
"intersection_1049","l7"
"intersection_1049","l8"
"intersection_1049","l9"
"intersection_1049","l10"
"intersection_1049","l11"
"intersection_1049","l12"
"intersection_1049","l13"
"intersection_1049","l15"
"intersection_1049","l16"
"intersection_1049","l17"
"intersection_1049","l18"
"intersection_1049","l19"
"intersection_1049","l21"
"intersection_1049","l22"
"intersection_1049","l26"
"intersection_1049","l27"
"intersection_1049","l29"
"intersection_1049","l30"
"intersection_1049","l31"
"intersection_1049","l32"
"intersection_1049","l33"
"intersection_1049","l34"
"intersection_1049","l35"
"intersection_1049","l36"
"intersection_1049","l38"
"intersection_1049","l39"
"intersection_1049","l40"
"intersection_1049","l41"
"intersection_1049","l42"
"intersection_1049","l43"
"intersection_1049","l44"
"intersection_1049","l45"
"intersection_1049","l46"
"intersection_1049","l47"
"intersection_1049","l49"
"intersection_1049","l50"
"intersection_1079","l29"
"intersection_1081","l7"
"5505136","l5"
"5505136","l9"
"5505136","l30"
"5505136","l32"
"5505136","l36"
"5505136","l40"
"intersection_1082","l5"
"intersection_1082","l30"
"intersection_1085","l5"
"intersection_1085","l30"
"intersection_1085","l32"
"intersection_1085","l36"
"intersection_1085","l40"
"4829347","l1"
"4829347","l2"
"4829347","l3"
"4829347","l4"
"4829347","l5"
"4829347","l6"
"4829347","l7"
"4829347","l8"
"4829347","l9"
"4829347","l10"
"4829347","l11"
"4829347","l12"
"4829347","l13"
"4829347","l14"
"4829347","l15"
"4829347","l16"
"4829347","l17"
"4829347","l18"
"4829347","l19"
"4829347","l20"
"4829347","l21"
"4829347","l22"
"4829347","l23"
"4829347","l24"
"4829347","l25"
"4829347","l26"
"4829347","l27"
"4829347","l28"
"4829347","l29"
"4829347","l30"
"4829347","l31"
"4829347","l32"
"4829347","l33"
"4829347","l34"
"4829347","l35"
"4829347","l36"
"4829347","l37"
"4829347","l38"
"4829347","l39"
"4829347","l40"
"4829347","l41"
