"roadID","loopNum"
"intersection_20","l7"
"intersection_20","l8"
"intersection_20","l12"
"intersection_20","l16"
"intersection_20","l18"
"intersection_20","l21"
"intersection_20","l28"
"intersection_20","l29"
"intersection_20","l34"
"intersection_20","l35"
"intersection_20","l36"
"intersection_20","l37"
"intersection_20","l38"
"intersection_20","l42"
"intersection_20","l48"
"intersection_21","l37"
"intersection_48","l9"
"intersection_49","l30"
"intersection_51","l13"
"intersection_56","l13"
"intersection_64","l33"
"intersection_68","l9"
"intersection_68","l26"
"intersection_70","l2"
"intersection_72","l2"
"intersection_81","l11"
"intersection_84","l3"
"intersection_84","l4"
"intersection_84","l6"
"intersection_84","l11"
"intersection_84","l13"
"intersection_84","l19"
"intersection_84","l31"
"intersection_84","l45"
"intersection_86","l15"
"intersection_86","l39"
"intersection_86","l41"
"intersection_86","l50"
"intersection_90","l24"
"intersection_90","l44"
"intersection_90","l46"
"intersection_91","l46"
"intersection_98","l44"
"intersection_99","l15"
"intersection_99","l34"
"intersection_99","l48"
"intersection_106","l5"
"intersection_109","l15"
"intersection_109","l34"
"intersection_125","l41"
"intersection_133","l7"
"intersection_133","l8"
"intersection_133","l16"
"intersection_133","l18"
"intersection_133","l28"
"intersection_133","l29"
"intersection_133","l34"
"intersection_133","l35"
"intersection_133","l36"
"intersection_133","l37"
"intersection_133","l38"
"intersection_133","l48"
"intersection_134","l2"
"intersection_137","l4"
"intersection_144","l1"
"intersection_144","l9"
"intersection_144","l20"
"4843594","l9"
"4822208","l30"
"intersection_156","l9"
"intersection_158","l30"
"intersection_160","l27"
"intersection_171","l7"
"intersection_185","l26"
"4841477","l46"
"intersection_206","l46"
"intersection_226","l8"
"intersection_236","l43"
"intersection_242","l4"
"intersection_242","l11"
"intersection_245","l17"
"intersection_247","l5"
"intersection_251","l2"
"intersection_251","l8"
"intersection_251","l35"
"intersection_255","l33"
"intersection_261","l45"
"intersection_289","l5"
"intersection_293","l32"
"intersection_296","l3"
"intersection_318","l33"
"intersection_321","l26"
"intersection_321","l30"
"intersection_327","l4"
"intersection_327","l11"
"intersection_330","l2"
"intersection_330","l8"
"intersection_330","l35"
"intersection_349","l14"
"intersection_354","l14"
"intersection_355","l2"
"intersection_355","l8"
"intersection_355","l10"
"intersection_355","l15"
"intersection_355","l16"
"intersection_355","l22"
"intersection_355","l28"
"intersection_355","l29"
"intersection_355","l34"
"intersection_355","l35"
"intersection_355","l36"
"intersection_355","l38"
"intersection_355","l39"
"intersection_355","l47"
"intersection_355","l48"
"intersection_355","l50"
"intersection_357","l3"
"intersection_357","l4"
"intersection_357","l6"
"intersection_357","l11"
"intersection_357","l26"
"intersection_365","l45"
"intersection_368","l25"
"intersection_392","l1"
"intersection_392","l9"
"intersection_392","l20"
"intersection_401","l3"
"intersection_414","l4"
"intersection_416","l4"
"4851831","l32"
"intersection_418","l20"
"intersection_439","l8"
"intersection_439","l14"
"intersection_450","l38"
"intersection_452","l45"
"intersection_455","l45"
"intersection_463","l15"
"intersection_472","l3"
"intersection_472","l4"
"intersection_472","l6"
"intersection_472","l13"
"intersection_472","l19"
"intersection_472","l45"
"intersection_474","l9"
"intersection_474","l15"
"intersection_474","l39"
"intersection_474","l41"
"intersection_474","l50"
"intersection_475","l3"
"intersection_475","l4"
"intersection_475","l6"
"intersection_475","l7"
"intersection_475","l11"
"intersection_475","l18"
"intersection_475","l19"
"intersection_475","l23"
"intersection_475","l25"
"intersection_475","l26"
"intersection_475","l30"
"intersection_475","l37"
"intersection_479","l10"
"intersection_479","l15"
"intersection_479","l22"
"intersection_479","l39"
"intersection_479","l41"
"intersection_479","l47"
"intersection_479","l50"
"intersection_495","l3"
"intersection_495","l4"
"intersection_495","l6"
"intersection_495","l11"
"intersection_495","l19"
"intersection_495","l23"
"intersection_495","l26"
"intersection_495","l30"
"intersection_495","l31"
"intersection_498","l10"
"intersection_498","l15"
"intersection_498","l39"
"intersection_498","l41"
"intersection_498","l47"
"intersection_498","l50"
"intersection_507","l4"
"intersection_507","l5"
"intersection_507","l17"
"intersection_507","l22"
"intersection_507","l46"
"intersection_528","l27"
"intersection_536","l31"
"4850758","l9"
"4850758","l26"
"4829373","l33"
"intersection_543","l9"
"intersection_543","l26"
"intersection_544","l33"
"intersection_546","l26"
"intersection_546","l40"
"intersection_548","l7"
"intersection_548","l28"
"intersection_548","l29"
"intersection_548","l38"
"intersection_552","l18"
"intersection_552","l33"
"intersection_555","l33"
"4824398","l37"
"intersection_569","l34"
"intersection_603","l37"
"intersection_606","l35"
"intersection_609","l35"
"intersection_619","l42"
"4821041","l27"
"intersection_634","l27"
"intersection_636","l21"
"intersection_636","l27"
"intersection_636","l41"
"intersection_667","l14"
"intersection_667","l27"
"intersection_669","l8"
"intersection_682","l5"
"intersection_696","l42"
"intersection_699","l21"
"intersection_699","l41"
"intersection_699","l42"
"intersection_703","l34"
"intersection_706","l34"
"intersection_710","l12"
"intersection_726","l5"
"intersection_749","l24"
"intersection_750","l24"
"4840761","l3"
"4840761","l4"
"4840761","l6"
"4840761","l13"
"4840761","l19"
"4840761","l45"
"4819375","l9"
"4819375","l15"
"4819375","l39"
"4819375","l41"
"4819375","l50"
"intersection_774","l3"
"intersection_774","l6"
"intersection_774","l13"
"intersection_774","l19"
"intersection_774","l20"
"intersection_776","l4"
"intersection_776","l45"
"intersection_777","l9"
"intersection_777","l15"
"intersection_777","l20"
"intersection_777","l39"
"intersection_777","l41"
"intersection_777","l50"
"intersection_779","l4"
"intersection_781","l47"
"intersection_793","l19"
"intersection_805","l12"
"intersection_805","l21"
"intersection_805","l41"
"intersection_805","l42"
"intersection_817","l44"
"intersection_835","l34"
"intersection_843","l27"
"intersection_845","l27"
"intersection_883","l40"
"intersection_889","l28"
"intersection_889","l29"
"intersection_893","l28"
"intersection_893","l29"
"intersection_896","l3"
"intersection_896","l4"
"intersection_896","l6"
"intersection_896","l11"
"intersection_896","l26"
"intersection_900","l2"
"intersection_900","l8"
"intersection_900","l10"
"intersection_900","l15"
"intersection_900","l16"
"intersection_900","l22"
"intersection_900","l28"
"intersection_900","l29"
"intersection_900","l34"
"intersection_900","l35"
"intersection_900","l36"
"intersection_900","l38"
"intersection_900","l39"
"intersection_900","l47"
"intersection_900","l48"
"intersection_900","l50"
"intersection_902","l15"
"intersection_902","l16"
"intersection_902","l24"
"intersection_902","l34"
"intersection_902","l44"
"intersection_902","l47"
"intersection_902","l48"
"intersection_902","l49"
"intersection_902","l50"
"intersection_908","l4"
"intersection_908","l5"
"intersection_917","l40"
"intersection_918","l4"
"intersection_918","l45"
"intersection_923","l9"
"intersection_923","l15"
"intersection_923","l20"
"intersection_923","l41"
"intersection_923","l50"
"intersection_924","l39"
"intersection_947","l15"
