"roadID","loopNum"
"intersection_19","l4"
"intersection_19","l7"
"intersection_19","l12"
"intersection_19","l16"
"intersection_19","l24"
"intersection_19","l29"
"intersection_19","l31"
"intersection_19","l50"
"intersection_20","l8"
"intersection_20","l21"
"intersection_20","l28"
"intersection_20","l32"
"intersection_20","l35"
"intersection_44","l20"
"intersection_48","l2"
"intersection_49","l42"
"intersection_59","l41"
"intersection_61","l41"
"intersection_64","l3"
"intersection_64","l23"
"intersection_64","l36"
"intersection_68","l29"
"intersection_74","l38"
"intersection_84","l41"
"intersection_87","l43"
"intersection_90","l19"
"intersection_90","l39"
"intersection_90","l46"
"intersection_90","l48"
"intersection_98","l19"
"intersection_98","l39"
"intersection_98","l46"
"intersection_98","l48"
"intersection_99","l20"
"intersection_99","l48"
"intersection_100","l10"
"intersection_100","l43"
"intersection_102","l19"
"intersection_103","l20"
"intersection_105","l10"
"intersection_105","l43"
"intersection_109","l48"
"intersection_125","l16"
"intersection_141","l35"
"4843594","l2"
"4822208","l42"
"intersection_156","l2"
"intersection_158","l42"
"intersection_160","l4"
"intersection_160","l14"
"intersection_160","l22"
"intersection_160","l31"
"intersection_160","l48"
"intersection_164","l17"
"intersection_179","l33"
"intersection_211","l21"
"intersection_231","l7"
"intersection_231","l14"
"intersection_242","l21"
"intersection_244","l15"
"intersection_245","l14"
"intersection_249","l14"
"intersection_249","l21"
"intersection_250","l21"
"intersection_271","l25"
"intersection_279","l7"
"intersection_283","l11"
"intersection_283","l37"
"intersection_286","l15"
"intersection_289","l14"
"intersection_299","l10"
"intersection_299","l43"
"intersection_299","l44"
"intersection_302","l19"
"intersection_305","l43"
"intersection_306","l20"
"intersection_307","l43"
"intersection_309","l19"
"intersection_309","l44"
"intersection_316","l23"
"intersection_317","l2"
"intersection_317","l3"
"intersection_317","l36"
"intersection_318","l23"
"intersection_321","l29"
"intersection_321","l42"
"intersection_322","l11"
"intersection_330","l6"
"intersection_354","l19"
"intersection_354","l25"
"intersection_355","l6"
"intersection_355","l11"
"intersection_355","l20"
"intersection_355","l38"
"intersection_355","l49"
"intersection_357","l5"
"intersection_357","l10"
"intersection_357","l27"
"intersection_357","l41"
"intersection_362","l18"
"intersection_365","l23"
"intersection_365","l50"
"intersection_367","l24"
"intersection_388","l35"
"intersection_397","l31"
"intersection_401","l36"
"intersection_410","l1"
"intersection_424","l4"
"intersection_424","l7"
"intersection_424","l24"
"intersection_424","l31"
"intersection_424","l43"
"intersection_424","l50"
"intersection_428","l5"
"intersection_436","l14"
"intersection_440","l46"
"intersection_442","l14"
"intersection_442","l46"
"intersection_442","l48"
"intersection_463","l35"
"intersection_465","l35"
"intersection_475","l5"
"intersection_475","l10"
"intersection_475","l25"
"intersection_475","l41"
"intersection_477","l27"
"intersection_479","l6"
"intersection_479","l20"
"intersection_479","l49"
"intersection_493","l31"
"intersection_494","l26"
"intersection_495","l5"
"intersection_495","l25"
"intersection_495","l41"
"intersection_498","l49"
"intersection_500","l17"
"intersection_515","l8"
"intersection_515","l21"
"intersection_515","l28"
"intersection_515","l32"
"intersection_515","l35"
"4850758","l29"
"4829373","l3"
"4829373","l23"
"4829373","l36"
"intersection_543","l29"
"intersection_544","l3"
"intersection_544","l23"
"intersection_544","l36"
"intersection_546","l9"
"intersection_552","l3"
"intersection_554","l9"
"intersection_555","l3"
"intersection_569","l48"
"4829372","l21"
"intersection_596","l21"
"intersection_605","l16"
"intersection_609","l8"
"intersection_609","l35"
"intersection_611","l42"
"intersection_613","l16"
"intersection_616","l16"
"intersection_622","l28"
"intersection_622","l32"
"intersection_636","l19"
"intersection_667","l4"
"intersection_667","l22"
"intersection_667","l31"
"4842382","l7"
"intersection_673","l7"
"intersection_697","l25"
"intersection_700","l32"
"intersection_711","l29"
"intersection_711","l30"
"intersection_714","l10"
"4851998","l44"
"intersection_721","l44"
"intersection_737","l40"
"intersection_765","l32"
"intersection_788","l33"
"intersection_788","l35"
"intersection_792","l35"
"intersection_793","l4"
"intersection_793","l19"
"intersection_793","l22"
"intersection_793","l31"
"5314261","l8"
"5314261","l21"
"5314261","l28"
"5314261","l32"
"5314261","l35"
"intersection_805","l16"
"intersection_805","l29"
"intersection_809","l8"
"intersection_809","l21"
"intersection_809","l28"
"intersection_809","l32"
"intersection_809","l35"
"intersection_817","l19"
"intersection_817","l39"
"intersection_817","l46"
"intersection_817","l48"
"intersection_825","l41"
"intersection_828","l38"
"intersection_835","l48"
"intersection_839","l13"
"intersection_839","l33"
"intersection_841","l14"
"intersection_841","l31"
"intersection_844","l4"
"intersection_844","l14"
"intersection_844","l22"
"intersection_844","l31"
"intersection_844","l48"
"intersection_850","l32"
"intersection_859","l19"
"intersection_859","l39"
"intersection_866","l7"
"intersection_866","l43"
"intersection_886","l12"
"intersection_888","l3"
"intersection_896","l5"
