"roadID","loopNum"
"intersection_15","l28"
"intersection_18","l28"
"intersection_19","l5"
"intersection_19","l33"
"intersection_19","l34"
"intersection_19","l37"
"intersection_20","l2"
"intersection_20","l39"
"intersection_20","l42"
"intersection_20","l45"
"intersection_20","l46"
"intersection_30","l9"
"intersection_32","l9"
"intersection_51","l12"
"intersection_56","l12"
"intersection_64","l1"
"intersection_68","l37"
"intersection_68","l41"
"intersection_68","l50"
"intersection_84","l23"
"intersection_86","l49"
"intersection_87","l7"
"intersection_87","l11"
"intersection_90","l14"
"intersection_90","l21"
"intersection_90","l28"
"intersection_92","l11"
"intersection_95","l7"
"intersection_98","l21"
"intersection_98","l28"
"intersection_100","l31"
"intersection_105","l31"
"intersection_106","l37"
"intersection_125","l20"
"intersection_155","l41"
"intersection_159","l29"
"intersection_174","l33"
"intersection_174","l34"
"intersection_176","l42"
"intersection_176","l45"
"intersection_177","l33"
"intersection_177","l34"
"intersection_193","l22"
"intersection_195","l22"
"4841477","l11"
"intersection_206","l11"
"intersection_225","l19"
"intersection_226","l19"
"intersection_226","l29"
"intersection_226","l43"
"intersection_231","l22"
"intersection_233","l21"
"intersection_241","l46"
"intersection_244","l37"
"intersection_245","l22"
"intersection_249","l2"
"intersection_249","l13"
"intersection_249","l22"
"intersection_249","l30"
"intersection_249","l46"
"intersection_251","l32"
"intersection_253","l50"
"intersection_255","l1"
"intersection_261","l15"
"intersection_270","l35"
"intersection_271","l17"
"intersection_271","l48"
"intersection_283","l46"
"intersection_284","l6"
"intersection_286","l37"
"intersection_289","l2"
"intersection_289","l13"
"intersection_289","l22"
"intersection_289","l30"
"intersection_298","l37"
"intersection_299","l31"
"intersection_318","l1"
"intersection_320","l50"
"intersection_321","l37"
"intersection_322","l20"
"intersection_327","l46"
"intersection_351","l35"
"intersection_354","l35"
"intersection_355","l11"
"intersection_355","l18"
"intersection_355","l25"
"intersection_355","l47"
"intersection_357","l3"
"intersection_357","l4"
"intersection_357","l10"
"intersection_357","l14"
"intersection_357","l15"
"intersection_357","l23"
"intersection_357","l31"
"intersection_360","l29"
"intersection_360","l43"
"intersection_360","l44"
"intersection_362","l38"
"intersection_365","l15"
"intersection_404","l5"
"intersection_436","l30"
"intersection_438","l43"
"intersection_439","l29"
"intersection_439","l43"
"intersection_440","l22"
"intersection_442","l22"
"intersection_444","l12"
"intersection_460","l47"
"intersection_462","l47"
"intersection_475","l3"
"intersection_475","l4"
"intersection_475","l10"
"intersection_475","l14"
"intersection_475","l15"
"intersection_475","l23"
"intersection_475","l26"
"intersection_475","l27"
"intersection_475","l31"
"intersection_475","l48"
"intersection_479","l11"
"intersection_479","l18"
"intersection_479","l25"
"intersection_479","l29"
"intersection_479","l38"
"intersection_479","l44"
"intersection_483","l7"
"intersection_495","l3"
"intersection_495","l4"
"intersection_495","l10"
"intersection_495","l15"
"intersection_495","l23"
"intersection_495","l27"
"intersection_495","l31"
"intersection_495","l48"
"intersection_498","l11"
"intersection_498","l18"
"intersection_498","l25"
"intersection_498","l29"
"intersection_498","l38"
"intersection_498","l44"
"intersection_500","l27"
"intersection_515","l20"
"5038732","l12"
"intersection_535","l12"
"4850758","l37"
"4850758","l41"
"4850758","l50"
"4829373","l1"
"intersection_543","l37"
"intersection_543","l41"
"intersection_543","l50"
"intersection_545","l1"
"intersection_548","l2"
"intersection_552","l39"
"intersection_555","l39"
"5516766","l29"
"5516766","l43"
"5516766","l44"
"intersection_558","l29"
"intersection_558","l43"
"intersection_558","l44"
"intersection_587","l1"
"intersection_605","l33"
"intersection_605","l34"
"intersection_609","l39"
"intersection_609","l45"
"intersection_618","l19"
"intersection_618","l30"
"intersection_633","l33"
"intersection_633","l34"
"intersection_655","l22"
"intersection_683","l35"
"intersection_696","l17"
"intersection_696","l19"
"intersection_696","l33"
"intersection_696","l34"
"intersection_698","l17"
"intersection_698","l33"
"intersection_698","l34"
"intersection_699","l19"
"intersection_699","l44"
"intersection_699","l45"
"intersection_711","l37"
"intersection_765","l8"
"intersection_765","l12"
"4819186","l7"
"4840572","l28"
"intersection_781","l28"
"intersection_782","l7"
"intersection_784","l28"
"5314261","l20"
"intersection_804","l2"
"intersection_804","l39"
"intersection_804","l46"
"intersection_805","l37"
"intersection_806","l42"
"intersection_806","l45"
"intersection_807","l20"
"intersection_810","l24"
"intersection_813","l7"
"intersection_815","l7"
"intersection_815","l28"
"intersection_816","l28"
"intersection_817","l21"
"intersection_830","l22"
"intersection_839","l29"
"intersection_839","l43"
"intersection_840","l44"
"intersection_841","l29"
"intersection_846","l29"
"intersection_847","l9"
"intersection_848","l36"
"intersection_849","l12"
"intersection_850","l8"
"intersection_850","l12"
"intersection_855","l36"
"intersection_856","l36"
"intersection_857","l9"
"intersection_857","l12"
"intersection_859","l16"
"intersection_859","l29"
"intersection_859","l43"
"intersection_866","l32"
"intersection_895","l26"
"intersection_896","l3"
"intersection_896","l4"
"intersection_896","l10"
"intersection_896","l14"
"intersection_896","l15"
"intersection_896","l23"
"intersection_896","l31"
"intersection_896","l48"
"intersection_900","l11"
"intersection_900","l18"
"intersection_900","l25"
"intersection_900","l29"
"intersection_900","l38"
"intersection_900","l44"
"intersection_900","l47"
"intersection_902","l21"
"intersection_902","l25"
"intersection_902","l28"
"intersection_902","l47"
"intersection_908","l3"
"intersection_908","l4"
"intersection_908","l7"
"intersection_908","l23"
"intersection_908","l31"
"intersection_908","l37"
"intersection_914","l42"
"intersection_917","l15"
"intersection_918","l8"
"intersection_919","l5"
"intersection_919","l10"
"intersection_919","l15"
"intersection_920","l24"
"intersection_923","l36"
"intersection_931","l5"
"intersection_944","l3"
"intersection_944","l4"
"intersection_944","l7"
"intersection_944","l23"
"intersection_944","l31"
"intersection_944","l37"
"intersection_947","l21"
"intersection_947","l25"
"intersection_947","l28"
