"roadID","loopNum"
"intersection_20","l10"
"intersection_20","l23"
"intersection_20","l44"
"intersection_20","l45"
"intersection_20","l47"
"intersection_30","l8"
"intersection_30","l9"
"intersection_32","l8"
"intersection_32","l9"
"intersection_41","l35"
"intersection_48","l41"
"intersection_48","l46"
"intersection_49","l6"
"intersection_49","l12"
"intersection_49","l31"
"intersection_50","l46"
"intersection_51","l11"
"intersection_53","l28"
"intersection_56","l11"
"intersection_68","l15"
"intersection_84","l8"
"intersection_84","l9"
"intersection_84","l11"
"intersection_86","l22"
"intersection_86","l33"
"intersection_86","l36"
"intersection_90","l3"
"intersection_90","l35"
"intersection_98","l3"
"intersection_98","l35"
"intersection_99","l36"
"intersection_102","l35"
"intersection_105","l14"
"intersection_109","l36"
"intersection_124","l19"
"intersection_134","l20"
"4843594","l41"
"4843594","l46"
"4822208","l6"
"4822208","l12"
"4822208","l31"
"intersection_156","l41"
"intersection_156","l46"
"intersection_158","l6"
"intersection_158","l12"
"intersection_158","l31"
"intersection_160","l35"
"intersection_174","l4"
"intersection_175","l44"
"intersection_175","l45"
"intersection_175","l47"
"intersection_176","l10"
"intersection_176","l19"
"intersection_177","l4"
"intersection_178","l44"
"intersection_178","l45"
"intersection_178","l47"
"intersection_179","l27"
"intersection_231","l27"
"intersection_236","l41"
"intersection_242","l27"
"intersection_249","l7"
"intersection_249","l34"
"intersection_251","l18"
"intersection_251","l29"
"intersection_253","l31"
"intersection_255","l41"
"intersection_255","l46"
"intersection_271","l14"
"intersection_283","l22"
"intersection_285","l13"
"intersection_289","l7"
"intersection_289","l34"
"intersection_292","l46"
"intersection_306","l35"
"intersection_318","l41"
"intersection_318","l46"
"intersection_320","l31"
"intersection_321","l6"
"intersection_321","l12"
"intersection_321","l15"
"intersection_322","l25"
"intersection_322","l26"
"intersection_327","l27"
"intersection_327","l42"
"intersection_330","l18"
"intersection_330","l29"
"intersection_346","l6"
"intersection_350","l10"
"intersection_351","l2"
"intersection_353","l4"
"intersection_355","l16"
"intersection_355","l20"
"intersection_355","l22"
"intersection_355","l33"
"intersection_355","l36"
"intersection_357","l6"
"intersection_357","l12"
"intersection_357","l13"
"intersection_357","l15"
"intersection_357","l37"
"intersection_357","l42"
"intersection_368","l42"
"intersection_373","l42"
"intersection_387","l1"
"intersection_390","l13"
"intersection_392","l5"
"intersection_401","l17"
"intersection_412","l1"
"intersection_415","l1"
"intersection_418","l8"
"intersection_418","l9"
"intersection_424","l7"
"intersection_431","l40"
"intersection_440","l27"
"intersection_442","l27"
"intersection_442","l35"
"intersection_449","l6"
"intersection_458","l37"
"intersection_461","l37"
"intersection_470","l8"
"intersection_470","l9"
"intersection_470","l11"
"intersection_474","l5"
"intersection_474","l33"
"intersection_475","l6"
"intersection_475","l8"
"intersection_475","l9"
"intersection_475","l12"
"intersection_475","l13"
"intersection_475","l15"
"intersection_475","l37"
"intersection_475","l42"
"intersection_479","l22"
"intersection_479","l33"
"intersection_479","l36"
"intersection_488","l5"
"intersection_494","l17"
"intersection_495","l6"
"intersection_495","l8"
"intersection_495","l9"
"intersection_495","l11"
"intersection_495","l12"
"intersection_495","l13"
"intersection_495","l15"
"intersection_495","l37"
"intersection_498","l22"
"intersection_498","l33"
"intersection_498","l36"
"intersection_507","l14"
"intersection_514","l25"
"intersection_514","l26"
"intersection_526","l24"
"4850758","l15"
"intersection_543","l15"
"intersection_546","l6"
"intersection_548","l10"
"intersection_569","l36"
"4850933","l24"
"intersection_579","l24"
"intersection_583","l24"
"intersection_606","l41"
"intersection_609","l41"
"intersection_613","l31"
"intersection_614","l31"
"intersection_622","l14"
"intersection_623","l22"
"intersection_632","l2"
"intersection_636","l19"
"intersection_642","l30"
"intersection_655","l21"
"intersection_667","l4"
"intersection_695","l10"
"intersection_697","l4"
"intersection_697","l14"
"intersection_699","l19"
"intersection_699","l47"
"intersection_700","l10"
"intersection_700","l14"
"intersection_737","l15"
"4819375","l5"
"4819375","l33"
"intersection_777","l5"
"intersection_777","l33"
"intersection_788","l2"
"intersection_788","l18"
"intersection_804","l23"
"intersection_804","l34"
"intersection_805","l19"
"intersection_806","l10"
"intersection_806","l44"
"intersection_806","l45"
"intersection_806","l47"
"intersection_810","l33"
"intersection_812","l3"
"intersection_812","l43"
"intersection_814","l43"
"intersection_817","l3"
"intersection_817","l35"
"intersection_835","l36"
"intersection_843","l35"
