"roadID","loopNum"
"intersection_3","l18"
"intersection_20","l3"
"intersection_20","l9"
"intersection_20","l22"
"intersection_20","l24"
"intersection_20","l26"
"intersection_20","l27"
"intersection_20","l35"
"intersection_20","l38"
"intersection_20","l47"
"intersection_26","l29"
"intersection_28","l44"
"intersection_31","l44"
"intersection_49","l2"
"intersection_49","l18"
"intersection_49","l28"
"intersection_65","l1"
"intersection_68","l1"
"intersection_68","l6"
"intersection_68","l33"
"intersection_68","l48"
"intersection_84","l39"
"intersection_86","l13"
"intersection_86","l14"
"intersection_86","l25"
"intersection_86","l42"
"intersection_86","l44"
"intersection_87","l25"
"intersection_87","l44"
"intersection_90","l20"
"intersection_90","l32"
"intersection_95","l25"
"intersection_98","l20"
"intersection_98","l32"
"intersection_102","l46"
"intersection_107","l8"
"intersection_125","l13"
"intersection_125","l42"
"4822208","l2"
"4822208","l18"
"4822208","l28"
"intersection_158","l2"
"intersection_158","l18"
"intersection_158","l28"
"intersection_175","l3"
"intersection_175","l9"
"intersection_175","l13"
"intersection_175","l22"
"intersection_175","l26"
"intersection_175","l27"
"intersection_175","l42"
"intersection_175","l43"
"intersection_176","l24"
"intersection_178","l3"
"intersection_178","l9"
"intersection_178","l13"
"intersection_178","l22"
"intersection_178","l26"
"intersection_178","l27"
"intersection_178","l42"
"intersection_178","l43"
"4845785","l29"
"intersection_188","l29"
"intersection_193","l17"
"intersection_196","l19"
"intersection_197","l19"
"intersection_211","l3"
"intersection_219","l4"
"intersection_219","l12"
"intersection_221","l4"
"intersection_221","l12"
"intersection_226","l9"
"intersection_226","l19"
"intersection_231","l17"
"intersection_236","l29"
"intersection_241","l19"
"intersection_242","l17"
"intersection_242","l18"
"intersection_249","l19"
"intersection_249","l47"
"intersection_251","l19"
"intersection_272","l30"
"intersection_283","l40"
"intersection_289","l47"
"intersection_306","l46"
"intersection_321","l1"
"intersection_321","l2"
"intersection_321","l6"
"intersection_321","l18"
"intersection_321","l28"
"intersection_321","l33"
"intersection_321","l48"
"intersection_327","l17"
"intersection_327","l18"
"intersection_354","l32"
"intersection_354","l50"
"intersection_355","l10"
"intersection_355","l25"
"intersection_355","l30"
"intersection_355","l40"
"intersection_355","l44"
"intersection_357","l2"
"intersection_357","l8"
"intersection_357","l18"
"intersection_357","l20"
"intersection_357","l33"
"intersection_357","l34"
"intersection_357","l37"
"intersection_363","l27"
"intersection_387","l47"
"intersection_403","l44"
"intersection_410","l26"
"intersection_410","l36"
"intersection_411","l44"
"intersection_412","l5"
"intersection_412","l47"
"intersection_415","l5"
"intersection_415","l47"
"intersection_420","l14"
"intersection_420","l36"
"intersection_430","l7"
"intersection_438","l19"
"intersection_439","l19"
"intersection_440","l17"
"intersection_442","l17"
"intersection_450","l9"
"intersection_450","l41"
"intersection_460","l49"
"intersection_462","l49"
"intersection_473","l14"
"intersection_474","l25"
"intersection_474","l44"
"intersection_475","l1"
"intersection_475","l2"
"intersection_475","l6"
"intersection_475","l8"
"intersection_475","l18"
"intersection_475","l20"
"intersection_475","l23"
"intersection_475","l28"
"intersection_475","l33"
"intersection_475","l34"
"intersection_475","l37"
"intersection_475","l39"
"intersection_479","l13"
"intersection_479","l25"
"intersection_479","l40"
"intersection_479","l42"
"intersection_479","l44"
"intersection_495","l1"
"intersection_495","l2"
"intersection_495","l6"
"intersection_495","l8"
"intersection_495","l18"
"intersection_495","l20"
"intersection_495","l23"
"intersection_495","l28"
"intersection_495","l33"
"intersection_495","l37"
"intersection_495","l39"
"intersection_498","l13"
"intersection_498","l25"
"intersection_498","l42"
"intersection_498","l44"
"intersection_514","l35"
"4850758","l6"
"4850758","l33"
"4850758","l48"
"intersection_541","l33"
"intersection_543","l6"
"intersection_543","l48"
"intersection_546","l2"
"intersection_546","l28"
"intersection_548","l9"
"intersection_548","l24"
"intersection_548","l41"
"intersection_567","l8"
"4829372","l3"
"intersection_590","l33"
"intersection_596","l3"
"intersection_609","l22"
"intersection_609","l35"
"intersection_609","l38"
"intersection_609","l47"
"intersection_629","l42"
"intersection_634","l45"
"intersection_636","l32"
"intersection_636","l42"
"intersection_636","l45"
"intersection_636","l50"
"intersection_643","l29"
"intersection_667","l39"
"intersection_696","l26"
"intersection_699","l13"
"intersection_699","l26"
"intersection_699","l42"
"intersection_711","l16"
"intersection_716","l34"
"4819375","l25"
"4819375","l44"
"intersection_777","l25"
"intersection_777","l44"
"intersection_779","l49"
"intersection_793","l23"
"intersection_793","l32"
"intersection_793","l39"
"intersection_793","l45"
"intersection_793","l50"
"intersection_804","l35"
"intersection_804","l47"
"intersection_805","l13"
"intersection_805","l42"
"intersection_806","l3"
"intersection_806","l9"
"intersection_806","l22"
"intersection_806","l24"
"intersection_806","l26"
"intersection_806","l27"
"intersection_806","l43"
"intersection_812","l20"
"intersection_814","l25"
"intersection_817","l20"
"intersection_817","l32"
"5519747","l30"
"intersection_820","l30"
"intersection_833","l8"
"intersection_848","l14"
"intersection_851","l21"
"intersection_857","l21"
"intersection_859","l32"
"intersection_866","l28"
"intersection_884","l14"
"intersection_888","l41"
"intersection_895","l1"
"intersection_895","l28"
"intersection_895","l39"
"intersection_896","l2"
"intersection_896","l8"
"intersection_896","l18"
"intersection_896","l20"
"intersection_896","l23"
"intersection_896","l33"
"intersection_896","l34"
"intersection_896","l37"
"intersection_899","l23"
"intersection_900","l25"
"intersection_900","l40"
"intersection_900","l44"
"intersection_902","l10"
"intersection_902","l32"
"intersection_902","l46"
"intersection_908","l7"
"intersection_908","l8"
"intersection_908","l31"
"intersection_908","l37"
"intersection_917","l26"
"intersection_918","l16"
"intersection_920","l41"
"intersection_923","l25"
"intersection_924","l44"
"intersection_935","l22"
"intersection_935","l38"
"intersection_944","l7"
"intersection_944","l8"
"intersection_944","l31"
"intersection_944","l37"
"intersection_947","l10"
"intersection_947","l32"
"5036642","l7"
"intersection_955","l7"
"intersection_975","l43"
"4841866","l20"
"4841867","l25"
"4820481","l20"
"intersection_981","l25"
"intersection_985","l20"
"intersection_988","l50"
"intersection_990","l32"
"intersection_990","l50"
"intersection_996","l50"
"5253199","l13"
"5253199","l14"
"5253199","l25"
"5253199","l42"
"5253199","l44"
"5253200","l39"
"intersection_1001","l13"
"intersection_1001","l14"
"intersection_1001","l25"
"intersection_1001","l42"
"intersection_1001","l44"
"intersection_1003","l39"
"intersection_1017","l17"
"intersection_1026","l19"
"4843236","l1"
"4843236","l2"
"4843236","l6"
"4843236","l18"
"4843236","l28"
"4843236","l33"
"4843236","l48"
"intersection_1049","l1"
"intersection_1049","l2"
"intersection_1049","l6"
"intersection_1049","l18"
"intersection_1049","l28"
"intersection_1049","l33"
"intersection_1049","l48"
"intersection_1052","l23"
"intersection_1053","l39"
"intersection_1068","l19"
"intersection_1069","l47"
"intersection_1073","l3"
"intersection_1073","l9"
"intersection_1073","l13"
"intersection_1073","l22"
"intersection_1073","l24"
"intersection_1073","l26"
"intersection_1073","l27"
"intersection_1073","l42"
"intersection_1073","l43"
"intersection_1077","l15"
"intersection_1077","l22"
"intersection_1077","l38"
"intersection_1077","l47"
"5505136","l16"
"intersection_1085","l16"
"5036637","l7"
"intersection_1089","l7"
"intersection_1118","l3"
"intersection_1135","l31"
"intersection_1163","l5"
"intersection_1163","l29"
"intersection_1174","l5"
"4829347","l1"
"4829347","l2"
"4829347","l6"
"4829347","l8"
"4829347","l18"
"4829347","l20"
"4829347","l23"
"4829347","l28"
"4829347","l33"
"4829347","l37"
"4829347","l39"
"4850732","l13"
"4850732","l25"
"4850732","l42"
"4850732","l44"
"intersection_1224","l1"
"intersection_1224","l2"
"intersection_1224","l6"
"intersection_1224","l8"
"intersection_1224","l18"
"intersection_1224","l20"
"intersection_1224","l23"
"intersection_1224","l28"
"intersection_1224","l33"
"intersection_1224","l37"
"intersection_1224","l39"
"intersection_1226","l14"
"intersection_1227","l13"
"intersection_1227","l14"
"intersection_1227","l25"
"intersection_1227","l42"
"intersection_1227","l44"
"4845308","l9"
"4845308","l24"
"4845308","l41"
"4823922","l2"
"4823922","l28"
"intersection_1236","l9"
"intersection_1236","l24"
"intersection_1236","l41"
"intersection_1238","l41"
"intersection_1241","l2"
"intersection_1241","l28"
"intersection_1250","l39"
"intersection_1268","l3"
"intersection_1268","l9"
"intersection_1268","l22"
"intersection_1268","l24"
"intersection_1268","l35"
"intersection_1268","l38"
"intersection_1268","l47"
"intersection_1269","l26"
"intersection_1269","l27"
"intersection_1274","l11"
"intersection_1274","l23"
"intersection_1274","l28"
"intersection_1274","l39"
"intersection_1280","l8"
"intersection_1280","l49"
"intersection_1281","l46"
"4830487","l1"
"4830487","l2"
"4830487","l8"
"4830487","l18"
"4830487","l20"
"4830487","l23"
"4830487","l28"
"4830487","l33"
"4830487","l34"
"4830487","l37"
"4830487","l39"
"4851872","l25"
"4851872","l40"
"4851872","l44"
"intersection_1292","l1"
"intersection_1292","l2"
"intersection_1292","l6"
"intersection_1292","l8"
"intersection_1292","l18"
"intersection_1292","l20"
"intersection_1292","l23"
"intersection_1292","l28"
"intersection_1292","l33"
"intersection_1292","l34"
"intersection_1292","l37"
"intersection_1292","l39"
"intersection_1293","l6"
"intersection_1294","l25"
"intersection_1294","l40"
"intersection_1294","l44"
"5091573","l9"
"5091573","l24"
"5091574","l2"
"5091574","l28"
"intersection_1309","l9"
"intersection_1309","l24"
"intersection_1312","l2"
"intersection_1312","l28"
"intersection_1318","l2"
"intersection_1318","l8"
"intersection_1318","l17"
"intersection_1318","l18"
"intersection_1318","l20"
"intersection_1318","l33"
"intersection_1318","l37"
"intersection_1325","l10"
"intersection_1325","l12"
"intersection_1325","l25"
"intersection_1325","l40"
"intersection_1325","l44"
"intersection_1334","l5"
"intersection_1334","l47"
"intersection_1340","l42"
"intersection_1341","l3"
"intersection_1341","l13"
"intersection_1341","l26"
"intersection_1342","l42"
"intersection_1344","l7"
"4845635","l5"
"4845635","l29"
"4845648","l5"
"intersection_1350","l29"
"intersection_1355","l5"
"intersection_1374","l23"
"intersection_1375","l37"
"intersection_1377","l26"
"intersection_1377","l27"
"intersection_1379","l23"
"intersection_1380","l26"
"intersection_1380","l27"
"intersection_1382","l21"
"intersection_1385","l23"
"5314202","l3"
"5314202","l9"
"5314202","l22"
"5314202","l24"
"5314202","l26"
"5314202","l27"
"5314202","l35"
"5314202","l38"
"5314202","l47"
"intersection_1395","l3"
"intersection_1395","l9"
"intersection_1395","l22"
"intersection_1395","l24"
"intersection_1395","l26"
"intersection_1395","l27"
"intersection_1395","l35"
"intersection_1395","l47"
"4819229","l44"
"intersection_1401","l44"
"4828125","l31"
"intersection_1405","l31"
"intersection_1416","l17"
"intersection_1416","l18"
"intersection_1418","l19"
"4840910","l13"
"4840910","l25"
"4840910","l40"
"4840910","l42"
"4840910","l44"
"4819524","l1"
"4819524","l2"
"4819524","l6"
"4819524","l8"
"4819524","l18"
"4819524","l20"
"4819524","l23"
"4819524","l28"
"4819524","l33"
"4819524","l34"
"4819524","l37"
"4819524","l39"
"intersection_1429","l13"
"intersection_1429","l25"
"intersection_1429","l40"
"intersection_1429","l42"
"intersection_1429","l44"
"intersection_1432","l1"
"intersection_1432","l2"
"intersection_1432","l6"
"intersection_1432","l8"
"intersection_1432","l18"
"intersection_1432","l20"
"intersection_1432","l23"
"intersection_1432","l28"
"intersection_1432","l33"
"intersection_1432","l34"
"intersection_1432","l37"
"intersection_1432","l39"
"4821324","l17"
"4821323","l17"
"intersection_1437","l17"
"4824526","l2"
"4845912","l9"
"4845912","l24"
"4845912","l41"
"intersection_1441","l2"
"intersection_1444","l9"
"intersection_1444","l41"
"intersection_1445","l24"
"intersection_1448","l9"
"intersection_1448","l22"
"intersection_1448","l24"
