"roadID","loopNum"
"intersection_18","l45"
"intersection_20","l23"
"intersection_20","l29"
"intersection_20","l32"
"intersection_20","l33"
"intersection_20","l44"
"intersection_20","l47"
"intersection_49","l42"
"intersection_50","l44"
"intersection_64","l15"
"intersection_64","l16"
"intersection_68","l1"
"intersection_68","l12"
"intersection_68","l21"
"intersection_68","l27"
"intersection_68","l34"
"intersection_68","l35"
"intersection_68","l37"
"intersection_68","l39"
"intersection_68","l43"
"intersection_70","l21"
"intersection_72","l21"
"intersection_84","l4"
"intersection_84","l13"
"intersection_84","l24"
"intersection_84","l31"
"intersection_84","l40"
"intersection_84","l41"
"intersection_86","l22"
"intersection_86","l26"
"intersection_86","l30"
"intersection_86","l36"
"intersection_90","l48"
"intersection_90","l49"
"intersection_98","l43"
"intersection_98","l48"
"intersection_98","l49"
"intersection_99","l3"
"intersection_100","l39"
"intersection_102","l18"
"intersection_105","l19"
"intersection_105","l39"
"intersection_106","l5"
"intersection_107","l4"
"intersection_125","l25"
"intersection_125","l30"
"intersection_133","l23"
"intersection_133","l29"
"intersection_133","l32"
"intersection_133","l33"
"intersection_133","l44"
"intersection_133","l47"
"intersection_134","l21"
"intersection_144","l2"
"intersection_145","l2"
"4822208","l42"
"intersection_158","l42"
"intersection_160","l43"
"intersection_185","l5"
"intersection_185","l24"
"intersection_188","l15"
"intersection_188","l16"
"intersection_226","l11"
"intersection_226","l14"
"intersection_226","l44"
"intersection_226","l46"
"intersection_242","l4"
"intersection_242","l5"
"intersection_242","l34"
"intersection_242","l35"
"intersection_242","l39"
"intersection_242","l40"
"intersection_242","l43"
"intersection_245","l19"
"intersection_251","l11"
"intersection_251","l14"
"intersection_251","l26"
"intersection_251","l32"
"intersection_251","l33"
"intersection_251","l44"
"intersection_255","l15"
"intersection_255","l16"
"intersection_274","l26"
"intersection_283","l5"
"4848810","l2"
"intersection_296","l30"
"intersection_296","l31"
"intersection_318","l15"
"intersection_318","l16"
"intersection_321","l1"
"intersection_321","l12"
"intersection_321","l21"
"intersection_321","l27"
"intersection_321","l34"
"intersection_321","l35"
"intersection_321","l37"
"intersection_321","l39"
"intersection_321","l42"
"intersection_321","l43"
"intersection_327","l4"
"intersection_327","l5"
"intersection_327","l34"
"intersection_327","l35"
"intersection_327","l39"
"intersection_327","l40"
"intersection_327","l43"
"intersection_330","l11"
"intersection_330","l14"
"intersection_330","l26"
"intersection_330","l32"
"intersection_330","l33"
"intersection_330","l44"
"intersection_343","l21"
"intersection_343","l37"
"intersection_349","l9"
"intersection_349","l14"
"intersection_349","l46"
"intersection_354","l9"
"intersection_354","l46"
"intersection_355","l3"
"intersection_355","l11"
"intersection_355","l22"
"intersection_355","l26"
"intersection_355","l28"
"intersection_355","l32"
"intersection_355","l33"
"intersection_355","l36"
"intersection_355","l44"
"intersection_355","l45"
"intersection_355","l47"
"intersection_357","l4"
"intersection_357","l13"
"intersection_357","l24"
"intersection_357","l34"
"intersection_357","l35"
"intersection_357","l39"
"intersection_357","l40"
"intersection_357","l41"
"intersection_357","l42"
"intersection_357","l43"
"intersection_357","l50"
"intersection_365","l10"
"intersection_387","l22"
"intersection_389","l2"
"intersection_392","l2"
"intersection_392","l6"
"intersection_401","l31"
"intersection_412","l22"
"intersection_415","l22"
"intersection_439","l14"
"intersection_439","l44"
"intersection_439","l46"
"intersection_442","l43"
"intersection_469","l41"
"intersection_472","l4"
"intersection_472","l24"
"intersection_472","l31"
"intersection_472","l40"
"intersection_472","l41"
"intersection_473","l26"
"intersection_474","l22"
"intersection_474","l30"
"intersection_474","l36"
"intersection_475","l1"
"intersection_475","l4"
"intersection_475","l12"
"intersection_475","l13"
"intersection_475","l21"
"intersection_475","l23"
"intersection_475","l24"
"intersection_475","l27"
"intersection_475","l29"
"intersection_475","l31"
"intersection_475","l34"
"intersection_475","l35"
"intersection_475","l39"
"intersection_475","l40"
"intersection_475","l41"
"intersection_475","l42"
"intersection_475","l43"
"intersection_475","l50"
"intersection_479","l11"
"intersection_479","l22"
"intersection_479","l26"
"intersection_479","l28"
"intersection_479","l30"
"intersection_479","l36"
"intersection_479","l45"
"intersection_488","l6"
"intersection_491","l6"
"intersection_495","l1"
"intersection_495","l4"
"intersection_495","l12"
"intersection_495","l13"
"intersection_495","l21"
"intersection_495","l24"
"intersection_495","l27"
"intersection_495","l31"
"intersection_495","l34"
"intersection_495","l35"
"intersection_495","l39"
"intersection_495","l40"
"intersection_495","l41"
"intersection_495","l42"
"intersection_495","l43"
"intersection_495","l50"
"intersection_498","l11"
"intersection_498","l22"
"intersection_498","l26"
"intersection_498","l30"
"intersection_498","l36"
"intersection_507","l4"
"intersection_507","l5"
"intersection_507","l19"
"intersection_507","l20"
"intersection_507","l28"
"intersection_507","l34"
"intersection_507","l39"
"intersection_514","l25"
"intersection_517","l36"
"intersection_519","l36"
"intersection_527","l36"
"intersection_530","l30"
"4850758","l1"
"4850758","l12"
"4850758","l21"
"4850758","l27"
"4850758","l34"
"4850758","l35"
"4850758","l37"
"4850758","l39"
"4850758","l43"
"4829373","l15"
"4829373","l16"
"intersection_543","l1"
"intersection_543","l12"
"intersection_543","l21"
"intersection_543","l27"
"intersection_543","l34"
"intersection_543","l35"
"intersection_543","l37"
"intersection_543","l39"
"intersection_543","l43"
"intersection_544","l15"
"intersection_544","l16"
"intersection_546","l21"
"intersection_546","l34"
"intersection_546","l35"
"intersection_546","l37"
"intersection_546","l39"
"intersection_546","l43"
"intersection_567","l4"
"intersection_570","l4"
"4829548","l36"
"intersection_573","l24"
"intersection_574","l36"
"intersection_577","l36"
"intersection_581","l24"
"intersection_581","l36"
"intersection_582","l6"
"intersection_584","l24"
"intersection_600","l28"
"intersection_618","l1"
"intersection_618","l27"
"intersection_618","l31"
"intersection_618","l48"
"intersection_618","l49"
"intersection_627","l13"
"4842427","l30"
"intersection_640","l30"
"intersection_667","l14"
"intersection_667","l46"
"4820996","l26"
"intersection_671","l26"
"intersection_677","l17"
"intersection_677","l24"
"intersection_690","l26"
"intersection_695","l1"
"intersection_695","l31"
"intersection_696","l27"
"intersection_696","l48"
"intersection_696","l49"
"intersection_697","l46"
"intersection_699","l30"
"intersection_709","l15"
"intersection_709","l16"
"intersection_710","l29"
"intersection_711","l7"
"intersection_711","l27"
"intersection_726","l5"
"intersection_757","l28"
"4840761","l4"
"4840761","l24"
"4840761","l31"
"4840761","l40"
"4819375","l22"
"4819375","l30"
"4819375","l36"
"intersection_774","l31"
"intersection_776","l4"
"intersection_776","l24"
"intersection_776","l40"
