"roadID","loopNum"
"intersection_19","l8"
"intersection_19","l46"
"intersection_19","l48"
"intersection_68","l1"
"intersection_68","l2"
"intersection_68","l3"
"intersection_68","l4"
"intersection_68","l6"
"intersection_68","l7"
"intersection_68","l10"
"intersection_68","l11"
"intersection_68","l12"
"intersection_68","l14"
"intersection_68","l17"
"intersection_68","l19"
"intersection_68","l21"
"intersection_68","l22"
"intersection_68","l24"
"intersection_68","l27"
"intersection_68","l28"
"intersection_68","l29"
"intersection_68","l30"
"intersection_68","l31"
"intersection_68","l38"
"intersection_68","l40"
"intersection_68","l44"
"intersection_68","l45"
"intersection_68","l47"
"intersection_68","l49"
"intersection_115","l46"
"intersection_144","l2"
"intersection_144","l11"
"intersection_144","l28"
"intersection_144","l45"
"intersection_145","l11"
"intersection_174","l46"
"intersection_177","l46"
"intersection_244","l8"
"intersection_244","l48"
"4848810","l11"
"intersection_286","l8"
"intersection_286","l48"
"intersection_321","l1"
"intersection_321","l2"
"intersection_321","l3"
"intersection_321","l4"
"intersection_321","l6"
"intersection_321","l7"
"intersection_321","l10"
"intersection_321","l11"
"intersection_321","l12"
"intersection_321","l14"
"intersection_321","l17"
"intersection_321","l19"
"intersection_321","l21"
"intersection_321","l22"
"intersection_321","l24"
"intersection_321","l27"
"intersection_321","l28"
"intersection_321","l29"
"intersection_321","l30"
"intersection_321","l31"
"intersection_321","l38"
"intersection_321","l40"
"intersection_321","l44"
"intersection_321","l45"
"intersection_321","l47"
"intersection_321","l49"
"intersection_357","l1"
"intersection_357","l2"
"intersection_357","l3"
"intersection_357","l4"
"intersection_357","l5"
"intersection_357","l6"
"intersection_357","l7"
"intersection_357","l9"
"intersection_357","l10"
"intersection_357","l11"
"intersection_357","l12"
"intersection_357","l13"
"intersection_357","l14"
"intersection_357","l15"
"intersection_357","l16"
"intersection_357","l17"
"intersection_357","l18"
"intersection_357","l19"
"intersection_357","l20"
"intersection_357","l21"
"intersection_357","l22"
"intersection_357","l23"
"intersection_357","l24"
"intersection_357","l25"
"intersection_357","l26"
"intersection_357","l27"
"intersection_357","l28"
"intersection_357","l29"
"intersection_357","l30"
"intersection_357","l31"
"intersection_357","l32"
"intersection_357","l33"
"intersection_357","l34"
"intersection_357","l35"
"intersection_357","l36"
"intersection_357","l37"
"intersection_357","l38"
"intersection_357","l39"
"intersection_357","l40"
"intersection_357","l41"
"intersection_357","l42"
"intersection_357","l43"
"intersection_357","l44"
"intersection_357","l45"
"intersection_357","l47"
"intersection_357","l49"
"intersection_357","l50"
"intersection_388","l36"
"intersection_388","l37"
"intersection_390","l23"
"intersection_390","l42"
"intersection_458","l9"
"intersection_458","l23"
"intersection_461","l9"
"intersection_461","l23"
"intersection_475","l1"
"intersection_475","l2"
"intersection_475","l3"
"intersection_475","l4"
"intersection_475","l5"
"intersection_475","l6"
"intersection_475","l7"
"intersection_475","l9"
"intersection_475","l10"
"intersection_475","l11"
"intersection_475","l12"
"intersection_475","l13"
"intersection_475","l14"
"intersection_475","l15"
"intersection_475","l16"
"intersection_475","l17"
"intersection_475","l18"
"intersection_475","l19"
"intersection_475","l20"
"intersection_475","l21"
"intersection_475","l22"
"intersection_475","l23"
"intersection_475","l24"
"intersection_475","l25"
"intersection_475","l26"
"intersection_475","l27"
"intersection_475","l28"
"intersection_475","l29"
"intersection_475","l30"
"intersection_475","l31"
"intersection_475","l32"
"intersection_475","l33"
"intersection_475","l34"
