"roadID","loopNum"
"intersection_33","l33"
"intersection_33","l42"
"intersection_36","l42"
"intersection_68","l1"
"intersection_68","l2"
"intersection_68","l3"
"intersection_68","l8"
"intersection_68","l14"
"intersection_68","l16"
"intersection_68","l21"
"intersection_68","l25"
"intersection_68","l28"
"intersection_68","l30"
"intersection_68","l31"
"intersection_68","l32"
"intersection_68","l35"
"intersection_68","l36"
"intersection_68","l40"
"intersection_68","l42"
"intersection_68","l43"
"intersection_68","l44"
"intersection_68","l47"
"intersection_68","l49"
"intersection_84","l4"
"intersection_84","l5"
"intersection_84","l6"
"intersection_84","l7"
"intersection_84","l9"
"intersection_84","l10"
"intersection_84","l11"
"intersection_84","l12"
"intersection_84","l13"
"intersection_84","l15"
"intersection_84","l17"
"intersection_84","l18"
"intersection_84","l19"
"intersection_84","l20"
"intersection_84","l22"
"intersection_84","l23"
"intersection_84","l24"
"intersection_84","l26"
"intersection_84","l27"
"intersection_84","l33"
"intersection_84","l34"
"intersection_84","l37"
"intersection_84","l38"
"intersection_84","l39"
"intersection_84","l41"
"intersection_84","l45"
"intersection_84","l46"
"intersection_84","l50"
"intersection_144","l7"
"intersection_144","l10"
"intersection_144","l11"
"intersection_144","l13"
"intersection_144","l18"
"intersection_144","l22"
"intersection_144","l23"
"intersection_144","l24"
"intersection_144","l26"
"intersection_144","l27"
"intersection_144","l34"
"intersection_144","l41"
"intersection_144","l46"
"intersection_145","l22"
"intersection_145","l23"
"intersection_145","l26"
"intersection_145","l34"
"intersection_185","l1"
"intersection_185","l2"
"intersection_185","l3"
"intersection_185","l4"
"intersection_185","l5"
"intersection_185","l6"
"intersection_185","l7"
"intersection_185","l8"
"intersection_185","l9"
"intersection_185","l10"
"intersection_185","l11"
"intersection_185","l12"
"intersection_185","l13"
"intersection_185","l14"
"intersection_185","l15"
"intersection_185","l16"
"intersection_185","l17"
"intersection_185","l18"
"intersection_185","l19"
"intersection_185","l20"
"intersection_185","l21"
"intersection_185","l22"
"intersection_185","l23"
"intersection_185","l24"
"intersection_185","l25"
"intersection_185","l26"
"intersection_185","l27"
"intersection_185","l28"
"intersection_185","l29"
"intersection_185","l30"
"intersection_185","l31"
"intersection_185","l32"
"intersection_185","l33"
"intersection_185","l34"
"intersection_185","l35"
"intersection_185","l36"
"intersection_185","l37"
"intersection_185","l38"
"intersection_185","l39"
"intersection_185","l40"
"intersection_185","l41"
"intersection_185","l42"
"intersection_185","l43"
"intersection_185","l44"
"intersection_185","l45"
"intersection_185","l46"
"intersection_185","l47"
"intersection_185","l48"
"intersection_185","l49"
"intersection_185","l50"
"intersection_242","l9"
"intersection_242","l14"
"intersection_242","l16"
"intersection_242","l18"
"intersection_242","l46"
"intersection_245","l1"
"intersection_245","l2"
"intersection_245","l3"
"intersection_245","l4"
"intersection_245","l5"
"intersection_245","l6"
"intersection_245","l7"
"intersection_245","l8"
"intersection_245","l10"
"intersection_245","l11"
"intersection_245","l12"
"intersection_245","l13"
"intersection_245","l15"
"intersection_245","l17"
"intersection_245","l19"
"intersection_245","l20"
"intersection_245","l21"
"intersection_245","l24"
"intersection_245","l25"
"intersection_245","l27"
"intersection_245","l28"
"intersection_245","l29"
"intersection_245","l30"
"intersection_245","l31"
"intersection_245","l32"
"intersection_245","l33"
"intersection_245","l35"
"intersection_245","l36"
"intersection_245","l37"
"intersection_245","l38"
"intersection_245","l39"
"intersection_245","l40"
"intersection_245","l41"
"intersection_245","l43"
"intersection_245","l44"
"intersection_245","l45"
"intersection_245","l48"
"intersection_245","l49"
"intersection_245","l50"
"intersection_246","l16"
"intersection_247","l22"
"intersection_247","l23"
"intersection_247","l26"
"intersection_247","l34"
"intersection_247","l42"
"intersection_248","l9"
"intersection_248","l14"
"intersection_248","l18"
"intersection_248","l46"
"intersection_249","l1"
"intersection_249","l2"
"intersection_249","l3"
"intersection_249","l4"
"intersection_249","l5"
"intersection_249","l6"
"intersection_249","l7"
"intersection_249","l8"
"intersection_249","l10"
"intersection_249","l11"
"intersection_249","l12"
"intersection_249","l13"
"intersection_249","l15"
"intersection_249","l16"
"intersection_249","l17"
"intersection_249","l19"
"intersection_249","l20"
"intersection_249","l21"
"intersection_249","l24"
"intersection_249","l25"
"intersection_249","l27"
"intersection_249","l28"
"intersection_249","l29"
"intersection_249","l30"
"intersection_249","l31"
"intersection_249","l32"
"intersection_249","l33"
"intersection_249","l35"
"intersection_249","l36"
"intersection_249","l37"
"intersection_249","l38"
"intersection_249","l39"
"intersection_249","l40"
"intersection_249","l41"
"intersection_249","l43"
"intersection_249","l44"
"intersection_249","l45"
"intersection_249","l48"
"intersection_249","l49"
"intersection_249","l50"
"4848810","l22"
"4848810","l23"
"4848810","l26"
"4848810","l34"
"intersection_289","l1"
"intersection_289","l2"
"intersection_289","l3"
"intersection_289","l4"
"intersection_289","l5"
"intersection_289","l6"
"intersection_289","l7"
"intersection_289","l8"
"intersection_289","l9"
"intersection_289","l10"
"intersection_289","l11"
"intersection_289","l12"
"intersection_289","l13"
"intersection_289","l14"
"intersection_289","l15"
"intersection_289","l16"
"intersection_289","l17"
"intersection_289","l18"
"intersection_289","l19"
"intersection_289","l20"
"intersection_289","l21"
"intersection_289","l22"
"intersection_289","l23"
"intersection_289","l24"
"intersection_289","l25"
"intersection_289","l26"
"intersection_289","l27"
"intersection_289","l28"
"intersection_289","l29"
"intersection_289","l30"
"intersection_289","l31"
