1663162_1,1663162_3,1
1663162_1,1663162_2,1
1663162_2,1663162_3,0
1663162_2,1663162_1,1
1663162_3,1663162_1,1
1663162_3,1663162_2,0
1662764_3,1662764_2,0
1662764_3,1662764_1,1
1662764_1,1662764_2,1
1662764_1,1662764_3,1
1662764_2,1662764_3,0
1662764_2,1662764_1,1
1661851_3,1661851_1,1
1661851_3,1661851_2,0
1661851_1,1661851_2,1
1661851_1,1661851_3,1
1661851_2,1661851_1,1
1661851_2,1661851_3,0
10691_1,10691_2,1
10691_2,10691_1,1
1667020_3,1667020_1,1
1667020_3,1667020_2,0
1667020_1,1667020_2,1
1667020_1,1667020_3,1
1667020_2,1667020_1,1
1667020_2,1667020_3,0
1662023_1,1662023_2,1
1662023_1,1662023_3,1
1662023_2,1662023_1,1
1662023_2,1662023_3,0
1662023_3,1662023_2,0
1662023_3,1662023_1,1
1662477_2,1662477_3,0
1662477_2,1662477_1,1
1662477_3,1662477_2,0
1662477_3,1662477_1,1
1662477_1,1662477_2,1
1662477_1,1662477_3,1
1661620_1,1661620_3,0
1661620_1,1661620_2,1
1661620_3,1661620_1,0
1661620_3,1661620_2,1
1661620_2,1661620_3,1
1661620_2,1661620_1,1
1665116_1,1665116_3,1
1665116_1,1665116_2,1
1665116_3,1665116_1,1
1665116_3,1665116_2,0
1665116_2,1665116_3,0
1665116_2,1665116_1,1
1662204_3,1662204_1,0
1662204_3,1662204_2,1
1662204_2,1662204_1,1
1662204_2,1662204_3,1
1662204_1,1662204_3,0
1662204_1,1662204_2,1
1661868_3,1661868_2,0
1661868_3,1661868_1,1
1661868_1,1661868_2,1
1661868_1,1661868_3,1
1661868_2,1661868_3,0
1661868_2,1661868_1,1
1665735_3,1665735_2,1
1665735_3,1665735_1,0
1665735_2,1665735_1,1
1665735_2,1665735_3,1
1665735_1,1665735_2,1
1665735_1,1665735_3,0
2041417_3,2041417_2,1
2041417_3,2041417_1,0
2041417_3,2041417_4,1
2041417_2,2041417_3,1
2041417_2,2041417_1,1
2041417_2,2041417_4,0
2041417_1,2041417_3,0
2041417_1,2041417_2,1
2041417_1,2041417_4,1
2041417_4,2041417_3,1
2041417_4,2041417_2,0
2041417_4,2041417_1,1
1661882_3,1661882_1,1
1661882_3,1661882_2,1
1661882_1,1661882_3,1
1661882_1,1661882_2,0
1661882_2,1661882_3,1
1661882_2,1661882_1,0
1662961_1,1662961_3,0
1662961_1,1662961_2,1
1662961_3,1662961_2,1
1662961_3,1662961_1,0
1662961_2,1662961_3,1
1662961_2,1662961_1,1
1663228_3,1663228_2,1
1663228_3,1663228_1,1
1663228_1,1663228_2,0
1663228_1,1663228_3,1
1663228_2,1663228_3,1
1663228_2,1663228_1,0
1661668_4,1661668_1,0
1661668_4,1661668_2,1
1661668_4,1661668_3,1
1661668_2,1661668_1,1
1661668_2,1661668_4,1
1661668_2,1661668_3,1
1661668_1,1661668_4,0
1661668_1,1661668_2,1
1661668_1,1661668_3,1
1661668_3,1661668_1,1
1661668_3,1661668_4,1
1661668_3,1661668_2,1
1663361_3,1663361_1,1
1663361_3,1663361_2,1
1663361_1,1663361_2,0
1663361_1,1663361_3,1
1663361_2,1663361_1,0
1663361_2,1663361_3,1
1663646_1,1663646_3,0
1663646_1,1663646_2,1
1663646_3,1663646_2,1
1663646_3,1663646_1,0
1663646_2,1663646_3,1
1663646_2,1663646_1,1
1662902_4,1662902_1,1
1662902_4,1662902_2,1
1662902_4,1662902_3,0
1662902_1,1662902_4,1
1662902_1,1662902_2,1
1662902_1,1662902_3,1
1662902_2,1662902_1,1
1662902_2,1662902_4,1
1662902_2,1662902_3,1
1662902_3,1662902_1,1
1662902_3,1662902_4,0
1662902_3,1662902_2,1
1662040_3,1662040_1,0
1662040_3,1662040_2,1
1662040_1,1662040_2,1
1662040_1,1662040_3,0
1662040_2,1662040_1,1
1662040_2,1662040_3,1
1666947_2,1666947_1,0
1666947_2,1666947_3,1
1666947_1,1666947_3,1
1666947_1,1666947_2,0
1666947_3,1666947_1,1
1666947_3,1666947_2,1
1662701_2,1662701_1,1
1662701_2,1662701_3,0
1662701_1,1662701_3,1
1662701_1,1662701_2,1
1662701_3,1662701_1,1
1662701_3,1662701_2,0
1665118_3,1665116_3,0
1665116_3,1665118_3,0
1665118_1,1665118_2,1
1665118_1,1665118_3,1
1665118_2,1665118_1,1
1665118_2,1665118_3,0
1665118_3,1665118_1,1
1665118_3,1665118_2,0
1664255_1,1664255_2,0
1664255_2,1664255_1,0
1662200_1,1662200_2,0
1662200_1,1662200_3,1
1662200_2,1662200_3,1
1662200_2,1662200_1,0
1662200_3,1662200_2,1
1662200_3,1662200_1,1
1679455_3,1679455_1,1
1679455_3,1679455_2,1
1679455_1,1679455_3,1
1679455_1,1679455_2,0
1679455_2,1679455_3,1
1679455_2,1679455_1,0
1663710_1,1663710_2,1
1663710_1,1663710_3,0
1663710_2,1663710_3,1
1663710_2,1663710_1,1
1663710_3,1663710_2,1
1663710_3,1663710_1,0
2180634_2,2180634_1,1
2180634_2,2180634_3,0
1661965_1,1661965_3,0
1661965_1,1661965_2,1
1661965_2,1661965_3,1
1661965_2,1661965_1,1
1661965_3,1661965_1,0
1661965_3,1661965_2,1
1667021_2,1667020_2,0
1667020_2,1667021_2,0
1667021_3,1667021_1,1
1667021_3,1667021_2,1
1667021_1,1667021_3,1
1667021_1,1667021_2,1
1667021_2,1667021_3,1
1667021_2,1667021_1,1
1664064_1,1664064_3,0
1664064_1,1664064_2,1
1664064_3,1664064_2,1
1664064_3,1664064_1,0
1664064_2,1664064_3,1
1664064_2,1664064_1,1
1662230_1,1662230_3,0
1662230_1,1662230_2,1
1662230_3,1662230_2,1
1662230_3,1662230_1,0
1662230_2,1662230_3,1
1662230_2,1662230_1,1
1662942_2,1662961_2,0
1662961_2,1662942_2,0
1662942_3,1662942_1,1
1662942_3,1662942_2,0
1662942_1,1662942_3,1
1662942_1,1662942_2,1
1662942_2,1662942_3,0
1662942_2,1662942_1,1
1665971_1,1665971_2,0
1665971_1,1665971_3,1
1665971_2,1665971_3,1
1665971_2,1665971_1,0
1665971_3,1665971_2,1
1665971_3,1665971_1,1
1662090_1,1662090_2,0
1662090_1,1662090_3,1
1662090_3,1662090_2,1
1662090_3,1662090_1,1
1662090_2,1662090_1,0
1662090_2,1662090_3,1
1663444_3,1663444_2,1
1663444_3,1663444_4,0
1663444_3,1663444_1,1
1663444_1,1663444_2,0
1663444_1,1663444_4,1
1663444_1,1663444_3,1
1663444_2,1663444_4,1
1663444_2,1663444_3,1
1663444_2,1663444_1,0
1663444_4,1663444_2,1
1663444_4,1663444_3,0
1663444_4,1663444_1,1
1677461_1,1677461_3,0
1677461_1,1677461_2,1
1677461_3,1677461_1,0
1677461_3,1677461_2,1
1677461_2,1677461_1,1
1677461_2,1677461_3,1
1662753_3,1662753_4,1
1662753_3,1662753_2,0
1662753_3,1662753_1,1
1662753_1,1662753_4,0
1662753_1,1662753_2,1
1662753_1,1662753_3,1
1662753_4,1662753_2,1
1662753_4,1662753_3,1
1662753_4,1662753_1,0
1662753_2,1662753_4,1
1662753_2,1662753_3,0
1662753_2,1662753_1,1
1663921_2,1663921_1,0
1663921_2,1663921_3,1
1663921_1,1663921_2,0
1663921_1,1663921_3,1
1663921_3,1663921_1,1
1663921_3,1663921_2,1
1664167_1,1664167_2,1
1664167_1,1664167_3,1
1664167_3,1664167_2,0
1664167_3,1664167_1,1
1664167_2,1664167_1,1
1664167_2,1664167_3,0
1663577_3,1663577_2,1
1663577_3,1663577_1,0
1663577_2,1663577_1,1
1663577_2,1663577_3,1
1663577_1,1663577_2,1
1663577_1,1663577_3,0
2182353_1,2182353_3,1
2182353_1,2182353_2,0
2312962_1,2312962_2,0
1663793_1,1663793_3,1
1663793_1,1663793_2,0
1663793_3,1663793_2,1
1663793_3,1663793_1,1
1663793_2,1663793_3,1
1663793_2,1663793_1,0
1679737_3,1679737_2,1
1679737_3,1679737_1,1
1679737_2,1679737_3,1
1679737_2,1679737_1,0
1679737_1,1679737_3,1
1679737_1,1679737_2,0
1667085_1,1666947_3,0
1666947_3,1667085_1,0
1662752_3,1662752_1,0
1662752_3,1662752_2,1
1662752_1,1662752_2,1
1662752_1,1662752_3,0
1662752_2,1662752_1,1
1662752_2,1662752_3,1
1662074_3,1662074_1,0
1662074_3,1662074_2,1
1662074_2,1662074_1,1
1662074_2,1662074_3,1
1662074_1,1662074_3,0
1662074_1,1662074_2,1
1661614_4,1661614_1,1
1661614_4,1661614_2,0
1661614_4,1661614_3,1
1661614_1,1661614_2,1
1661614_1,1661614_3,0
1661614_1,1661614_4,1
1661614_2,1661614_1,1
1661614_2,1661614_3,1
1661614_2,1661614_4,0
1661614_3,1661614_1,0
1661614_3,1661614_2,1
1661614_3,1661614_4,1
2204561_3,2204561_2,0
2204561_3,2204561_1,1
2204561_2,2204561_3,0
2204561_2,2204561_1,1
2204561_1,2204561_2,1
2204561_1,2204561_3,1
1664487_3,1664487_2,1
1664487_3,1664487_1,1
1664487_2,1664487_1,0
1664487_2,1664487_3,1
1664487_1,1664487_2,0
1664487_1,1664487_3,1
2290839_1,2290839_2,0
2290839_1,2290839_3,1
2290839_3,2290839_2,1
1662625_1,1662625_2,1
1662625_1,1662625_3,1
1662625_3,1662625_2,0
1662625_3,1662625_1,1
1662625_2,1662625_1,1
1662625_2,1662625_3,0
1662235_3,1662235_2,1
1662235_3,1662235_1,1
1662235_2,1662235_3,1
1662235_2,1662235_1,0
1662235_1,1662235_3,1
1662235_1,1662235_2,0
2005036_3,2005036_1,1
2005036_3,2005036_2,1
2005036_1,2005036_3,1
2005036_1,2005036_2,0
2005036_2,2005036_3,1
2005036_2,2005036_1,0
1662308_1,1662230_2,0
1662230_2,1662308_1,0
1667877_1,1667877_2,0
1667877_1,1667877_3,1
1667877_2,1667877_3,1
1667877_2,1667877_1,0
1667877_3,1667877_2,1
1667877_3,1667877_1,1
1663998_3,1663998_2,1
1663998_3,1663998_1,0
1663998_2,1663998_1,1
1663998_2,1663998_3,1
1663998_1,1663998_2,1
1663998_1,1663998_3,0
