,FROM,TO,TIME
156,1661833,1662337,58.75941990206892
157,1662337,1662176,43.90632544664413
158,1662320,1662309,20.08524935450048
159,1662227,1662254,9.632979387882573
160,1662224,1662254,21.199852364999145
161,1662259,1662224,11.566872977116574
162,1662230,1662259,15.398171597297141
163,1662281,1662313,9.632979387882573
164,1662314,1662305,13.500766566350574
165,1662314,1662241,13.500766566350574
166,1662351,1662320,36.506064231243556
167,1661743,1662385,148.61136611696674
168,1662365,1662337,54.61419604056012
169,1662291,1662276,13.500766566350574
170,1662242,1662291,9.632979387882573
171,1662293,1662291,13.500766566350574
172,1662238,1662293,11.566872977116574
173,1662254,1662293,23.13374595423315
174,1662353,1662244,31.68
175,1662324,1662314,16.88
176,1662281,1662324,7.699085798648571
177,1662343,1662187,30.832831752881717
178,1662343,1662270,23.13374595423315
179,1662362,1662351,21.91746659337918
180,1662230,1662308,15.398171597297141
181,1662217,1662303,12.692736676978912
182,1662349,10523,38.98461538461538
183,10523,1662358,25.548387096774192
184,1662382,1662381,30.35
185,1662386,1662382,31.68888888888889
186,1662388,1662386,10.555555555555555
187,1662290,1662407,43.422222222222224
188,1662409,1662343,8.222222222222221
189,1662409,1662411,27.657117690592663
190,1662324,1662410,13.500766566350574
191,1662411,1662410,8.130823018169782
192,1662406,1662342,14.8
193,1662406,1662404,6.4984987001281205
194,1662404,1662403,27.657117690592663
195,1662430,1662362,60.22117792691883
196,1662358,1662394,14.066666666666666
197,1662303,1662416,27.5
198,1662416,1662220,34.664130373062285
199,1662482,1662252,46.48
200,1662459,1662388,15.398171597297141
201,1662459,1662466,7.699085798648571
202,1662358,1662453,17.332065186531143
203,1662416,1662439,9.057142857142857
204,1662429,1662440,9.632979387882573
205,1662457,1662453,13.500766566350574
206,1662399,1662465,13.500766566350574
207,1662394,1662465,22.73846153846154
208,1662439,1662460,4.514285714285714
209,1662460,1662437,9.632979387882573
210,1662503,1662459,11.566872977116574
211,1662503,1662427,30.832831752881717
212,1662528,1662513,5.76519220941457
213,1662440,1662486,19.265958775765146
214,1662465,1662506,11.566872977116574
215,1662457,1662506,21.199852364999145
216,1662351,1662555,42.39970472999829
217,1662465,1662509,11.68421052631579
218,1662510,1662514,48.56
219,1662349,1662514,27.142857142857142
220,1662512,1662457,13.500766566350574
221,1662362,1662565,44.36
222,1662555,1662565,15.398171597297141
223,1662382,1662534,36.59802396229629
224,1662534,1662432,23.13374595423315
225,1662556,1662503,11.566872977116574
226,1662320,1662602,55.86398273806143
227,1662411,1662574,21.88477466088939
228,1662602,1662615,9.632979387882573
229,1662635,1662606,7.699085798648571
230,1662602,1662635,3.8677871784680025
231,1662506,1662563,17.332065186531143
232,1662536,1662569,8.44
233,1662589,1662521,11.566872977116574
234,1662563,1662589,11.566872977116574
235,1662589,1662596,9.632979387882573
236,1662453,1662596,33.8
237,1662439,1662582,42.39970472999829
238,1662407,1662409,109.8305604451763
239,1662555,1662682,21.199852364999145
240,1662653,1662556,13.500766566350574
241,1662604,1662591,7.699085798648571
242,1662569,1662604,4.514285714285714
243,1662563,1662625,28.898938163647717
244,1662582,1662631,9.632979387882573
245,1662635,1662699,13.500766566350574
246,1662556,1662672,32.76672534211572
247,1662699,1662722,3.8677871784680025
248,1662707,1662674,4.6038758259697525
249,1662710,1662709,4.6038758259697525
250,1662707,1662710,8.073147182980135
251,1662713,1662707,13.833446794620015
252,1662653,1662691,15.398171597297141
253,1662679,1662589,11.566872977116574
254,1662534,1662701,28.898938163647717
255,1662604,1662681,9.632979387882573
256,1662565,1662736,28.898938163647717
257,1662701,1662696,11.566872977116574
258,1662625,1662694,10.95873329668959
259,1662694,1662679,36.59802396229629
260,1662721,1662653,15.398171597297141
261,1662698,1662694,5.76519220941457
262,1662509,1662715,44.0
263,1662701,1662734,9.632979387882573
264,1662596,1662731,23.13374595423315
265,1662679,1662732,11.566872977116574
266,1662731,1662732,10.95873329668959
267,1662735,1662731,12.68
268,1662453,1662735,67.6
269,1662725,1662728,7.699085798648571
270,1662681,1662728,11.566872977116574
271,1662750,1662735,23.715113695675267
272,1662728,1662738,15.398171597297141
273,1662681,1662738,23.13374595423315
274,1662764,1662721,11.566872977116574
275,1662752,1662715,12.68
276,1662514,1662755,44.36
277,1662694,1662753,10.56
278,1662732,1662753,42.24
279,1662738,1662749,7.699085798648571
280,1662704,1662749,13.500766566350574
281,1662704,1662751,12.984615384615385
282,1662751,1662638,28.898938163647717
283,1662756,1662698,23.13374595423315
284,1662753,1662756,23.24
285,1662756,1662752,14.8
286,1662749,1662769,7.699085798648571
287,1662728,1662771,9.632979387882573
288,1662722,1662823,31.68
289,1662734,1662764,52.03268411788086
290,1662710,1662815,16.12447504924951
291,1662715,1662794,29.933333333333334
292,1662806,1662764,26.965044574413714
293,1662755,1662812,15.398171597297141
294,1662826,1662778,19.265958775765146
295,1662381,1662826,102.49411764705883
296,1662752,1662816,33.8
297,1662734,1662839,31.68
298,1662794,1662835,27.689265536723163
299,1662837,1662813,15.32258064516129
300,1662843,1662837,14.28684815536726
301,1662835,1662843,21.689473684210526
302,1662899,1662860,9.632979387882573
303,1662902,1662899,38.53191755153029
304,1662813,1662887,15.085714285714285
305,1662899,1662901,11.566872977116574
306,1662914,1662835,19.2
307,1662914,1662922,13.500766566350574
308,1662843,1662933,23.054545454545455
309,1662922,1662933,11.566872977116574
310,1662964,1662902,10.571428571428571
311,1662933,1662944,16.88
312,1662942,1662957,13.500766566350574
313,1662961,1662914,9.126516057810889
314,1662961,1662942,19.0
315,1662957,1662967,11.566872977116574
316,1662943,1662967,3.8677871784680025
317,1663012,1662909,23.13374595423315
318,1663012,1663013,5.76519220941457
319,1663014,1663012,12.68
320,1663014,2034247,19.2
321,1663010,1662961,10.95873329668959
322,1663062,1662707,57.6029961163988
323,1663010,1663032,48.56
324,1662967,1663032,21.12
325,1663086,1662975,21.88477466088939
326,1663062,1663086,9.207751651939505
327,1662887,1663059,27.142857142857142
328,1663072,1663010,10.56
329,1663076,1663079,29.56
330,1662945,1663079,38.0
331,1663032,1663078,9.632979387882573
332,1663078,1663076,34.67384699236486
333,1663072,1663081,31.68
334,1663081,1663078,10.95873329668959
335,1663083,1663072,14.8
336,1662933,1663090,32.654545454545456
337,1663090,1663083,10.95873329668959
338,1663059,1663090,54.92
339,1663106,1663014,16.88
340,1663081,1663133,11.566872977116574
341,1663139,1663076,13.500766566350574
342,1663144,1663139,25.36
343,1663079,1663144,14.8
344,1663078,1663143,11.566872977116574
345,1663139,1663143,36.59802396229629
346,1663149,1663144,27.44
347,1663079,1663149,55.72222222222222
348,1663133,1663151,5.76519220941457
349,1663160,1663012,27.44
350,1663164,1663160,11.566872977116574
351,1663164,1663106,12.68
352,1663126,1663162,7.699085798648571
353,1663133,1663162,5.76519220941457
354,1663180,1662964,78.16
355,1663210,1662899,65.48
356,1663212,1663210,41.96814581129705
357,1663203,1663139,11.566872977116574
358,1663203,1663208,27.44
359,1663144,1663208,12.68
360,1663143,1663207,9.632979387882573
361,1663208,1663218,26.965044574413714
362,1663149,1663218,11.566872977116574
363,1663218,1663224,16.88
364,1663160,1663224,31.68
365,1663162,1663216,11.566872977116574
366,1663216,1663207,29.56
367,1663224,1663227,19.265958775765146
368,1663227,1663160,11.566872977116574
369,1663227,1663229,9.632979387882573
370,1663229,1663164,9.763147336211441
371,1663228,1663072,39.6
372,1663216,1663228,9.632979387882573
373,10668,1663062,38.0092497101389
374,1662430,1663343,103.26963592681575
375,1663291,1663203,17.332065186531143
376,1663294,1663291,23.655172413793103
377,1663208,1663294,19.0
378,1663291,1663292,24.633333333333333
379,1663292,1663293,7.940479816877803
380,1663294,1663299,20.633216493856715
381,1663218,1663299,17.332065186531143
382,1663299,1663301,14.28684815536726
383,1663224,1663301,15.398171597297141
384,1663366,10668,4.688888888888889
385,1663301,1663314,27.0096624074101
386,1663314,1663229,17.71186440677966
387,1663314,1663319,9.53459129526615
388,1663319,15381,11.128702773654497
389,1663276,1663358,7.542857142857143
390,1663059,1663352,45.25714285714286
391,1663351,1663352,24.211764705882352
392,1663361,1663351,43.80036305017575
393,1663352,1663355,23.24
394,1663378,1663308,11.566872977116574
395,1663372,1663291,9.763147336211441
396,1663361,1663374,16.42081487674308
397,1663344,1663374,7.033333333333333
398,1663375,1663292,14.8
399,1663375,1663372,25.54733093455397
400,1663372,1663377,45.63258028905445
401,1663299,1663377,14.8
402,1663377,1663383,16.42081487674308
403,1663301,1663383,13.500766566350574
404,1663383,1663390,29.211765412311372
405,1663390,1663314,9.6
406,1663390,1663395,10.95873329668959
407,1663319,1663395,11.527272727272727
408,1663422,1663390,6.32
409,1663395,1663422,15.398171597297141
410,1663374,1663430,14.066666666666666
411,1663438,1663361,19.0
412,1663439,1663351,17.332065186531143
413,1663439,1663438,34.664130373062285
414,1663444,1663372,9.763147336211441
415,1663352,1663440,11.128702773654497
416,1663440,1663439,26.965044574413714
417,1663444,1663446,11.566872977116574
418,1663450,1663444,34.664130373062285
419,1663449,1663375,11.566872977116574
420,1663446,1663449,16.88
421,1663452,1663450,14.8
422,1663377,1663452,13.500766566350574
423,1663383,1663455,13.500766566350574
424,1663422,1663455,38.096969696969694
425,1663455,1663452,17.332065186531143
426,1663549,1662365,146.32033786233725
427,1663449,1663472,15.398171597297141
428,1663507,1663422,9.632979387882573
429,1663498,1663507,11.566872977116574
430,1663510,1663498,48.56
431,1663355,1663492,25.031150985179714
432,1663430,1663508,14.588597637864376
433,1663508,1663375,45.63258028905445
434,1663438,1663515,16.88
435,1663430,1663515,17.6
436,1663508,1663553,14.8
437,1663472,1663553,19.265958775765146
438,1663563,1663498,11.566872977116574
439,1663440,1663570,19.0691825905323
440,1663578,1663449,23.13374595423315
441,1663577,1663472,19.265958775765146
442,1663578,1663577,12.68
443,1663579,1663578,11.566872977116574
444,1663446,1663579,23.13374595423315
445,1663581,1663579,13.500766566350574
446,1663581,1663444,19.526294672422882
447,1663584,1663581,35.92
448,1663587,1663584,7.699085798648571
449,1663590,1663587,27.44
450,1663601,1663507,19.0
451,1663601,1663590,28.898938163647717
452,1663553,1663603,11.566872977116574
453,1663577,1663603,11.566872977116574
454,1663489,1663611,30.832831752881717
455,1663603,1663647,11.566872977116574
456,1663652,1663581,11.395471654253102
457,1663510,1663665,31.68
458,1663603,1663663,13.500766566350574
459,1663663,1663640,5.76519220941457
460,1663515,1663661,30.17142857142857
461,1663668,1663601,11.566872977116574
462,1663665,1663678,5.76519220941457
463,1663675,1663578,26.965044574413714
464,1663675,1663652,7.699085798648571
465,1663688,1663508,41.96814581129705
466,1663569,1663739,25.822222222222223
467,1663688,1663722,11.566872977116574
468,1663553,1663722,38.53191755153029
469,1663665,1663729,10.95873329668959
470,1663663,1663737,23.24
471,1663737,1663675,23.24
472,1663729,1663759,11.566872977116574
473,1663722,1663745,13.500766566350574
474,1663647,1663745,25.031150985179714
475,1663721,1663762,15.398171597297141
476,1663777,1663741,13.500766566350574
477,1663777,1663685,15.398171597297141
478,1663793,1663647,32.76672534211572
479,1663793,1663737,11.566872977116574
480,1663836,1663794,6.916723397310007
481,1663836,1663739,26.488650486859143
482,1663745,1663815,15.398171597297141
483,1663818,1663652,26.4
484,1663830,1663777,16.88
485,1663762,1663830,17.332065186531143
486,1663823,1663736,9.632979387882573
487,1663837,1663793,13.500766566350574
488,1663729,1663851,18.253032115621778
489,1663843,1663823,7.699085798648571
490,1663843,1663688,25.54733093455397
491,1663851,15377,7.294298818932188
492,1663850,1663844,11.566872977116574
493,1663755,1663850,15.398171597297141
494,1663815,1663837,17.332065186531143
495,1663888,1663836,6.916723397310007
496,15378,1663861,21.127820418426023
497,1663722,1663843,32.76672534211572
498,1663861,1663862,19.526294672422882
499,1663863,1663850,11.566872977116574
500,1663866,1663863,13.500766566350574
501,1663830,1663866,28.898938163647717
502,1663921,1663366,62.20687194236855
503,1663745,1663876,19.265958775765146
504,1663570,1663873,39.22857142857143
505,1663860,1663836,31.114345629539653
506,1663903,1663843,12.790950535568292
507,1663851,1663919,12.790950535568292
508,1663844,1663916,15.398171597297141
509,10698,1663943,63.371428571428574
510,1663943,1663938,57.6029961163988
511,1663549,1663992,43.2
512,1663916,1663949,55.86398273806143
513,1663949,1663926,3.8677871784680025
514,1663972,1663819,32.76672534211572
515,1663919,1663972,12.790950535568292
516,1663968,1663818,54.92
517,1663981,1663862,19.50769230769231
518,1663980,1663830,31.68
519,1663983,1663968,9.632979387882573
520,1663998,1663949,9.632979387882573
521,1663998,1663980,14.588597637864376
522,1664002,1663980,9.126516057810889
523,1664009,1664002,10.95873329668959
524,1663972,1664009,8.44
525,1664019,1663861,27.043902439024393
526,1663981,1664019,28.898938163647717
527,1664013,1663818,37.148148148148145
528,1664021,1664013,25.36
529,1663973,1664021,28.898938163647717
530,1664017,1663903,36.506064231243556
531,1664025,1663983,11.566872977116574
532,1664017,1664038,5.462081580053487
533,1664038,1664051,14.8
534,1664026,1664051,5.76519220941457
535,1664065,1664002,11.566872977116574
536,1664069,1664021,9.632979387882573
537,1663968,1664064,34.664130373062285
538,1664051,1664063,10.95873329668959
539,1664032,1664063,5.76519220941457
540,1663983,1664078,25.031150985179714
541,1664062,1664082,5.76519220941457
542,1664038,1664079,7.699085798648571
543,1664167,1663549,78.33134699161806
544,1664174,1664167,88.71734174593846
545,1664125,1664122,13.500766566350574
546,1664064,1664126,13.500766566350574
547,1664126,1664114,7.699085798648571
548,1664063,1664137,27.37954817343267
549,1664137,1664082,13.500766566350574
550,1664082,1664025,50.09879052864686
551,1664009,1664147,29.211765412311372
552,1664148,1664125,21.199852364999145
553,1664128,1664148,9.632979387882573
554,1664157,1664125,9.632979387882573
555,1664093,1664159,21.199852364999145
556,1664159,1664122,10.56
557,1664121,1664155,5.76519220941457
558,1664064,1664155,28.898938163647717
559,1664163,1664126,11.566872977116574
560,1664051,1664165,23.13374595423315
561,1663916,1664185,63.563068536710006
562,1664147,1664190,9.126516057810889
563,1664155,1664199,5.76519220941457
564,1664208,1664159,12.790950535568292
565,1664204,1664163,11.566872977116574
566,1664159,1664228,19.265958775765146
567,1664237,1664148,17.332065186531143
568,1664170,1664247,11.566872977116574
569,1664190,1664247,21.12
570,1664247,1664237,7.699085798648571
571,1664248,1664163,19.265958775765146
572,1664148,1664256,21.199852364999145
573,1664255,1664013,39.02179077280724
574,1664266,1664248,5.76519220941457
575,1664271,1664137,34.67384699236486
576,1664155,1664271,26.965044574413714
577,1664291,1664237,11.566872977116574
578,1664247,1664295,7.699085798648571
579,1664271,1664290,29.56
580,1664290,1664248,9.632979387882573
581,1664328,1664255,15.345454545454546
582,1664344,1664301,17.332065186531143
583,1664344,1664271,15.398171597297141
584,1664290,1664349,16.42081487674308
585,1664190,1664359,27.37954817343267
586,1664355,1664290,11.566872977116574
587,1664349,1664378,5.462081580053487
588,1664328,1664378,13.500766566350574
589,1664355,1664391,19.265958775765146
590,1664137,1664344,69.364749304412
591,1664378,1664414,14.588597637864376
592,1663739,1664487,100.5391304347826
593,1664213,1664467,36.51417612761232
594,1663943,1664489,87.48571428571428
595,1664486,1664294,30.832831752881717
596,1664487,1664202,122.1227156301076
597,1664482,1664355,27.44
598,1664202,1664609,46.08239689311904
599,1664174,1664709,64.51971951370881
600,1664487,1664738,55.29014854505854
601,1664738,1664742,25.354046017899773
602,1664797,1664605,29.957921843869524
603,1665038,10787,99.08151718354809
604,1665100,1664167,105.9982405808581
605,1664738,1665120,33.40537388416915
606,1665116,1665118,9.126516057810889
607,1665118,1664999,10.364175437609632
608,1665118,1665120,34.67384699236486
609,1665114,1665113,23.715113695675267
610,1665090,1665091,12.996997400256241
611,1664489,1665133,76.94285714285714
612,1665132,1665133,40.654115090848904
613,1665297,1665299,17.332065186531143
614,1665330,1665091,32.76672534211572
615,1665410,1665116,40.46581114076429
616,1665297,1665444,19.265958775765146
617,1665482,1665153,122.87272727272727
618,1665551,1665100,51.84269650475892
619,1665551,1665601,32.24895009849902
620,1665410,1665552,26.965044574413714
621,1665552,1665612,5.76519220941457
622,1665614,1665586,26.965044574413714
623,1665648,1665614,13.500766566350574
624,1665648,1665410,28.898938163647717
625,1665614,1665662,7.699085798648571
626,1665671,1665648,13.500766566350574
627,1665552,1665671,19.265958775765146
628,1665735,1665671,36.59802396229629
629,1665120,1665735,74.84434570136582
630,1665671,1665741,13.500766566350574
631,1665153,1665861,51.634817963407876
632,1665861,1663992,261.5263300951348
633,1666240,1666324,19.265958775765146
634,1666324,1666285,15.398171597297141
635,1666324,1666414,15.398171597297141
636,1666385,1666361,5.76519220941457
637,1666386,1666385,9.632979387882573
638,1666414,1666421,13.500766566350574
639,1666473,1666471,14.968051263579385
640,1663992,1666465,211.2
641,1666385,1666420,21.199852364999145
642,1666485,1665861,54.808353354278324
643,1666500,1665823,83.31111111111112
644,1666500,1666498,14.98696281989377
645,1666511,1666414,13.500766566350574
646,1666588,1666511,8.222222222222221
647,1666588,1666584,15.398171597297141
648,1666587,1666506,7.044444444444444
649,1666642,1666588,19.265958775765146
650,1666509,1666684,24.142857142857142
651,1666688,1666648,7.699085798648571
652,1666684,1666726,19.265958775765146
653,1666688,1666737,32.76672534211572
654,1666737,1666512,27.725
655,1666684,1666858,28.898938163647717
656,1666865,1666844,11.566872977116574
657,1666858,1666865,21.199852364999145
658,1666865,1666938,19.265958775765146
659,1666938,1666998,7.699085798648571
660,1666998,1667003,13.500766566350574
661,1667020,1666923,23.13374595423315
662,1667020,1667021,19.265958775765146
663,1667021,1666688,73.19604792459258
664,1667037,1666485,74.28965517241379
665,1667026,1667037,48.39524446445929
666,1666858,1667028,30.832831752881717
667,1667028,1667020,15.398171597297141
668,1667028,1666865,40.46581114076429
669,1667070,1667066,11.566872977116574
670,1666998,1667070,17.332065186531143
671,1667083,1667070,15.398171597297141
672,1667083,1667104,15.398171597297141
673,1667104,1667028,19.265958775765146
674,1667021,1667104,53.93008914882743
675,1667108,1666587,59.84444444444444
676,1667098,1667097,21.199852364999145
677,1667100,1667098,65.49696212594401
678,1667104,1667174,19.265958775765146
679,1667174,1667145,11.566872977116574
680,1667066,1667203,36.59802396229629
681,1667238,1667083,38.53191755153029
682,1667238,1667174,26.965044574413714
683,1667174,1667205,44.297109760944856
684,1667203,1667302,21.199852364999145
685,1667248,1667287,26.965044574413714
686,1667302,1667378,17.332065186531143
687,1666473,1667498,119.80986805876735
688,1667498,1667493,58.75941990206892
689,1667144,1667503,91.5111111111111
690,1667302,1667484,36.59802396229629
691,1667484,1667238,59.73176991652944
692,1667484,1667486,7.699085798648571
693,1667503,1667518,47.52
694,1667037,1667518,53.75050822398818
695,1667518,1667498,275.73333333333335
696,1667529,1667532,45.63258028905445
697,1667532,1667533,3.4474520402996247
698,1667533,1667534,17.28089883491964
699,1667533,1667587,5.76029961163988
700,1667587,1667586,10.364175437609632
701,1667534,1667636,11.52059922327976
702,1667636,1667652,3.4474520402996247
703,1667595,1667658,16.12447504924951
704,1667663,1667658,16.12447504924951
705,1667493,1667714,54.15554407609917
706,1667658,1667711,14.968051263579385
707,1667636,1667710,9.207751651939505
708,1667658,1667728,12.677023008949886
709,1667710,1667730,6.916723397310007
710,1667587,1667739,20.728350875219263
711,1667144,1667774,160.1319653402465
712,1667771,1667291,57.6029961163988
713,1667710,1667773,9.207751651939505
714,1667876,1667823,12.677023008949886
715,1667771,1667899,20.728350875219263
716,1667714,1667939,36.87464524117953
717,1668103,1667899,90.8
718,1667876,1668103,48.39524446445929
719,1667518,1668213,109.59674736647571
720,1668231,1668195,36.87464524117953
721,1668231,1668327,37.94270929587877
722,1668195,1668327,18.437322620589764
723,1668298,1668329,27.64507427252927
724,1667493,1668393,114.04956844712747
725,1667714,11127,77.1967425226587
726,1661946,10464,15.085714285714285
727,1662510,10523,27.142857142857142
728,1662750,1662510,33.2
729,1662946,1662750,48.45882352941177
730,1663328,1663329,1.5142857142857142
731,1667899,1667829,38.0092497101389
732,1667829,1667876,12.677023008949886
733,1667829,1667779,5.76029961163988
734,1666947,1667144,39.36363636363637
735,1666498,1666947,44.509803921568626
736,1667783,1667300,56.44657233072867
737,1667774,1667783,42.63494485281941
738,1667783,1667771,51.475
739,1666947,1667085,38.0092497101389
740,1666480,1666321,14.968051263579385
741,1666485,1666480,94.1891891891892
742,1666490,1666349,10.364175437609632
743,1666480,1666490,24.61999034282955
744,1666494,1666699,20.728350875219263
745,1666490,1666494,25.548387096774196
746,1666494,1666498,41.75663930468373
747,1666504,1666295,16.12447504924951
748,1666512,1666504,85.66296475132786
749,1666504,1666500,34.273297923708355
750,1668086,1667949,39.16567349580903
751,1668329,1667949,62.20687194236855
752,1667949,1667503,48.96363636363636
753,1668393,1668266,38.0092497101389
754,1666589,1666485,118.5111111111111
755,1666589,1666670,12.677023008949886
756,1666471,1665551,82.95704213429858
757,1664722,1664761,7.672727272727273
758,1664722,1665153,36.88486416558862
759,1663343,1664722,140.15450009240436
760,1664202,1663921,33.40537388416915
761,1663086,1663265,21.88477466088939
762,1663265,1663230,24.197622232229644
763,1663265,1663289,3.4474520402996247
764,1662176,1662487,38.0092497101389
765,1662487,1662490,20.728350875219263
766,1662487,1663075,100.23794096921822
767,1663075,1663632,116.16363636363636
768,1663901,1664174,108.28926883548759
769,1661719,1661725,13.500766566350574
770,1661725,1661700,7.699085798648571
771,1661719,1661670,15.398171597297141
772,2008373,1661719,15.398171597297141
773,1661742,1661725,3.8677871784680025
774,1661838,1661802,13.500766566350574
775,1661668,1661907,53.989247239756274
776,1663717,2024346,29.211765412311372
777,2024347,1663861,47.46479752793315
778,1664156,1663981,32.654545454545456
779,1664144,1664213,26.024793372551002
780,1663583,1664213,95.28575780253364
781,1663717,1663870,30.832831752881717
782,1663862,1663870,29.258643436595804
783,1663870,1664144,51.285714285714285
784,1663470,1663510,3.664434477757403
785,1663973,1663897,15.398171597297141
786,1663897,1663916,13.500766566350574
787,1664021,1663897,42.39970472999829
788,1663741,1663687,15.398171597297141
789,1663687,1663668,1.9338935892340012
790,1663687,1663689,16.88
791,1663344,1663297,7.294298818932188
792,1663297,1663228,19.0
793,1663207,1663293,15.398171597297141
794,1663207,1663205,11.566872977116574
795,1663205,1663203,23.13374595423315
796,1663205,1663266,9.632979387882573
