1663383,1663390,845
1663390,1663314,264
1663390,1663395,317
1663319,1663395,317
1663422,1663390,158
1663395,1663422,422
1663374,1663430,422
1663438,1663361,475
1663439,1663351,475
1663439,1663438,950
1663444,1663372,317
1663352,1663440,370
1663440,1663439,739
1663444,1663446,317
1663450,1663444,950
1663449,1663375,317
1663446,1663449,422
1663452,1663450,370
1663377,1663452,370
1663383,1663455,370
1663422,1663455,898
1663455,1663452,475
1663549,1662365,6706
1663449,1663472,422
1663507,1663422,264
1663498,1663507,317
1663510,1663498,1214
1663355,1663492,686
1663430,1663508,422
1663508,1663375,1320
1663438,1663515,422
1663430,1663515,528
1663508,1663553,370
1663472,1663553,528
1663563,1663498,317
1663440,1663570,634
1663578,1663449,634
1663577,1663472,528
1663578,1663577,317
1663579,1663578,317
1663446,1663579,634
1663581,1663579,370
1663581,1663444,634
1663584,1663581,898
1663587,1663584,211
1663590,1663587,686
1663601,1663507,475
1663601,1663590,792
1663553,1663603,317
1663577,1663603,317
1663489,1663611,845
1663603,1663647,317
1663652,1663581,370
1663510,1663665,792
1663603,1663663,370
1663663,1663640,158
1663515,1663661,1056
1663668,1663601,317
1663665,1663678,158
1663675,1663578,739
1663675,1663652,211
1663688,1663508,1214
1663569,1663739,1162
1663688,1663722,317
1663553,1663722,1056
1663665,1663729,317
1663663,1663737,581
1663737,1663675,581
1663729,1663759,317
1663722,1663745,370
1663647,1663745,686
1663721,1663762,422
1663777,1663741,370
1663777,1663685,422
1663793,1663647,898
1663793,1663737,317
1663836,1663794,317
1663836,1663739,1214
1663745,1663815,422
1663818,1663652,792
1663830,1663777,422
1663762,1663830,475
1663823,1663736,264
1663837,1663793,370
1663729,1663851,528
1663843,1663823,211
1663843,1663688,739
1663851,15377,211
1663850,1663844,317
1663755,1663850,422
1663815,1663837,475
1663888,1663836,317
15378,1663861,686
1663722,1663843,898
1663861,1663862,634
1663863,1663850,317
1663866,1663863,370
1663830,1663866,792
1663921,1663366,2851
1663745,1663876,528
1663570,1663873,1373
1663860,1663836,1426
1663903,1663843,370
1663851,1663919,370
1663844,1663916,422
10698,1663943,2218
1663943,1663938,2640
1663549,1663992,2376
1663916,1663949,1531
1663949,1663926,106
1663972,1663819,898
1663919,1663972,370
1663968,1663818,1373
1663981,1663862,634
1663980,1663830,792
1663983,1663968,264
1663998,1663949,264
1663998,1663980,422
1664002,1663980,264
1664009,1664002,317
1663972,1664009,211
1664019,1663861,792
1663981,1664019,792
1664013,1663818,1003
1664021,1664013,634
1663973,1664021,792
1664017,1663903,1056
1664025,1663983,317
1664017,1664038,158
1664038,1664051,370
1664026,1664051,158
1664065,1664002,317
1664069,1664021,264
1663968,1664064,950
1664051,1664063,317
1664032,1664063,158
1663983,1664078,686
1664062,1664082,158
1664038,1664079,211
1664167,1663549,3590
1664174,1664167,4066
1664125,1664122,370
1664064,1664126,370
1664126,1664114,211
1664063,1664137,792
1664137,1664082,370
1664082,1664025,1373
1664009,1664147,845
1664148,1664125,581
1664128,1664148,264
1664157,1664125,264
1664093,1664159,581
1664159,1664122,264
1664121,1664155,158
1664064,1664155,792
1664163,1664126,317
1664051,1664165,634
1663916,1664185,1742
1664147,1664190,264
1664155,1664199,158
1664208,1664159,370
1664204,1664163,317
1664159,1664228,528
1664237,1664148,475
1664170,1664247,317
1664190,1664247,528
1664247,1664237,211
1664248,1664163,528
1664148,1664256,581
1664255,1664013,1267
1664266,1664248,158
1664271,1664137,1003
1664155,1664271,739
1664291,1664237,317
1664247,1664295,211
1664271,1664290,739
1664290,1664248,264
1664328,1664255,422
1664344,1664301,475
1664344,1664271,422
1664290,1664349,475
1664190,1664359,792
1664355,1664290,317
1664349,1664378,158
1664328,1664378,370
1664355,1664391,528
1664137,1664344,1901
1664378,1664414,422
1663739,1664487,3854
1664213,1664467,1214
1663943,1664489,3062
1664486,1664294,845
1664487,1664202,5597
1664482,1664355,686
1664202,1664609,2112
1664174,1664709,2957
1664487,1664738,2534
1664738,1664742,1162
1664797,1664605,1373
1665038,10787,4541
1665100,1664167,4858
1664738,1665120,1531
1665116,1665118,264
1665118,1664999,475
1665118,1665120,1003
1665114,1665113,686
1665090,1665091,422
1664489,1665133,2693
1665132,1665133,1320
1665297,1665299,475
1665330,1665091,898
1665410,1665116,1109
1665297,1665444,528
1665482,1665153,6758
1665551,1665100,2376
1665551,1665601,1478
1665410,1665552,739
1665552,1665612,158
1665614,1665586,739
1665648,1665614,370
1665648,1665410,792
1665614,1665662,211
1665671,1665648,370
1665552,1665671,528
1665735,1665671,1003
1665120,1665735,2165
1665671,1665741,370
1665153,1665861,2587
1665861,1663992,11986
1666240,1666324,528
1666324,1666285,422
1666324,1666414,422
1666385,1666361,158
1666386,1666385,264
1666414,1666421,370
1666473,1666471,686
1663992,1666465,10560
1666385,1666420,581
1666485,1665861,2746
1666500,1665823,3749
1666500,1666498,739
1666511,1666414,370
1666588,1666511,370
1666588,1666584,422
1666587,1666506,317
1666642,1666588,528
1666509,1666684,845
1666688,1666648,211
1666684,1666726,528
1666688,1666737,898
1666737,1666512,1109
1666684,1666858,792
1666865,1666844,317
1666858,1666865,581
1666865,1666938,528
1666938,1666998,211
1666998,1667003,370
1667020,1666923,634
1667020,1667021,528
1667021,1666688,2006
1667037,1666485,2693
1667026,1667037,2218
1666858,1667028,845
1667028,1667020,422
1667028,1666865,1109
1667070,1667066,317
1666998,1667070,475
1667083,1667070,422
1667083,1667104,422
1667104,1667028,528
1667021,1667104,1478
1667108,1666587,2693
1667098,1667097,581
1667100,1667098,1795
1667104,1667174,528
1667174,1667145,317
1667066,1667203,1003
1667238,1667083,1056
1667238,1667174,739
1667174,1667205,1214
1667203,1667302,581
1667248,1667287,739
1667302,1667378,475
1666473,1667498,5491
1667498,1667493,2693
1667144,1667503,4118
1667302,1667484,1003
1667484,1667238,1637
1667484,1667486,211
1667503,1667518,2376
1667037,1667518,2693
1667518,1667498,12408
1667529,1667532,1320
1667532,1667533,158
1667533,1667534,792
1667533,1667587,264
1667587,1667586,475
1667534,1667636,528
1667636,1667652,158
1667595,1667658,739
1667663,1667658,739
1667493,1667714,2482
1667658,1667711,686
1667636,1667710,422
1667658,1667728,581
1667710,1667730,317
1667587,1667739,950
1667144,1667774,7339
1667771,1667291,2640
1667710,1667773,422
1667876,1667823,581
1667771,1667899,950
1667714,1667939,1690
1668103,1667899,2270
1667876,1668103,2218
1667518,1668213,5491
1668231,1668195,1690
1668231,1668327,1901
1668195,1668327,845
1668298,1668329,1267
1667493,1668393,5227
1667714,11127,3538
1661946,10464,528
1662510,10523,950
1662750,1662510,1162
1662946,1662750,1373
1663328,1663329,53
1667899,1667829,1742
1667829,1667876,581
1667829,1667779,264
1666947,1667144,2165
1666498,1666947,2270
1667783,1667300,2587
1667774,1667783,1954
1667783,1667771,2059
1666947,1667085,1742
1666480,1666321,686
1666485,1666480,3485
1666490,1666349,475
1666480,1666490,1214
1666494,1666699,950
1666490,1666494,1320
1666494,1666498,2059
1666504,1666295,739
1666512,1666504,4224
1666504,1666500,1690
1668086,1667949,1795
1668329,1667949,2851
1667949,1667503,2693
1668393,1668266,1742
1666589,1666485,5333
1666589,1666670,581
1666471,1665551,3802
1664722,1664761,422
1664722,1665153,1848
1663343,1664722,7022
1664202,1663921,1531
1663086,1663265,1003
1663265,1663230,1109
1663265,1663289,158
1662176,1662487,1742
1662487,1662490,950
1662487,1663075,4594
1663075,1663632,6389
1663901,1664174,4963
1661719,1661725,370
1661725,1661700,211
1661719,1661670,422
2008373,1661719,422
1661742,1661725,106
1661838,1661802,370
1661668,1661907,1795
1663717,2024346,845
2024347,1663861,1373
1664156,1663981,898
1664144,1664213,845
1663583,1664213,3168
1663717,1663870,845
1663862,1663870,950
1663870,1664144,1795
1663470,1663510,106
1663973,1663897,422
1663897,1663916,370
1664021,1663897,1162
1663741,1663687,422
1663687,1663668,53
1663687,1663689,422
1663344,1663297,211
1663297,1663228,475
1663207,1663293,422
1663207,1663205,317
1663205,1663203,634
1663205,1663266,264
1662477,1662536,370
1662437,1662481,370
1662481,1662494,106
1662494,1662536,528
1662474,1662494,106
1662420,1662474,422
1662421,1662431,158
1662437,1662421,211
1662421,1662420,528
1662582,1662460,686
1662837,1662887,950
1661196,1661199,7128
1661199,1661200,845
1661559,1661560,792
1661560,1661556,581
1662410,1662412,317
1662412,1662539,792
1662247,1662403,686
1662247,1662248,739
1662403,1662400,2006
1662159,1661967,1214
1662257,1662168,1214
1662190,1662078,1003
1662159,1662190,739
1662190,1662257,370
1662257,1662395,528
1662400,1662395,1267
1662200,1662159,317
1662400,1662277,634
1662277,1662200,634
1662200,1662167,370
1662277,1662237,422
1663394,1663206,1056
1664483,1664253,1003
1665956,1665971,106
1665956,1666240,1373
1665971,1666044,1003
1665735,1666025,1162
1666025,1666512,2112
1665586,1665956,1426
1665114,1665218,317
1665218,1665297,370
1665890,1665956,475
1665466,1665472,317
1665466,1665615,528
1665615,1665890,1214
1665890,1665685,792
1666044,1666026,845
1666026,1666025,370
1666203,1666113,1584
1666112,1666203,422
1666203,1666353,898
1666353,1666509,634
1666353,1666372,475
1666294,1666353,739
1666026,1666165,634
1665971,1665902,211
2304262,1666984,634
1666984,1666907,634
2304263,1667179,634
1667179,1667162,317
1666984,1667179,1267
1667933,1668044,792
1667933,1668046,792
1667874,1667931,739
1668168,1668185,264
1668018,1668168,1214
1668046,1667877,1214
1667663,1667874,1373
1667874,1667933,370
1667877,1667880,845
1667880,1668018,950
1667877,1667835,317
1665046,1665100,1584
1663075,1662995,739
10492,1661921,1267
1661921,1661874,264
1662064,10492,106
1662064,1662172,475
1662235,1662321,422
1662065,1662121,211
1662121,1662083,264
1662121,1662120,211
1662178,1662177,370
1662177,1662120,317
1662120,1662079,106
1662120,1662118,422
1662175,1662147,264
1662236,1662208,264
1662280,1662236,317
1662236,1662204,317
1662204,1662175,264
1662258,1662236,264
1662203,1662175,264
1662173,1662141,211
1662173,1662203,264
1662098,1662173,898
1662228,1662204,264
1662203,1662228,264
1662228,1662258,317
1662258,1662307,264
1662244,1662203,317
1662303,1662429,686
1662673,1662681,264
1662460,1662569,1162
1663212,1663215,950
2026265,1662230,845
1662509,1662561,264
1662561,1662625,211
1662753,1662803,370
1662803,1662945,950
1662804,1662756,317
1662804,1662803,528
1663076,1663054,106
1663611,1663607,422
1663590,1663775,739
1663775,1663844,317
1663770,1663775,211
1663762,1663646,1056
1663646,1663668,686
1663646,1663596,211
1664122,1664052,317
1664052,1663998,370
1664052,1664056,475
1664349,1664383,211
1663605,1663710,475
1663710,1663717,581
1664144,1664197,528
2296035,1663189,1056
1665615,1665732,739
1665732,1666112,1531
1665732,1665652,686
1665652,1665603,792
1665603,1665455,581
1665455,1665354,581
1665543,1665653,370
1665455,1665543,581
1665133,1665127,792
1665127,1665114,1848
1665354,1665127,792
1665354,1665353,475
1665543,1665448,422
1662147,1662100,370
1662100,1662071,211
1662374,1662365,3696
1662811,1662810,211
1662309,1662375,898
1662375,1662374,792
1662375,1662538,1478
1661921,1661911,1162
1662100,1662067,264
1662067,1662074,106
1662074,1662132,475
1662208,1662155,422
1662155,1662147,106
1662155,1662074,739
1662922,1662971,317
1664019,1664469,2218
1662357,1662463,528
1662372,1662357,2059
1662463,1662462,2112
1662372,1662462,422
2005034,2005032,634
1662276,1662319,158
1662319,1662509,1003
1661549,1661547,370
1661555,1661566,317
1661566,1661547,581
1661577,1661544,370
1661547,1661585,370
1661566,1661593,317
1661593,1661585,211
1661598,1661555,581
1661585,1661676,686
1661676,1661577,370
1661614,1661598,264
1661614,1661593,317
1661585,1661620,581
1661620,1661676,739
1661614,1661719,1003
1661670,1661614,739
1661555,1661553,370
1661389,1661553,2270
1661553,1661668,1267
1661670,1661668,475
1662813,1662784,211
1662286,1662282,317
1663293,1663344,686
1661879,1661890,422
1662040,1662109,370
1662898,1662957,317
1662000,1662049,317
1662088,1662069,422
1663583,1663604,528
1663604,1663605,158
1663710,1663604,845
1663450,1663531,317
1663531,1663584,317
1661577,1661558,475
2013290,1661558,264
1668381,1668383,1584
1668391,1668383,1056
1667774,1668437,4118
1668437,1668463,898
1668463,1668285,3168
1668437,1668549,3749
1668103,1668551,3010
1668213,1668630,2323
1668329,1668636,1795
1668327,1668822,5174
1669042,1668393,4118
1668046,1668449,2218
1668168,1668444,1109
1668633,1668388,1426
15377,15378,475
1663297,1663298,211
1662474,1662481,158
1667544,1667663,581
1662513,1662458,1214
1662433,1662417,158
1661729,1662290,5227
1661584,1662386,5280
1666471,10949,6442
1660820,1661200,4066
1661705,1661678,158
1661705,1661704,264
1661697,1661723,581
1661723,1661705,264
1661739,1661705,211
1661704,1661754,581
1661746,1661754,264
1661767,1661704,475
1661768,1661723,422
1661768,1661769,264
1661769,1661767,317
1661754,1661794,317
1661795,1661794,158
1661746,1661805,528
1661794,1661834,422
1661834,1661767,898
1661774,1661836,739
1661836,1661867,211
1661867,1661868,370
1661869,1661825,370
1661868,1661869,475
1661869,1661880,528
1661744,10464,950
1661805,1661884,739
1661880,1661884,686
1661878,1661768,898
1661805,1661887,739
1661884,1661887,475
1661769,1661882,898
1661834,1661886,317
1661887,1661886,370
1661886,1661882,528
1661837,1661851,264
1661838,1661851,581
1661868,1661936,317
1661939,1661936,370
1661867,1661939,370
1661942,1661869,264
1661936,1661942,528
1661879,1661838,264
1661906,1661908,53
1661950,1661942,53
1661959,1661880,686
1661950,1661959,422
1661851,1661904,264
1661904,1661907,264
1661940,1661952,950
1661952,1661801,1637
1661951,1661993,211
1661946,1661908,1901
1661908,1661945,211
1661936,1662004,317
1662004,1661950,739
1661945,1661965,898
1661927,1662019,528
1661970,1661966,158
1661965,1661970,158
1662019,1662023,158
1661904,1661969,475
1661993,1662036,370
1661974,1661978,317
1661977,1661974,158
1661978,1661984,264
1661984,1661974,1795
1661988,1661879,528
1661987,1661988,106
1661997,1662008,475
1662008,1661945,317
1662055,1662004,528
1662053,1662055,475
1662011,1661970,211
1661984,1662000,211
1662000,1662001,211
1662001,1662003,211
1662003,1661907,475
1662023,1662070,264
1661940,1662062,686
1662062,1661952,1320
1662070,1662075,317
1662016,1662068,422
1661969,1662042,422
1662042,1662040,317
1662040,1662044,317
1662044,1661988,370
1662091,1662036,475
1662096,1662055,370
1662096,1662093,581
1662098,1662096,211
1661939,1662098,950
1662036,1662091,1056
1661897,1662118,1267
1662057,1662117,370
1662117,1662118,317
1662054,1662119,370
1662119,1662117,317
1661965,1662066,845
1661993,1662113,792
1662068,1661940,1795
1662039,1662129,475
1662129,1662119,317
1662138,1662129,370
1662091,1662141,264
1662113,1662141,211
1662070,1662149,370
1662149,1662138,317
1662113,1662147,370
1662088,1662008,422
1662090,1662088,370
1662075,1662154,422
1662154,1662149,317
1662042,1662085,317
1661793,1662176,4699
1662085,1661969,1426
10503,1662121,211
1662145,1661949,1109
1662132,1662164,370
1662164,1662154,158
1662098,1662161,317
1662165,1662093,370
1662165,1662161,422
1662118,1662178,317
1662117,1662179,317
1662178,1662179,317
1662119,1662181,317
1662179,1662181,317
1662129,1662183,317
1662181,1662183,317
1662088,1662148,264
1662192,1662138,317
1662183,1662192,317
1662139,1662085,317
1662149,1662201,317
1662185,1662068,1214
1662062,1662187,686
1662187,1662185,581
1662181,1662206,211
1662154,1662209,264
1662132,1662208,686
1662166,1662139,264
1662166,1662044,686
1662164,1662225,317
1662090,1662186,475
1662186,1662191,317
1662208,1662239,264
1662239,1662164,634
1662161,1662244,950
1662239,1662251,158
1662252,1662165,686
1662161,1662252,581
1662186,1662224,211
1662224,1662090,792
1662217,1662220,898
1662220,1662166,317
1662270,1662187,845
1662246,1662270,528
1662309,10503,792
1662281,1662185,634
1662337,1661833,2693
1662176,1662337,2165
1662309,1662320,581
1662254,1662227,264
1662254,1662224,581
1662224,1662259,317
1662259,1662230,422
1662313,1662281,264
1662305,1662314,370
1662241,1662314,370
1662320,1662351,1056
1662385,1661743,6811
1662337,1662365,2693
1662276,1662291,370
1662291,1662242,264
1662291,1662293,370
1662293,1662238,317
1662293,1662254,634
1662244,1662353,792
1662314,1662324,422
1662324,1662281,211
1662187,1662343,845
1662270,1662343,634
1662351,1662362,634
1662308,1662230,422
1662303,1662217,422
10523,1662349,1267
1662358,10523,792
1662381,1662382,1214
1662382,1662386,1426
1662386,1662388,475
1662407,1662290,1954
1662343,1662409,370
1662411,1662409,898
1662410,1662324,370
1662410,1662411,264
1662342,1662406,370
1662404,1662406,211
1662403,1662404,898
1662362,1662430,1742
1662394,1662358,422
1662416,1662303,950
1662220,1662416,950
1662252,1662482,1162
1662388,1662459,422
1662466,1662459,211
1662453,1662358,475
1662439,1662416,317
1662440,1662429,264
1662453,1662457,370
1662465,1662399,370
1662465,1662394,739
1662460,1662439,158
1662437,1662460,264
1662459,1662503,317
1662427,1662503,845
1662513,1662528,158
1662486,1662440,528
1662506,1662465,317
1662506,1662457,581
1662555,1662351,1162
1662509,1662465,370
1662514,1662510,1214
1662514,1662349,950
1662457,1662512,370
1662565,1662362,1109
1662565,1662555,422
1662534,1662382,1003
1662432,1662534,634
1662512,1662521,53
1662521,1662512,211
1662503,1662556,317
1662602,1662320,1531
1662574,1662411,1003
1662615,1662602,264
1662606,1662635,211
1662635,1662602,106
1662563,1662506,475
1662569,1662536,211
1662521,1662589,317
1662589,1662563,317
1662596,1662589,264
1662596,1662453,845
1662582,1662439,1162
1662409,1662407,3010
1662682,1662555,581
1662556,1662653,370
1662591,1662604,211
1662604,1662569,158
1662625,1662563,792
1662631,1662582,264
1662699,1662635,370
1662672,1662556,898
1662722,1662699,106
1662674,1662707,211
1662709,1662710,211
1662710,1662707,370
1662707,1662713,634
1662691,1662653,422
1662589,1662679,317
1662701,1662534,792
1662681,1662604,264
1662736,1662565,792
1662696,1662701,317
1662694,1662625,317
1662679,1662694,1003
1662653,1662721,422
1662694,1662698,158
1662715,1662509,1320
1662734,1662701,264
1662731,1662596,634
1662732,1662679,317
1662732,1662731,317
1662731,1662735,317
1662735,1662453,1690
1662728,1662725,211
1662728,1662681,317
1662735,1662750,686
1662738,1662728,422
1662738,1662681,634
1662721,1662764,317
1662715,1662752,317
1662755,1662514,1109
1662753,1662694,264
1662753,1662732,1056
1662749,1662738,211
1662749,1662704,370
1662751,1662704,422
1662638,1662751,792
1662698,1662756,634
1662756,1662753,581
1662752,1662756,370
1662769,1662749,211
1662771,1662728,264
1662823,1662722,792
1662764,1662734,1426
1662815,1662710,739
1662794,1662715,898
1662764,1662806,739
1662812,1662755,422
1662778,1662826,528
1662826,1662381,2904
1662816,1662752,845
1662839,1662734,792
1662835,1662794,845
1662813,1662837,475
1662837,1662843,475
1662843,1662835,634
1662860,1662899,264
1662899,1662902,1056
1662887,1662813,528
1662901,1662899,317
1662835,1662914,528
1662922,1662914,370
1662933,1662843,634
1662933,1662922,317
1662902,1662964,370
1662944,1662933,422
1662957,1662942,370
1662914,1662961,264
1662942,1662961,475
1662967,1662957,317
1662967,1662943,106
1662909,1663012,634
1663013,1663012,158
1663012,1663014,317
2034247,1663014,528
1662961,1663010,317
1662707,1663062,2640
1663032,1663010,1214
1663032,1662967,528
1662975,1663086,1003
1663086,1663062,422
1663059,1662887,950
1663010,1663072,264
1663079,1663076,739
1663079,1662945,950
1663078,1663032,264
1663076,1663078,1003
1663081,1663072,792
1663078,1663081,317
1663072,1663083,370
1663090,1662933,898
1663083,1663090,317
1663090,1663059,1373
1663014,1663106,422
1663133,1663081,317
1663076,1663139,370
1663139,1663144,634
1663144,1663079,370
1663143,1663078,317
1663143,1663139,1003
1663144,1663149,686
1663149,1663079,1003
1663151,1663133,158
1663012,1663160,686
1663160,1663164,317
