1661200,1660820,25
1661678,1661705,25
1661704,1661705,25
1661723,1661697,25
1661705,1661723,25
1661705,1661739,25
1661754,1661704,25
1661754,1661746,25
1661704,1661767,25
1661723,1661768,25
1661769,1661768,25
1661767,1661769,25
1661794,1661754,25
1661794,1661795,25
1661805,1661746,25
1661834,1661794,25
1661767,1661834,25
1661836,1661774,25
1661867,1661836,25
1661868,1661867,25
1661825,1661869,25
1661869,1661868,25
1661880,1661869,25
10464,1661744,25
1661884,1661805,25
1661884,1661880,25
1661768,1661878,25
1661887,1661805,25
1661887,1661884,25
1661882,1661769,25
1661886,1661834,25
1661886,1661887,25
1661882,1661886,35
1661851,1661837,25
1661851,1661838,25
1661936,1661868,25
1661936,1661939,25
1661939,1661867,25
1661869,1661942,25
1661942,1661936,25
1661838,1661879,25
1661908,1661906,25
1661942,1661950,25
1661880,1661959,25
1661959,1661950,25
1661904,1661851,25
1661907,1661904,25
1661952,1661940,35
1661801,1661952,35
1661993,1661951,25
1661908,1661946,25
1661945,1661908,25
1662004,1661936,25
1661950,1662004,25
1661965,1661945,25
1662019,1661927,25
1661966,1661970,25
1661970,1661965,25
1662023,1662019,25
1661969,1661904,25
1662036,1661993,25
1661978,1661974,25
1661974,1661977,25
1661984,1661978,25
1661974,1661984,25
1661879,1661988,25
1661988,1661987,25
1662008,1661997,25
1661945,1662008,25
1662004,1662055,25
1662055,1662053,25
1661970,1662011,25
1662000,1661984,25
1662001,1662000,25
1662003,1662001,25
1661907,1662003,25
1662070,1662023,25
1662062,1661940,35
1661952,1662062,35
1662075,1662070,25
1662068,1662016,35
1662042,1661969,25
1662040,1662042,25
1662044,1662040,25
1661988,1662044,25
1662055,1662096,25
1662093,1662096,25
1662096,1662098,25
1662098,1661939,25
1662118,1661897,25
1662117,1662057,25
1662118,1662117,25
1662119,1662054,25
1662117,1662119,25
1662066,1661965,25
1662113,1661993,25
1661940,1662068,35
1662129,1662039,25
1662119,1662129,25
1662129,1662138,25
1662141,1662091,25
1662141,1662113,25
1662149,1662070,25
1662138,1662149,25
1662147,1662113,25
1662008,1662088,25
1662088,1662090,25
1662154,1662075,25
1662149,1662154,25
1662085,1662042,25
1662176,1661793,35
1661969,1662085,25
1662121,10503,25
1661949,1662145,35
1662164,1662132,25
1662154,1662164,25
1662161,1662098,25
1662093,1662165,25
1662161,1662165,25
1662178,1662118,25
1662179,1662117,25
1662179,1662178,25
1662181,1662119,25
1662181,1662179,25
1662183,1662129,25
1662183,1662181,25
1662148,1662088,25
1662138,1662192,25
1662192,1662183,25
1662085,1662139,25
1662201,1662149,25
1662068,1662185,35
1662187,1662062,35
1662185,1662187,35
1662206,1662181,25
1662209,1662154,25
1662208,1662132,25
1662139,1662166,25
1662044,1662166,25
1662225,1662164,25
1662186,1662090,25
1662191,1662186,25
1662239,1662208,25
1662164,1662239,25
1662244,1662161,25
1662251,1662239,25
1662165,1662252,25
1662252,1662161,25
1662224,1662186,25
1662090,1662224,25
1662220,1662217,25
1662166,1662220,25
1662187,1662270,35
1662270,1662246,35
10503,1662309,35
1662185,1662281,35
1661833,1662337,35
1662337,1662176,35
1662320,1662309,25
1662227,1662254,25
1662224,1662254,25
1662259,1662224,25
1662230,1662259,25
1662281,1662313,35
1662314,1662305,35
1662314,1662241,35
1662351,1662320,25
1661743,1662385,35
1662365,1662337,35
1662291,1662276,25
1662242,1662291,25
1662293,1662291,25
1662238,1662293,25
1662254,1662293,25
1662353,1662244,25
1662324,1662314,35
1662281,1662324,35
1662343,1662187,35
1662343,1662270,35
1662362,1662351,25
1662230,1662308,25
1662217,1662303,25
1662349,10523,25
10523,1662358,25
1662382,1662381,35
1662386,1662382,35
1662388,1662386,35
1662290,1662407,35
1662409,1662343,35
1662409,1662411,35
1662324,1662410,35
1662411,1662410,35
1662406,1662342,35
1662406,1662404,35
1662404,1662403,35
1662430,1662362,35
1662358,1662394,25
1662303,1662416,25
1662416,1662220,25
1662482,1662252,25
1662459,1662388,35
1662459,1662466,35
1662358,1662453,25
1662416,1662439,25
1662429,1662440,25
1662457,1662453,25
1662399,1662465,25
1662394,1662465,25
1662439,1662460,25
1662460,1662437,25
1662503,1662459,35
1662503,1662427,35
1662528,1662513,25
1662440,1662486,25
1662465,1662506,25
1662457,1662506,25
1662351,1662555,25
1662465,1662509,25
1662510,1662514,25
1662349,1662514,25
1662512,1662457,25
1662362,1662565,25
1662555,1662565,25
1662382,1662534,35
1662534,1662432,35
1662556,1662503,35
1662320,1662602,25
1662411,1662574,35
1662602,1662615,25
1662635,1662606,25
1662602,1662635,25
1662506,1662563,25
1662536,1662569,25
1662589,1662521,25
1662563,1662589,25
1662589,1662596,25
1662453,1662596,25
1662439,1662582,25
1662407,1662409,35
1662555,1662682,25
1662653,1662556,35
1662604,1662591,25
1662569,1662604,25
1662563,1662625,25
1662582,1662631,25
1662635,1662699,25
1662556,1662672,35
1662699,1662722,25
1662707,1662674,35
1662710,1662709,35
1662707,1662710,35
1662713,1662707,35
1662653,1662691,35
1662679,1662589,25
1662534,1662701,35
1662604,1662681,25
1662565,1662736,25
1662701,1662696,35
1662625,1662694,25
1662694,1662679,25
1662721,1662653,35
1662698,1662694,25
1662509,1662715,25
1662701,1662734,35
1662596,1662731,25
1662679,1662732,25
1662731,1662732,25
1662735,1662731,25
1662453,1662735,25
1662725,1662728,25
1662681,1662728,25
1662750,1662735,25
1662728,1662738,25
1662681,1662738,25
1662764,1662721,35
1662752,1662715,25
1662514,1662755,25
1662694,1662753,25
1662732,1662753,25
1662738,1662749,25
1662704,1662749,25
1662704,1662751,25
1662751,1662638,25
1662756,1662698,25
1662753,1662756,25
1662756,1662752,25
1662749,1662769,25
1662728,1662771,25
1662722,1662823,25
1662734,1662764,35
1662710,1662815,35
1662715,1662794,25
1662806,1662764,35
1662755,1662812,25
1662826,1662778,35
1662381,1662826,35
1662752,1662816,25
1662734,1662839,35
1662794,1662835,25
1662837,1662813,25
1662843,1662837,25
1662835,1662843,25
1662899,1662860,25
1662902,1662899,25
1662813,1662887,25
1662899,1662901,25
1662914,1662835,25
1662914,1662922,25
1662843,1662933,25
1662922,1662933,25
1662964,1662902,25
1662933,1662944,25
1662942,1662957,25
1662961,1662914,25
1662961,1662942,25
1662957,1662967,25
1662943,1662967,25
1663012,1662909,25
1663012,1663013,25
1663014,1663012,25
1663014,2034247,25
1663010,1662961,25
1663062,1662707,35
1663010,1663032,25
1662967,1663032,25
1663086,1662975,35
1663062,1663086,35
1662887,1663059,25
1663072,1663010,25
1663076,1663079,25
1662945,1663079,25
1663032,1663078,25
1663078,1663076,25
1663072,1663081,25
1663081,1663078,25
1663083,1663072,25
1662933,1663090,25
1663090,1663083,25
1663059,1663090,25
1663106,1663014,25
1663081,1663133,25
1663139,1663076,25
1663144,1663139,25
1663079,1663144,25
1663078,1663143,25
1663139,1663143,25
1663149,1663144,25
1663079,1663149,25
1663133,1663151,25
1663160,1663012,25
1663164,1663160,25
1663164,1663106,25
1663126,1663162,25
1663133,1663162,25
1663180,1662964,25
1663210,1662899,25
1663212,1663210,25
1663203,1663139,25
1663203,1663208,25
1663144,1663208,25
1663143,1663207,25
1663208,1663218,25
1663149,1663218,25
1663218,1663224,25
1663160,1663224,25
1663162,1663216,25
1663216,1663207,25
1663224,1663227,25
1663227,1663160,25
1663227,1663229,25
1663229,1663164,25
1663228,1663072,25
1663216,1663228,25
10668,1663062,35
1662430,1663343,35
1663291,1663203,25
1663294,1663291,25
1663208,1663294,25
1663291,1663292,25
1663292,1663293,25
1663294,1663299,25
1663218,1663299,25
1663299,1663301,25
1663224,1663301,25
1663366,10668,35
1663301,1663314,25
1663314,1663229,25
1663314,1663319,25
1663319,15381,25
1663276,1663358,25
1663059,1663352,25
1663351,1663352,25
1663361,1663351,25
1663352,1663355,25
1663378,1663308,25
1663372,1663291,25
1663361,1663374,25
1663344,1663374,25
1663375,1663292,25
1663375,1663372,25
1663372,1663377,25
1663299,1663377,25
1663377,1663383,25
1663301,1663383,25
1663383,1663390,25
1663390,1663314,25
1663390,1663395,25
1663319,1663395,25
1663422,1663390,25
1663395,1663422,25
1663374,1663430,25
1663438,1663361,25
1663439,1663351,25
1663439,1663438,25
1663444,1663372,25
1663352,1663440,25
1663440,1663439,25
1663444,1663446,25
1663450,1663444,25
1663449,1663375,25
1663446,1663449,25
1663452,1663450,25
1663377,1663452,25
1663383,1663455,25
1663422,1663455,25
1663455,1663452,25
1663549,1662365,35
1663449,1663472,25
1663507,1663422,25
1663498,1663507,25
1663510,1663498,25
1663355,1663492,25
1663430,1663508,25
1663508,1663375,25
1663438,1663515,25
1663430,1663515,25
1663508,1663553,25
1663472,1663553,25
1663563,1663498,25
1663440,1663570,25
1663578,1663449,25
1663577,1663472,25
1663578,1663577,25
1663579,1663578,25
1663446,1663579,25
1663581,1663579,25
1663581,1663444,25
1663584,1663581,25
1663587,1663584,25
1663590,1663587,25
1663601,1663507,25
1663601,1663590,25
1663553,1663603,25
1663577,1663603,25
1663489,1663611,25
1663603,1663647,25
1663652,1663581,25
1663510,1663665,25
1663603,1663663,25
1663663,1663640,25
1663515,1663661,25
1663668,1663601,25
1663665,1663678,25
1663675,1663578,25
1663675,1663652,25
1663688,1663508,25
1663569,1663739,35
1663688,1663722,25
1663553,1663722,25
1663665,1663729,25
1663663,1663737,25
1663737,1663675,25
1663729,1663759,25
1663722,1663745,25
1663647,1663745,25
1663721,1663762,25
1663777,1663741,25
1663777,1663685,25
1663793,1663647,25
1663793,1663737,25
1663836,1663794,35
1663836,1663739,35
1663745,1663815,25
1663818,1663652,25
1663830,1663777,25
1663762,1663830,25
1663823,1663736,25
1663837,1663793,25
1663729,1663851,25
1663843,1663823,25
1663843,1663688,25
1663851,15377,25
1663850,1663844,25
1663755,1663850,25
1663815,1663837,25
1663888,1663836,35
15378,1663861,25
1663722,1663843,25
1663861,1663862,25
1663863,1663850,25
1663866,1663863,25
1663830,1663866,25
1663921,1663366,35
1663745,1663876,25
1663570,1663873,25
1663860,1663836,35
1663903,1663843,25
1663851,1663919,25
1663844,1663916,25
10698,1663943,35
1663943,1663938,35
1663549,1663992,35
1663916,1663949,25
1663949,1663926,25
1663972,1663819,25
1663919,1663972,25
1663968,1663818,25
1663981,1663862,25
1663980,1663830,25
1663983,1663968,25
1663998,1663949,25
1663998,1663980,25
1664002,1663980,25
1664009,1664002,25
1663972,1664009,25
1664019,1663861,25
1663981,1664019,25
1664013,1663818,25
1664021,1664013,25
1663973,1664021,25
1664017,1663903,25
1664025,1663983,25
1664017,1664038,25
1664038,1664051,25
1664026,1664051,25
1664065,1664002,25
1664069,1664021,25
1663968,1664064,25
1664051,1664063,25
1664032,1664063,25
1663983,1664078,25
1664062,1664082,25
1664038,1664079,25
1664167,1663549,35
1664174,1664167,35
1664125,1664122,25
1664064,1664126,25
1664126,1664114,25
1664063,1664137,25
1664137,1664082,25
1664082,1664025,25
1664009,1664147,25
1664148,1664125,25
1664128,1664148,25
1664157,1664125,25
1664093,1664159,25
1664159,1664122,25
1664121,1664155,25
1664064,1664155,25
1664163,1664126,25
1664051,1664165,25
1663916,1664185,25
1664147,1664190,25
1664155,1664199,25
1664208,1664159,25
1664204,1664163,25
1664159,1664228,25
1664237,1664148,25
1664170,1664247,25
1664190,1664247,25
1664247,1664237,25
1664248,1664163,25
1664148,1664256,25
1664255,1664013,25
1664266,1664248,25
1664271,1664137,25
1664155,1664271,25
1664291,1664237,25
1664247,1664295,25
1664271,1664290,25
1664290,1664248,25
1664328,1664255,25
1664344,1664301,25
1664344,1664271,25
1664290,1664349,25
1664190,1664359,25
1664355,1664290,25
1664349,1664378,25
1664328,1664378,25
1664355,1664391,25
1664137,1664344,25
1664378,1664414,25
1663739,1664487,35
1664213,1664467,25
1663943,1664489,35
1664486,1664294,35
1664487,1664202,35
1664482,1664355,25
1664202,1664609,35
1664174,1664709,35
1664487,1664738,35
1664738,1664742,35
1664797,1664605,35
1665038,10787,35
1665100,1664167,35
1664738,1665120,35
1665116,1665118,35
1665118,1664999,35
1665118,1665120,35
1665114,1665113,35
1665090,1665091,35
1664489,1665133,35
1665132,1665133,35
1665297,1665299,35
1665330,1665091,35
1665410,1665116,35
1665297,1665444,35
1665482,1665153,35
1665551,1665100,35
1665551,1665601,35
1665410,1665552,35
1665552,1665612,35
1665614,1665586,35
1665648,1665614,35
1665648,1665410,35
1665614,1665662,35
1665671,1665648,35
1665552,1665671,35
1665735,1665671,35
1665120,1665735,35
1665671,1665741,35
1665153,1665861,35
1665861,1663992,35
1666240,1666324,35
1666324,1666285,35
1666324,1666414,35
1666385,1666361,35
1666386,1666385,35
1666414,1666421,35
1666473,1666471,35
1663992,1666465,35
1666385,1666420,35
1666485,1665861,35
1666500,1665823,35
1666500,1666498,35
1666511,1666414,35
1666588,1666511,35
1666588,1666584,35
1666587,1666506,35
1666642,1666588,35
1666509,1666684,35
1666688,1666648,35
1666684,1666726,35
1666688,1666737,35
1666737,1666512,35
1666684,1666858,35
1666865,1666844,35
1666858,1666865,35
1666865,1666938,35
1666938,1666998,35
1666998,1667003,35
1667020,1666923,35
1667020,1667021,35
1667021,1666688,35
1667037,1666485,35
1667026,1667037,35
1666858,1667028,35
1667028,1667020,35
1667028,1666865,35
1667070,1667066,35
1666998,1667070,35
1667083,1667070,35
1667083,1667104,35
1667104,1667028,35
1667021,1667104,35
1667108,1666587,35
1667098,1667097,35
1667100,1667098,35
1667104,1667174,35
1667174,1667145,35
1667066,1667203,35
1667238,1667083,35
1667238,1667174,35
1667174,1667205,35
1667203,1667302,35
1667248,1667287,35
1667302,1667378,35
1666473,1667498,35
1667498,1667493,35
1667144,1667503,35
1667302,1667484,35
1667484,1667238,35
1667484,1667486,35
1667503,1667518,35
1667037,1667518,35
1667518,1667498,35
1667529,1667532,35
1667532,1667533,35
1667533,1667534,35
1667533,1667587,35
1667587,1667586,35
1667534,1667636,35
1667636,1667652,35
1667595,1667658,35
1667663,1667658,35
1667493,1667714,35
1667658,1667711,35
1667636,1667710,35
1667658,1667728,35
1667710,1667730,35
1667587,1667739,35
1667144,1667774,35
1667771,1667291,35
1667710,1667773,35
1667876,1667823,35
1667771,1667899,35
1667714,1667939,35
1668103,1667899,35
1667876,1668103,35
1667518,1668213,35
1668231,1668195,35
1668231,1668327,35
1668195,1668327,35
1668298,1668329,35
1667493,1668393,35
1667714,11127,35
1661946,10464,25
1662510,10523,25
1662750,1662510,25
1662946,1662750,25
1663328,1663329,25
1667899,1667829,35
1667829,1667876,35
1667829,1667779,35
1666947,1667144,35
1666498,1666947,35
1667783,1667300,35
1667774,1667783,35
1667783,1667771,35
1666947,1667085,35
1666480,1666321,35
1666485,1666480,35
1666490,1666349,35
1666480,1666490,35
1666494,1666699,35
1666490,1666494,35
1666494,1666498,35
1666504,1666295,35
1666512,1666504,35
1666504,1666500,35
1668086,1667949,35
1668329,1667949,35
1667949,1667503,35
1668393,1668266,35
1666589,1666485,35
1666589,1666670,35
1666471,1665551,35
1664722,1664761,35
1664722,1665153,35
1663343,1664722,35
1664202,1663921,35
1663086,1663265,35
1663265,1663230,35
1663265,1663289,35
1662176,1662487,35
1662487,1662490,35
1662487,1663075,35
1663075,1663632,35
1663901,1664174,35
1661719,1661725,25
1661725,1661700,25
1661719,1661670,25
2008373,1661719,25
1661742,1661725,25
1661838,1661802,25
1661668,1661907,25
1663717,2024346,25
2024347,1663861,25
1664156,1663981,25
1664144,1664213,25
1663583,1664213,35
1663717,1663870,25
1663862,1663870,25
1663870,1664144,25
1663470,1663510,25
1663973,1663897,25
1663897,1663916,25
1664021,1663897,25
1663741,1663687,25
1663687,1663668,25
1663687,1663689,25
1663344,1663297,25
1663297,1663228,25
1663207,1663293,25
1663207,1663205,25
1663205,1663203,25
1663205,1663266,25
1662477,1662536,25
1662437,1662481,25
1662481,1662494,25
1662494,1662536,25
1662474,1662494,25
1662420,1662474,25
1662421,1662431,25
1662437,1662421,25
1662421,1662420,25
1662582,1662460,25
1662837,1662887,25
1661196,1661199,25
1661199,1661200,25
1661559,1661560,25
1661560,1661556,25
1662410,1662412,35
1662412,1662539,35
1662247,1662403,35
1662247,1662248,35
1662403,1662400,35
1662159,1661967,35
1662257,1662168,35
1662190,1662078,35
1662159,1662190,35
1662190,1662257,35
1662257,1662395,35
1662400,1662395,35
1662200,1662159,35
1662400,1662277,35
1662277,1662200,35
1662200,1662167,35
1662277,1662237,35
1663394,1663206,35
1664483,1664253,35
1665956,1665971,35
1665956,1666240,35
1665971,1666044,35
1665735,1666025,35
1666025,1666512,35
1665586,1665956,35
1665114,1665218,35
1665218,1665297,35
1665890,1665956,35
1665466,1665472,35
1665466,1665615,35
1665615,1665890,35
1665890,1665685,35
1666044,1666026,35
1666026,1666025,35
1666203,1666113,35
1666112,1666203,35
1666203,1666353,35
1666353,1666509,35
1666353,1666372,35
1666294,1666353,35
1666026,1666165,35
1665971,1665902,35
2304262,1666984,35
1666984,1666907,35
2304263,1667179,35
1667179,1667162,35
1666984,1667179,35
1667933,1668044,35
1667933,1668046,35
1667874,1667931,35
1668168,1668185,35
1668018,1668168,35
1668046,1667877,35
1667663,1667874,35
1667874,1667933,35
1667877,1667880,35
1667880,1668018,35
1667877,1667835,35
1665046,1665100,35
1663075,1662995,35
10492,1661921,35
1661921,1661874,35
1662064,10492,35
1662064,1662172,35
1662235,1662321,35
1662065,1662121,25
1662121,1662083,25
1662121,1662120,25
1662178,1662177,25
1662177,1662120,25
1662120,1662079,25
1662120,1662118,25
1662175,1662147,25
1662236,1662208,25
1662280,1662236,25
1662236,1662204,25
1662204,1662175,25
1662258,1662236,25
1662203,1662175,25
1662173,1662141,25
1662173,1662203,25
1662098,1662173,25
1662228,1662204,25
1662203,1662228,25
1662228,1662258,25
1662258,1662307,25
1662244,1662203,25
1662303,1662429,25
1662673,1662681,25
1662460,1662569,25
1663212,1663215,25
2026265,1662230,25
1662509,1662561,25
1662561,1662625,25
1662753,1662803,25
1662803,1662945,25
1662804,1662756,25
1662804,1662803,25
