intersection_289,1662752_1,1662752_3
intersection_290,1662752_2,1662752_1
intersection_291,1662752_2,1662752_3
intersection_292,1662074_3,1662074_1
intersection_293,1662074_3,1662074_2
intersection_294,1662074_2,1662074_1
intersection_295,1662074_2,1662074_3
intersection_296,1662074_1,1662074_3
intersection_297,1662074_1,1662074_2
intersection_298,1661614_4,1661614_1
intersection_299,1661614_4,1661614_2
intersection_300,1661614_4,1661614_3
intersection_301,1661614_1,1661614_2
intersection_302,1661614_1,1661614_3
intersection_303,1661614_1,1661614_4
intersection_304,1661614_2,1661614_1
intersection_305,1661614_2,1661614_3
intersection_306,1661614_2,1661614_4
intersection_307,1661614_3,1661614_1
intersection_308,1661614_3,1661614_2
intersection_309,1661614_3,1661614_4
intersection_310,2204561_3,2204561_2
intersection_311,2204561_3,2204561_1
intersection_312,2204561_2,2204561_3
intersection_313,2204561_2,2204561_1
intersection_314,2204561_1,2204561_2
intersection_315,2204561_1,2204561_3
intersection_316,1664487_3,1664487_2
intersection_317,1664487_3,1664487_1
intersection_318,1664487_2,1664487_1
intersection_319,1664487_2,1664487_3
intersection_320,1664487_1,1664487_2
intersection_321,1664487_1,1664487_3
intersection_322,2290839_1,2290839_2
intersection_323,2290839_1,2290839_3
intersection_324,2290839_3,2290839_2
intersection_325,1662625_1,1662625_2
intersection_326,1662625_1,1662625_3
intersection_327,1662625_3,1662625_2
intersection_328,1662625_3,1662625_1
intersection_329,1662625_2,1662625_1
intersection_330,1662625_2,1662625_3
intersection_331,1662235_3,1662235_2
intersection_332,1662235_3,1662235_1
intersection_333,1662235_2,1662235_3
intersection_334,1662235_2,1662235_1
intersection_335,1662235_1,1662235_3
intersection_336,1662235_1,1662235_2
intersection_337,2005036_3,2005036_1
intersection_338,2005036_3,2005036_2
intersection_339,2005036_1,2005036_3
intersection_340,2005036_1,2005036_2
intersection_341,2005036_2,2005036_3
intersection_342,2005036_2,2005036_1
4840888,1662308_1,1662230_2
4819502,1662230_2,1662308_1
intersection_343,1667877_1,1667877_2
intersection_344,1667877_1,1667877_3
intersection_345,1667877_2,1667877_3
intersection_346,1667877_2,1667877_1
intersection_347,1667877_3,1667877_2
intersection_348,1667877_3,1667877_1
intersection_349,1663998_3,1663998_2
intersection_350,1663998_3,1663998_1
intersection_351,1663998_2,1663998_1
intersection_352,1663998_2,1663998_3
intersection_353,1663998_1,1663998_2
intersection_354,1663998_1,1663998_3
intersection_355,2182350_3,2182350_2
intersection_356,2182350_3,2182350_1
intersection_357,2182350_2,2182350_3
intersection_358,2182350_2,2182350_1
intersection_359,2182350_4,2182350_3
intersection_360,2182350_4,2182350_2
intersection_361,2182350_4,2182350_1
intersection_362,1662375_3,1662375_1
intersection_363,1662375_3,1662375_2
intersection_364,1662375_1,1662375_2
intersection_365,1662375_1,1662375_3
intersection_366,1662375_2,1662375_1
intersection_367,1662375_2,1662375_3
intersection_368,1662503_1,1662503_2
intersection_369,1662503_1,1662503_3
intersection_370,1662503_2,1662503_3
intersection_371,1662503_2,1662503_1
intersection_372,1662503_3,1662503_2
intersection_373,1662503_3,1662503_1
intersection_374,2023835_2,2023835_1
intersection_375,2023835_1,2023835_2
intersection_376,1663086_1,1663086_3
intersection_377,1663086_1,1663086_2
intersection_378,1663086_3,1663086_2
intersection_379,1663086_3,1663086_1
intersection_380,1663086_2,1663086_3
intersection_381,1663086_2,1663086_1
intersection_382,1668231_3,1668231_1
intersection_383,1668231_3,1668231_2
intersection_384,1668231_1,1668231_3
intersection_385,1668231_1,1668231_2
intersection_386,1668231_2,1668231_3
intersection_387,1668231_2,1668231_1
intersection_388,1667503_1,1667503_3
intersection_389,1667503_1,1667503_2
intersection_390,1667503_2,1667503_3
intersection_391,1667503_2,1667503_1
intersection_392,1667503_3,1667503_1
intersection_393,1667503_3,1667503_2
intersection_394,1664483_3,1664483_2
intersection_395,1664483_3,1664483_1
intersection_396,1664483_2,1664483_3
intersection_397,1664483_2,1664483_1
intersection_398,1664483_1,1664483_3
intersection_399,1664483_1,1664483_2
intersection_400,1662154_3,1662154_2
intersection_401,1662154_3,1662154_4
intersection_402,1662154_3,1662154_1
intersection_403,1662154_1,1662154_2
intersection_404,1662154_1,1662154_4
intersection_405,1662154_1,1662154_3
intersection_406,1662154_2,1662154_4
intersection_407,1662154_2,1662154_3
intersection_408,1662154_2,1662154_1
intersection_409,1662154_4,1662154_2
intersection_410,1662154_4,1662154_3
intersection_411,1662154_4,1662154_1
intersection_412,1668213_3,1668213_1
intersection_413,1668213_3,1668213_2
intersection_414,1668213_1,1668213_3
intersection_415,1668213_1,1668213_2
intersection_416,1668213_2,1668213_1
intersection_417,1668213_2,1668213_3
4830446,1662155_1,1662074_2
4851831,1662074_2,1662155_1
intersection_418,1662155_2,1662155_3
intersection_419,1662155_2,1662155_1
intersection_420,1662155_3,1662155_2
intersection_421,1662155_3,1662155_1
intersection_422,1662155_1,1662155_3
intersection_423,1662155_1,1662155_2
5488967,2290840_3,2290839_3
5488968,2290839_3,2290840_3
intersection_424,2290840_2,2290840_1
intersection_425,2290840_2,2290840_3
intersection_426,2290840_3,2290840_1
intersection_427,2011693_3,2011693_2
intersection_428,2011693_3,2011693_1
intersection_429,2011693_2,2011693_3
intersection_430,2011693_2,2011693_1
intersection_431,2011693_1,2011693_3
intersection_432,2011693_1,2011693_2
intersection_433,2005032_2,2005032_3
intersection_434,2005032_2,2005032_1
intersection_435,2005032_3,2005032_1
intersection_436,2005032_1,2005032_3
intersection_437,1663818_1,1663818_2
intersection_438,1663818_1,1663818_3
intersection_439,1663818_3,1663818_2
intersection_440,1663818_3,1663818_1
intersection_441,1663818_2,1663818_1
intersection_442,1663818_2,1663818_3
intersection_443,2012373_2,2012373_1
intersection_444,2012373_2,2012373_3
intersection_445,2012373_1,2012373_2
intersection_446,2012373_1,2012373_3
intersection_447,2012373_3,2012373_2
intersection_448,2012373_3,2012373_1
intersection_449,1667544_1,1667544_2
intersection_450,1667544_2,1667544_1
intersection_451,1666471_3,1666471_1
intersection_452,1666471_3,1666471_2
intersection_453,1666471_1,1666471_2
intersection_454,1666471_1,1666471_3
intersection_455,1666471_2,1666471_1
intersection_456,1666471_2,1666471_3
intersection_457,1662429_3,1662429_1
intersection_458,1662429_3,1662429_2
intersection_459,1662429_1,1662429_3
intersection_460,1662429_1,1662429_2
intersection_461,1662429_2,1662429_1
intersection_462,1662429_2,1662429_3
intersection_463,1667493_1,1667493_3
intersection_464,1667493_1,1667493_2
intersection_465,1667493_3,1667493_2
intersection_466,1667493_3,1667493_1
intersection_467,1667493_2,1667493_3
intersection_468,1667493_2,1667493_1
intersection_469,1662093_1,1662093_2
intersection_470,1662093_1,1662093_3
intersection_471,1662093_2,1662093_1
intersection_472,1662093_2,1662093_3
intersection_473,1662093_3,1662093_1
intersection_474,1662093_3,1662093_2
intersection_475,1662386_2,1662386_1
intersection_476,1662386_2,1662386_3
intersection_477,1662386_3,1662386_1
intersection_478,1662386_3,1662386_2
intersection_479,1662386_1,1662386_2
intersection_480,1662386_1,1662386_3
intersection_481,1662139_1,1662139_2
intersection_482,1662139_1,1662139_3
intersection_483,1662139_2,1662139_1
intersection_484,1662139_2,1662139_3
intersection_485,1662139_3,1662139_2
intersection_486,1662139_3,1662139_1
intersection_487,1667783_2,1667783_3
intersection_488,1667783_2,1667783_1
intersection_489,1667783_3,1667783_1
intersection_490,1667783_3,1667783_2
intersection_491,1667783_1,1667783_3
intersection_492,1667783_1,1667783_2
intersection_493,2332124_1,2332124_2
intersection_494,2332124_2,2332124_1
intersection_495,1662400_2,1662400_3
intersection_496,1662400_2,1662400_1
intersection_497,1662400_3,1662400_1
intersection_498,1662400_3,1662400_2
intersection_499,1662400_1,1662400_3
intersection_500,1662400_1,1662400_2
intersection_501,1662887_3,1662887_2
intersection_502,1662887_3,1662887_4
intersection_503,1662887_3,1662887_1
intersection_504,1662887_4,1662887_2
intersection_505,1662887_4,1662887_3
intersection_506,1662887_4,1662887_1
intersection_507,1662887_2,1662887_3
intersection_508,1662887_2,1662887_4
intersection_509,1662887_2,1662887_1
intersection_510,1662887_1,1662887_2
intersection_511,1662887_1,1662887_3
intersection_512,1662887_1,1662887_4
intersection_513,1663345_3,1663345_1
intersection_514,1663345_2,1663345_3
intersection_515,1663345_2,1663345_1
intersection_516,1662120_3,1662120_4
intersection_517,1662120_3,1662120_1
intersection_518,1662120_3,1662120_2
intersection_519,1662120_2,1662120_4
intersection_520,1662120_2,1662120_1
intersection_521,1662120_2,1662120_3
intersection_522,1662120_4,1662120_1
intersection_523,1662120_4,1662120_3
intersection_524,1662120_4,1662120_2
intersection_525,1662120_1,1662120_4
intersection_526,1662120_1,1662120_3
intersection_527,1662120_1,1662120_2
5077172,1663866_2,2020753_1
5077173,2020753_1,1663866_2
intersection_528,1663866_1,1663866_3
intersection_529,1663866_1,1663866_2
intersection_530,1663866_3,1663866_1
intersection_531,1663866_3,1663866_2
intersection_532,1663866_2,1663866_3
intersection_533,1663866_2,1663866_1
5038732,2012370_3,2012373_2
5038733,2012373_2,2012370_3
intersection_534,2012370_2,2012370_1
intersection_535,2012370_2,2012370_3
intersection_536,2012370_1,2012370_2
intersection_537,2012370_1,2012370_3
intersection_538,2012370_3,2012370_2
intersection_539,2012370_3,2012370_1
4850758,1666025_1,1665735_1
4829373,1665735_1,1666025_1
intersection_540,1666025_2,1666025_3
intersection_541,1666025_2,1666025_1
intersection_542,1666025_3,1666025_2
intersection_543,1666025_3,1666025_1
intersection_544,1666025_1,1666025_3
intersection_545,1666025_1,1666025_2
intersection_546,1666587_1,1666587_3
intersection_547,1666587_1,1666587_2
intersection_548,1666587_3,1666587_1
intersection_549,1666587_3,1666587_2
intersection_550,1666587_2,1666587_3
intersection_551,1666587_2,1666587_1
intersection_552,2304257_2,2304257_3
intersection_553,2304257_2,2304257_1
intersection_554,2304257_3,2304257_2
intersection_555,2304257_3,2304257_1
intersection_556,2304257_1,2304257_2
intersection_557,2304257_1,2304257_3
5516766,2312958_2,2182350_4
intersection_558,2312958_1,2312958_2
intersection_559,1664355_1,1664355_3
intersection_560,1664355_1,1664355_2
intersection_561,1664355_3,1664355_2
intersection_562,1664355_3,1664355_1
intersection_563,1664355_2,1664355_3
intersection_564,1664355_2,1664355_1
4845784,1666923_1,1667020_1
4824398,1667020_1,1666923_1
intersection_565,1662036_1,1662036_2
intersection_566,1662036_2,1662036_1
intersection_567,2114975_2,2114975_1
intersection_568,2114975_2,2114975_3
intersection_569,2114975_1,2114975_2
intersection_570,2114975_1,2114975_3
intersection_571,2114975_3,2114975_2
intersection_572,2114975_3,2114975_1
4829548,1662121_3,1662120_3
4850933,1662120_3,1662121_3
intersection_573,1662121_1,1662121_4
intersection_574,1662121_1,1662121_2
intersection_575,1662121_1,1662121_3
intersection_576,1662121_4,1662121_2
intersection_577,1662121_4,1662121_1
intersection_578,1662121_4,1662121_3
intersection_579,1662121_2,1662121_4
intersection_580,1662121_2,1662121_1
intersection_581,1662121_2,1662121_3
intersection_582,1662121_3,1662121_4
intersection_583,1662121_3,1662121_2
intersection_584,1662121_3,1662121_1
5077161,2020744_1,1662942_1
5077160,1662942_1,2020744_1
4819324,1662066_1,1661965_2
4840710,1661965_2,1662066_1
intersection_585,1662066_2,1662066_1
intersection_586,1662066_1,1662066_2
4850757,1666044_2,1665971_2
4829372,1665971_2,1666044_2
intersection_587,1666044_3,1666044_1
intersection_588,1666044_3,1666044_4
intersection_589,1666044_3,1666044_2
intersection_590,1666044_1,1666044_3
intersection_591,1666044_1,1666044_4
intersection_592,1666044_1,1666044_2
intersection_593,1666044_4,1666044_3
intersection_594,1666044_4,1666044_1
intersection_595,1666044_4,1666044_2
intersection_596,1666044_2,1666044_3
intersection_597,1666044_2,1666044_1
intersection_598,1666044_2,1666044_4
intersection_599,1679452_1,1679452_3
intersection_600,1679452_1,1679452_2
intersection_601,1679452_3,1679452_1
intersection_602,1679452_3,1679452_2
intersection_603,1679452_2,1679452_1
intersection_604,1679452_2,1679452_3
intersection_605,1665455_2,1665455_3
intersection_606,1665455_2,1665455_1
intersection_607,1665455_2,1665455_4
intersection_608,1665455_3,1665455_1
intersection_609,1665455_3,1665455_2
intersection_610,1665455_3,1665455_4
intersection_611,1665455_1,1665455_3
intersection_612,1665455_1,1665455_2
intersection_613,1665455_1,1665455_4
intersection_614,1665455_4,1665455_3
intersection_615,1665455_4,1665455_1
intersection_616,1665455_4,1665455_2
intersection_617,1663510_2,1663510_1
intersection_618,1663510_2,1663510_3
intersection_619,1663510_1,1663510_3
intersection_620,1663510_1,1663510_2
intersection_621,1663510_3,1663510_1
intersection_622,1663510_3,1663510_2
intersection_623,2272854_2,2272854_1
intersection_624,2272854_2,2272854_3
intersection_625,2272854_1,2272854_2
intersection_626,2272854_1,2272854_3
intersection_627,2272854_3,2272854_2
intersection_628,2272854_3,2272854_1
4821041,1663830_4,1663866_1
4842427,1663866_1,1663830_4
intersection_629,1663830_2,1663830_1
intersection_630,1663830_2,1663830_3
intersection_631,1663830_2,1663830_4
intersection_632,1663830_3,1663830_1
intersection_633,1663830_3,1663830_2
intersection_634,1663830_3,1663830_4
intersection_635,1663830_1,1663830_2
intersection_636,1663830_1,1663830_3
intersection_637,1663830_1,1663830_4
intersection_638,1663830_4,1663830_1
intersection_639,1663830_4,1663830_2
intersection_640,1663830_4,1663830_3
intersection_641,2131984_2,2131984_3
intersection_642,2131984_2,2131984_1
intersection_643,2131984_3,2131984_2
intersection_644,2131984_3,2131984_1
intersection_645,2131984_1,2131984_2
intersection_646,2131984_1,2131984_3
intersection_647,1661704_3,1661704_2
intersection_648,1661704_3,1661704_1
intersection_649,1661704_2,1661704_1
intersection_650,1661704_2,1661704_3
intersection_651,1661704_1,1661704_2
intersection_652,1661704_1,1661704_3
5016037,2005037_3,2005036_2
5016038,2005036_2,2005037_3
intersection_653,2005037_1,2005037_2
intersection_654,2005037_1,2005037_3
intersection_655,2005037_2,2005037_1
intersection_656,2005037_2,2005037_3
intersection_657,2005037_3,2005037_1
intersection_658,2005037_3,2005037_2
intersection_659,2023839_1,2023839_3
intersection_660,2023839_1,2023839_2
intersection_661,2023839_3,2023839_1
intersection_662,2023839_3,2023839_2
intersection_663,2023839_2,2023839_1
intersection_664,2023839_2,2023839_3
intersection_665,1663973_1,1663973_2
intersection_666,1663973_1,1663973_3
intersection_667,1663973_2,1663973_1
intersection_668,1663973_2,1663973_3
intersection_669,1663973_3,1663973_1
intersection_670,1663973_3,1663973_2
4820996,1663837_3,1663793_1
5077167,1663837_1,2020747_1
4842382,1663793_1,1663837_3
5077166,2020747_1,1663837_1
intersection_671,1663837_2,1663837_3
intersection_672,1663837_2,1663837_1
intersection_673,1663837_3,1663837_2
intersection_674,1663837_3,1663837_1
intersection_675,1663837_1,1663837_2
intersection_676,1663837_1,1663837_3
intersection_677,2005024_3,2005024_1
intersection_678,2005024_3,2005024_2
intersection_679,2005024_1,2005024_3
intersection_680,2005024_1,2005024_2
intersection_681,2005024_2,2005024_3
intersection_682,2005024_2,2005024_1
intersection_683,1663553_3,1663553_1
intersection_684,1663553_3,1663553_4
intersection_685,1663553_3,1663553_2
intersection_686,1663553_2,1663553_1
intersection_687,1663553_2,1663553_4
intersection_688,1663553_2,1663553_3
intersection_689,1663553_1,1663553_4
intersection_690,1663553_1,1663553_3
intersection_691,1663553_1,1663553_2
intersection_692,1663553_4,1663553_1
intersection_693,1663553_4,1663553_3
intersection_694,1663553_4,1663553_2
intersection_695,1663851_1,1663851_3
intersection_696,1663851_1,1663851_2
intersection_697,1663851_3,1663851_2
intersection_698,1663851_3,1663851_1
intersection_699,1663851_2,1663851_3
intersection_700,1663851_2,1663851_1
intersection_701,2212302_1,2212302_3
intersection_702,2212302_1,2212302_2
intersection_703,2212302_3,2212302_1
intersection_704,2212302_3,2212302_2
intersection_705,2212302_2,2212302_1
intersection_706,2212302_2,2212302_3
intersection_707,1666737_3,1666737_2
intersection_708,1666737_3,1666737_1
intersection_709,1666737_2,1666737_3
intersection_710,1666737_2,1666737_1
intersection_711,1666737_1,1666737_2
intersection_712,1666737_1,1666737_3
intersection_713,1679460_1,1679460_2
intersection_714,1679460_1,1679460_3
intersection_715,1679460_2,1679460_1
intersection_716,1679460_2,1679460_3
intersection_717,1679460_3,1679460_1
intersection_718,1679460_3,1679460_2
4851998,1661719_3,1661614_3
4830613,1661614_3,1661719_3
intersection_719,1661719_4,1661719_1
intersection_720,1661719_4,1661719_2
intersection_721,1661719_4,1661719_3
intersection_722,1661719_1,1661719_2
intersection_723,1661719_1,1661719_4
intersection_724,1661719_1,1661719_3
intersection_725,1661719_2,1661719_1
intersection_726,1661719_2,1661719_4
intersection_727,1661719_2,1661719_3
intersection_728,1661719_3,1661719_1
intersection_729,1661719_3,1661719_2
intersection_730,1661719_3,1661719_4
intersection_731,2270201_1,2270201_2
intersection_732,2270201_2,2270201_1
intersection_733,1666588_2,1666588_3
intersection_734,1666588_2,1666588_1
intersection_735,1666588_3,1666588_1
intersection_736,1666588_3,1666588_2
intersection_737,1666588_1,1666588_3
intersection_738,1666588_1,1666588_2
intersection_739,1661199_2,1661199_1
intersection_740,1661199_1,1661199_2
intersection_741,2120494_3,2120494_1
