WISLR_PTY_ID,WISLR_PTY_TYCD,WISLR_PTY_NM,RDWY_RTE_ID,SORT_NM,RDWY_LINK_ID,RWLK_STRT_OSET,RWLK_END_OSET,RWRL_SORT,BASC_RTE_FL,DIR_INDC
341,T,MIDDLETON,395121,TIMBER LN,4850759,0,2112,500,Y,>
341,T,MIDDLETON,395121,TIMBER LN,4850758,0,634,600,Y,>
341,T,MIDDLETON,395121,TIMBER LN,4843593,0,1320,700,Y,>
341,T,MIDDLETON,395121,TIMBER LN,4822207,211,1531,800,N,<
341,T,MIDDLETON,395121,TIMBER LN,4829373,528,1162,900,N,<
341,T,MIDDLETON,395121,TIMBER LN,4829374,0,2112,1000,N,<
341,T,MIDDLETON,395121,TIMBER LN,4846578,0,2640,1100,N,<
341,T,MIDDLETON,395121,TIMBER LN,4825325,0,950,1200,N,<
341,T,MIDDLETON,395121,TIMBER LN,4846879,0,2270,1300,N,<
341,T,MIDDLETON,395121,TIMBER LN,4830851,0,2376,1400,N,<
341,T,MIDDLETON,395122,TOEPFER RD,4819724,1214,3010,1000,Y,>
341,T,MIDDLETON,395122,TOEPFER RD,4819529,0,370,2000,Y,>
341,T,MIDDLETON,395122,TOEPFER RD,4819495,0,845,3000,Y,>
341,T,MIDDLETON,395122,TOEPFER RD,4819406,0,686,4000,Y,>
341,T,MIDDLETON,395122,TOEPFER RD,4819289,0,686,5000,Y,>
341,T,MIDDLETON,395122,TOEPFER RD,4840675,0,686,6000,N,<
341,T,MIDDLETON,395122,TOEPFER RD,4840792,0,686,7000,N,<
341,T,MIDDLETON,395122,TOEPFER RD,4840881,0,845,8000,N,<
341,T,MIDDLETON,395122,TOEPFER RD,4840915,0,370,9000,N,<
341,T,MIDDLETON,395122,TOEPFER RD,4841110,0,1796,10000,N,<
341,T,MIDDLETON,395124,TUMBLEDOWN TRL,5505185,0,1647,100,Y,>
341,T,MIDDLETON,395124,TUMBLEDOWN TRL,5505201,0,921,200,Y,>
341,T,MIDDLETON,395124,TUMBLEDOWN TRL,5505202,0,283,300,Y,>
341,T,MIDDLETON,395124,TUMBLEDOWN TRL,5505203,0,283,400,N,<
341,T,MIDDLETON,395124,TUMBLEDOWN TRL,5505204,0,921,500,N,<
341,T,MIDDLETON,395124,TUMBLEDOWN TRL,5505188,0,1647,600,N,<
341,T,MIDDLETON,395125,TWIN SUNSET RD,4819947,0,528,1000,Y,>
341,T,MIDDLETON,395125,TWIN SUNSET RD,4841333,0,528,2000,N,<
341,T,MIDDLETON,395126,TWIN VALLEY RD,4821107,0,2218,1000,Y,>
341,T,MIDDLETON,395126,TWIN VALLEY RD,4821635,0,3062,2000,Y,>
341,T,MIDDLETON,395126,TWIN VALLEY RD,4822228,0,2693,3000,Y,>
341,T,MIDDLETON,395126,TWIN VALLEY RD,4843614,0,2693,4000,N,<
341,T,MIDDLETON,395126,TWIN VALLEY RD,4843021,0,3062,5000,N,<
341,T,MIDDLETON,395126,TWIN VALLEY RD,4842493,0,2218,6000,N,<
341,T,MIDDLETON,395128,USH 00014,5455237,1269,7317,100,Y,>
341,T,MIDDLETON,395128,USH 00014,5314179,0,3576,200,Y,>
341,T,MIDDLETON,395128,USH 00014,5314181,0,2710,300,Y,>
341,T,MIDDLETON,395128,USH 00014,5314201,0,2878,400,Y,>
341,T,MIDDLETON,395128,USH 00014,5314203,0,514,500,Y,>
341,T,MIDDLETON,395128,USH 00014,5314206,0,823,600,Y,>
341,T,MIDDLETON,395128,USH 00014,5455239,0,1080,700,Y,>
341,T,MIDDLETON,395128,USH 00014,5455240,364,1449,800,Y,>
341,T,MIDDLETON,395128,USH 00014,5314207,0,823,900,N,<
341,T,MIDDLETON,395128,USH 00014,5314204,0,514,1000,N,<
341,T,MIDDLETON,395128,USH 00014,5314202,0,2878,1100,N,<
341,T,MIDDLETON,395128,USH 00014,5314182,0,2710,1200,N,<
341,T,MIDDLETON,395128,USH 00014,5314180,0,3576,1300,N,<
341,T,MIDDLETON,395128,USH 00014,5455238,0,6048,1400,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5110737,0,813,100,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5110738,0,877,200,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,4846331,0,792,300,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,4846330,0,158,400,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,4846329,0,1320,500,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559301,0,450,566,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559301,900,1181,666,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559302,0,169,732,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559302,619,1084,766,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5134898,0,362,900,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5121649,33,310,1000,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5121649,1212,1297,1100,Y,>
341,T,MIDDLETON,395130,VALLEY VIEW RD,5121648,0,85,1200,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5121648,987,1264,1300,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5134897,0,362,1400,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559299,428,893,1466,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559299,1343,1512,1566,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559300,0,281,1632,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5559300,731,1181,1666,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,4824943,0,1320,1800,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,4824944,0,158,1900,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,4824945,0,792,2000,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5110735,0,877,2100,N,<
341,T,MIDDLETON,395130,VALLEY VIEW RD,5110736,0,813,2200,N,<
341,T,MIDDLETON,395133,VICKIANN ST,4824262,0,581,1000,Y,>
341,T,MIDDLETON,395133,VICKIANN ST,4824344,0,528,2000,Y,>
341,T,MIDDLETON,395133,VICKIANN ST,4824386,0,211,3000,Y,>
341,T,MIDDLETON,395133,VICKIANN ST,4824487,0,475,4000,Y,>
341,T,MIDDLETON,395133,VICKIANN ST,4845873,0,475,5000,N,<
341,T,MIDDLETON,395133,VICKIANN ST,4845772,0,211,6000,N,<
341,T,MIDDLETON,395133,VICKIANN ST,4845730,0,528,7000,N,<
341,T,MIDDLETON,395133,VICKIANN ST,4845648,0,581,8000,N,<
341,T,MIDDLETON,395134,VISTA CT,4819934,0,739,1000,Y,>
341,T,MIDDLETON,395134,VISTA CT,4841320,0,739,2000,N,<
341,T,MIDDLETON,395135,VOSEN RD,5450288,497,761,1000,Y,>
341,T,MIDDLETON,395135,VOSEN RD,4819371,0,1109,2000,Y,>
341,T,MIDDLETON,395135,VOSEN RD,4840757,0,1109,3000,N,<
341,T,MIDDLETON,395135,VOSEN RD,5450287,0,264,4000,N,<
341,T,MIDDLETON,395138,WEATHERWOOD TRL,4822654,0,739,1000,Y,>
341,T,MIDDLETON,395138,WEATHERWOOD TRL,4822817,0,528,2000,Y,>
341,T,MIDDLETON,395138,WEATHERWOOD TRL,4822921,0,370,3000,Y,>
341,T,MIDDLETON,395138,WEATHERWOOD TRL,4844307,0,370,4000,N,<
341,T,MIDDLETON,395138,WEATHERWOOD TRL,4844203,0,528,5000,N,<
341,T,MIDDLETON,395138,WEATHERWOOD TRL,4844040,0,739,6000,N,<
341,T,MIDDLETON,395140,WESTMAN CT,4819297,0,422,1000,Y,>
341,T,MIDDLETON,395140,WESTMAN CT,4840683,0,422,2000,N,<
341,T,MIDDLETON,395141,WESTMAN WAY RD,4819197,0,950,1000,Y,>
341,T,MIDDLETON,395141,WESTMAN WAY RD,4819329,0,1795,2000,Y,>
341,T,MIDDLETON,395141,WESTMAN WAY RD,4819405,0,1214,3000,Y,>
341,T,MIDDLETON,395141,WESTMAN WAY RD,4819407,0,581,4000,Y,>
341,T,MIDDLETON,395141,WESTMAN WAY RD,4840793,0,581,5000,N,<
341,T,MIDDLETON,395141,WESTMAN WAY RD,4840791,0,1214,6000,N,<
341,T,MIDDLETON,395141,WESTMAN WAY RD,4840715,0,1795,7000,N,<
341,T,MIDDLETON,395141,WESTMAN WAY RD,4840583,0,950,8000,N,<
341,T,MIDDLETON,395142,WHITE CEDAR DR,5091483,0,211,100,Y,>
341,T,MIDDLETON,395142,WHITE CEDAR DR,5091484,0,211,200,N,<
341,T,MIDDLETON,395143,WILDLIFE TRL,4819456,0,845,1000,Y,>
341,T,MIDDLETON,395143,WILDLIFE TRL,4840842,0,845,2000,N,<
341,T,MIDDLETON,395144,WILLOW LN,5260977,0,950,666,Y,>
341,T,MIDDLETON,395144,WILLOW LN,5260978,0,950,3000,N,<
341,T,MIDDLETON,395145,WINDERMERE CT,4821853,0,1162,1000,Y,>
341,T,MIDDLETON,395145,WINDERMERE CT,4843239,0,1162,2000,N,<
341,T,MIDDLETON,395146,WOOD POND TRL,4829404,0,634,100,Y,>
341,T,MIDDLETON,395146,WOOD POND TRL,4829405,0,634,200,Y,>
341,T,MIDDLETON,395146,WOOD POND TRL,4850790,0,634,300,N,<
341,T,MIDDLETON,395146,WOOD POND TRL,4850789,0,634,400,N,<
341,T,MIDDLETON,395147,ZIEGLER CT,4819580,0,211,1000,Y,>
341,T,MIDDLETON,395147,ZIEGLER CT,4840966,0,211,2000,N,<
341,T,MIDDLETON,395148,POINT RD N,5232817,0,298,1332,Y,>
341,T,MIDDLETON,395148,POINT RD N,4823729,0,158,2000,Y,>
341,T,MIDDLETON,395148,POINT RD N,4845115,0,158,3000,N,<
341,T,MIDDLETON,395148,POINT RD N,5232818,0,298,4000,N,<
341,T,MIDDLETON,395150,HILL CIR W,5061075,0,528,1000,Y,>
341,T,MIDDLETON,395150,HILL CIR W,5061076,0,528,3000,N,<
341,T,MIDDLETON,404244,MARCO POLO ST,4876954,0,634,1000,Y,>
341,T,MIDDLETON,404244,MARCO POLO ST,4876955,0,634,2000,N,<
341,T,MIDDLETON,404248,LOKKEN LN,4876952,0,317,1000,Y,>
341,T,MIDDLETON,404248,LOKKEN LN,4876953,0,317,2000,N,<
341,T,MIDDLETON,404249,LEWIS ST,4876950,0,370,1000,Y,>
341,T,MIDDLETON,404249,LEWIS ST,4876951,0,370,2000,N,<
341,T,MIDDLETON,404250,FREMONT DR,5571405,0,528,100,Y,>
341,T,MIDDLETON,404250,FREMONT DR,4876957,0,528,200,Y,>
341,T,MIDDLETON,404250,FREMONT DR,4876956,0,528,300,N,<
341,T,MIDDLETON,404250,FREMONT DR,5571406,0,528,400,N,<
341,T,MIDDLETON,405026,WELCOME DR,5237339,0,581,100,Y,>
341,T,MIDDLETON,405026,WELCOME DR,4884608,0,1954,200,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505093,0,533,300,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505120,0,1073,400,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5259564,0,181,500,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5508963,0,1552,600,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505123,0,812,700,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505125,0,463,800,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505127,0,271,900,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505129,0,340,1000,Y,>
341,T,MIDDLETON,405026,WELCOME DR,5505130,0,340,1100,N,<
341,T,MIDDLETON,405026,WELCOME DR,5505128,0,271,1200,N,<
341,T,MIDDLETON,405026,WELCOME DR,5505126,0,463,1300,N,<
341,T,MIDDLETON,405026,WELCOME DR,5505124,0,812,1400,N,<
341,T,MIDDLETON,405026,WELCOME DR,5508964,0,1552,1500,N,<
341,T,MIDDLETON,405026,WELCOME DR,5259563,0,181,1600,N,<
341,T,MIDDLETON,405026,WELCOME DR,5505119,0,1073,1700,N,<
341,T,MIDDLETON,405026,WELCOME DR,5505094,0,533,1800,N,<
341,T,MIDDLETON,405026,WELCOME DR,4884607,0,1954,1900,N,<
341,T,MIDDLETON,405026,WELCOME DR,5237338,0,581,2000,N,<
341,T,MIDDLETON,405054,ELLINGTON CT,4884629,0,158,1000,Y,>
341,T,MIDDLETON,405054,ELLINGTON CT,4884630,0,158,2000,N,<
341,T,MIDDLETON,405137,HIGHFIELD RD,4884669,0,1584,1000,Y,>
341,T,MIDDLETON,405137,HIGHFIELD RD,4884693,0,792,2000,Y,>
341,T,MIDDLETON,405137,HIGHFIELD RD,4884694,0,792,3000,N,<
341,T,MIDDLETON,405137,HIGHFIELD RD,4884670,0,1584,4000,N,<
341,T,MIDDLETON,405139,DEERING TRL,5099316,0,788,100,Y,>
341,T,MIDDLETON,405139,DEERING TRL,5091498,0,422,200,Y,>
341,T,MIDDLETON,405139,DEERING TRL,5091499,0,422,300,N,<
341,T,MIDDLETON,405139,DEERING TRL,5099317,0,788,400,N,<
341,T,MIDDLETON,405141,PLANTATION CT,4884687,0,264,1000,Y,>
341,T,MIDDLETON,405141,PLANTATION CT,4884688,0,264,2000,N,<
341,T,MIDDLETON,503272,SHOOTING STAR AVE,5064180,0,1373,100,Y,>
341,T,MIDDLETON,503272,SHOOTING STAR AVE,5013386,0,581,300,Y,>
341,T,MIDDLETON,503272,SHOOTING STAR AVE,5013387,0,581,400,N,<
341,T,MIDDLETON,503272,SHOOTING STAR AVE,5064179,0,1373,500,N,<
341,T,MIDDLETON,508232,CONEFLOWER CT,5035756,0,581,100,Y,>
341,T,MIDDLETON,508232,CONEFLOWER CT,5035757,0,581,200,N,<
341,T,MIDDLETON,515172,BETSY LN,4829395,0,739,1000,Y,>
341,T,MIDDLETON,515172,BETSY LN,4829394,0,475,2000,Y,>
341,T,MIDDLETON,515172,BETSY LN,4850779,0,475,3000,N,<
341,T,MIDDLETON,515172,BETSY LN,4850780,0,739,4000,N,<
341,T,MIDDLETON,518894,WINDSONG CIR,4822209,0,475,1000,Y,>
341,T,MIDDLETON,518894,WINDSONG CIR,4843595,0,475,2000,N,<
341,T,MIDDLETON,523692,KARLS CT,5091462,0,380,100,Y,>
341,T,MIDDLETON,523692,KARLS CT,5091463,0,380,200,N,<
341,T,MIDDLETON,523700,SARACEN WAY,4829414,0,1214,100,Y,>
341,T,MIDDLETON,523700,SARACEN WAY,4829418,0,845,200,Y,>
341,T,MIDDLETON,523700,SARACEN WAY,4829419,0,950,300,Y,>
341,T,MIDDLETON,523700,SARACEN WAY,5099314,0,1045,400,Y,>
341,T,MIDDLETON,523700,SARACEN WAY,5091494,0,660,500,Y,>
341,T,MIDDLETON,523700,SARACEN WAY,5091495,0,660,600,N,<
341,T,MIDDLETON,523700,SARACEN WAY,5099315,0,1045,700,N,<
341,T,MIDDLETON,523700,SARACEN WAY,4850804,0,950,800,N,<
341,T,MIDDLETON,523700,SARACEN WAY,4850803,0,845,900,N,<
341,T,MIDDLETON,523700,SARACEN WAY,4850799,0,1214,1000,N,<
341,T,MIDDLETON,523701,FELTON DR,5371259,0,992,100,Y,>
341,T,MIDDLETON,523701,FELTON DR,5355387,0,514,200,Y,>
341,T,MIDDLETON,523701,FELTON DR,5355397,0,459,300,Y,>
341,T,MIDDLETON,523701,FELTON DR,5355398,0,459,400,N,<
341,T,MIDDLETON,523701,FELTON DR,5355388,0,514,500,N,<
341,T,MIDDLETON,523701,FELTON DR,5371260,0,992,600,N,<
341,T,MIDDLETON,523702,LEGACY DR,5147262,0,1120,100,Y,>
341,T,MIDDLETON,523702,LEGACY DR,5147263,0,1120,300,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5173493,0,563,100,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5091531,0,855,300,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5099319,0,1006,400,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5035754,0,342,500,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5064638,0,450,600,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,4884697,0,422,700,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,4884699,0,739,800,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,4884701,0,370,900,Y,>
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,4884702,0,370,1000,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,4884700,0,739,1100,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,4884698,0,422,1200,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5064637,0,450,1300,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5035753,0,342,1400,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5099318,0,1006,1500,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5091530,0,855,1600,N,<
341,T,MIDDLETON,523703,SUMMIT RIDGE RD,5173492,0,563,1700,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5091577,0,391,100,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5091571,0,499,200,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5091568,0,288,300,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5355377,0,1800,366,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5355378,0,518,432,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5259557,0,652,500,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5253083,0,216,600,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5259600,0,730,700,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,4851787,0,370,800,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,4851789,0,581,900,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5061077,0,1109,1000,Y,>
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5061078,0,1109,1100,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,4830404,0,581,1200,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,4830402,0,370,1300,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5259599,0,730,1400,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5253084,0,216,1500,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5259558,0,652,1600,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5355379,0,518,1666,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5355380,0,1800,1732,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5091569,0,288,1800,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5091570,0,499,1900,N,<
341,T,MIDDLETON,523704,CARDINAL POINT TRL,5091576,0,391,2000,N,<
341,T,MIDDLETON,523709,NINA LN,5091550,0,1805,100,Y,>
341,T,MIDDLETON,523709,NINA LN,5091552,0,164,200,Y,>
341,T,MIDDLETON,523709,NINA LN,5091553,0,164,300,N,<
341,T,MIDDLETON,523709,NINA LN,5091551,0,1805,400,N,<
341,T,MIDDLETON,523713,LADY FERN CT,5237342,0,545,100,Y,>
341,T,MIDDLETON,523713,LADY FERN CT,5237343,0,545,300,N,<
341,T,MIDDLETON,523714,BAY LAUREL LN,5260979,0,792,100,Y,>
341,T,MIDDLETON,523714,BAY LAUREL LN,5371257,0,683,200,Y,>
341,T,MIDDLETON,523714,BAY LAUREL LN,5450317,0,752,300,Y,>
341,T,MIDDLETON,523714,BAY LAUREL LN,5450318,0,752,500,N,<
341,T,MIDDLETON,523714,BAY LAUREL LN,5371258,0,683,700,N,<
341,T,MIDDLETON,523714,BAY LAUREL LN,5260980,0,792,800,N,<
341,T,MIDDLETON,525164,SPRINGTON DR,5100562,0,290,100,Y,>
341,T,MIDDLETON,525164,SPRINGTON DR,5098684,0,370,200,Y,>
341,T,MIDDLETON,525164,SPRINGTON DR,5098669,0,53,300,Y,>
341,T,MIDDLETON,525164,SPRINGTON DR,5098668,422,475,800,N,<
341,T,MIDDLETON,525164,SPRINGTON DR,5098681,0,370,900,N,<
341,T,MIDDLETON,525164,SPRINGTON DR,5100563,295,585,1000,N,<
341,T,MIDDLETON,526205,MID TOWN RD,4830818,58,214,100,Y,>
341,T,MIDDLETON,526205,MID TOWN RD,4852201,1427,1550,200,Y,>
341,T,MIDDLETON,526205,MID TOWN RD,4830816,34,157,300,N,<
341,T,MIDDLETON,526205,MID TOWN RD,4852203,842,998,400,N,<
341,T,MIDDLETON,529748,SAGEBRUSH TRL,4840676,0,1320,100,Y,>
341,T,MIDDLETON,529748,SAGEBRUSH TRL,4840584,0,317,200,Y,>
341,T,MIDDLETON,529748,SAGEBRUSH TRL,4819198,1320,1637,300,N,<
341,T,MIDDLETON,529748,SAGEBRUSH TRL,4819290,0,1320,400,N,<
341,T,MIDDLETON,529749,BLAZINGSTARS DR,4829349,0,1214,100,Y,>
341,T,MIDDLETON,529749,BLAZINGSTARS DR,4850734,0,1214,200,N,<
341,T,MIDDLETON,529750,STONE WOOD CT,4819799,0,317,100,Y,>
341,T,MIDDLETON,529750,STONE WOOD CT,4841185,0,317,200,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4840961,0,422,100,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4840996,0,317,200,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841060,0,317,300,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841116,0,370,400,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841207,0,422,500,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841254,0,317,600,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841295,0,1426,700,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841227,0,264,800,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841161,0,792,900,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4841041,0,1003,1000,Y,>
341,T,MIDDLETON,529751,STONE WOOD DR,4819655,0,1003,1100,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819775,0,792,1200,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819841,0,264,1300,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819909,0,1426,1400,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819868,0,317,1500,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819821,0,422,1600,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819730,0,370,1700,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819674,0,317,1800,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819610,0,317,1900,N,<
341,T,MIDDLETON,529751,STONE WOOD DR,4819575,0,422,2000,N,<
341,T,MIDDLETON,529752,WAYSIDE RD,4841931,0,3432,100,Y,>
341,T,MIDDLETON,529752,WAYSIDE RD,4820545,0,3432,200,N,<
341,T,MIDDLETON,529753,SUNDOWN DR,5509099,0,422,100,Y,>
341,T,MIDDLETON,529753,SUNDOWN DR,5509102,0,422,200,N,<
341,T,MIDDLETON,529754,TREMPEALEAU TRL,4822766,0,792,100,Y,>
341,T,MIDDLETON,529754,TREMPEALEAU TRL,4822504,0,1109,200,Y,>
341,T,MIDDLETON,529754,TREMPEALEAU TRL,4843890,0,1109,300,N,<
341,T,MIDDLETON,529754,TREMPEALEAU TRL,4844152,0,792,400,N,<
341,T,MIDDLETON,529755,BRASSCO LN,4845136,0,581,100,Y,>
341,T,MIDDLETON,529755,BRASSCO LN,4845118,0,264,200,Y,>
341,T,MIDDLETON,529755,BRASSCO LN,4823732,0,264,300,N,<
341,T,MIDDLETON,529755,BRASSCO LN,4823750,0,581,400,N,<
341,T,MIDDLETON,529757,FALLEN OAK DR,5508882,0,1496,100,Y,>
341,T,MIDDLETON,529757,FALLEN OAK DR,5508881,0,1496,200,N,<
341,T,MIDDLETON,529758,VALLEY WOODS DR,5505224,0,485,100,Y,>
341,T,MIDDLETON,529758,VALLEY WOODS DR,4825041,0,528,200,Y,>
341,T,MIDDLETON,529758,VALLEY WOODS DR,4825116,0,422,300,Y,>
341,T,MIDDLETON,529758,VALLEY WOODS DR,4825195,0,422,400,Y,>
341,T,MIDDLETON,529758,VALLEY WOODS DR,4846581,0,422,500,N,<
341,T,MIDDLETON,529758,VALLEY WOODS DR,4846502,0,422,600,N,<
341,T,MIDDLETON,529758,VALLEY WOODS DR,4846427,0,528,700,N,<
341,T,MIDDLETON,529758,VALLEY WOODS DR,5505223,0,485,800,N,<
341,T,MIDDLETON,529759,VALLEY VIEW CT,4825049,0,158,100,Y,>
341,T,MIDDLETON,529759,VALLEY VIEW CT,4846435,0,158,200,N,<
341,T,MIDDLETON,529760,VALLEY WOODS CT,4825163,0,317,100,Y,>
341,T,MIDDLETON,529760,VALLEY WOODS CT,4846549,0,317,200,N,<
341,T,MIDDLETON,529761,CHERRY WOOD LN,4824677,0,739,100,Y,>
341,T,MIDDLETON,529761,CHERRY WOOD LN,4824609,0,317,200,Y,>
341,T,MIDDLETON,529761,CHERRY WOOD LN,4845995,0,317,300,N,<
341,T,MIDDLETON,529761,CHERRY WOOD LN,4846063,0,739,400,N,<
341,T,MIDDLETON,529762,FERNGLADE RD,4857235,0,1109,100,Y,>
341,T,MIDDLETON,529762,FERNGLADE RD,4850798,0,1214,200,Y,>
341,T,MIDDLETON,529762,FERNGLADE RD,4829413,0,1214,300,N,<
341,T,MIDDLETON,529762,FERNGLADE RD,4835851,0,1109,400,N,<
341,T,MIDDLETON,529763,ICE AGE LN,4827419,0,264,100,Y,>
341,T,MIDDLETON,529763,ICE AGE LN,4848804,0,264,200,N,<
341,T,MIDDLETON,529764,NICOLET CIR,4829397,0,211,100,Y,>
341,T,MIDDLETON,529764,NICOLET CIR,4850782,0,211,200,N,<
341,T,MIDDLETON,529765,DE SOTO ST,5114618,0,355,100,Y,>
341,T,MIDDLETON,529765,DE SOTO ST,5114619,0,355,300,N,<
341,T,MIDDLETON,529766,ADAMS PARK CT,5110731,0,455,100,Y,>
341,T,MIDDLETON,529766,ADAMS PARK CT,5110732,0,455,200,N,<
341,T,MIDDLETON,529767,BLUE GLACIER RD,5114644,0,539,100,Y,>
341,T,MIDDLETON,529767,BLUE GLACIER RD,5114645,0,539,200,N,<
341,T,MIDDLETON,532769,OLD SAUK RD W,4843598,0,1003,100,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,4843594,0,264,200,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,5509008,0,2006,300,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,4843602,0,686,400,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,4851794,0,1848,500,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,4851793,0,792,600,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,4843619,0,1320,700,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,5559535,0,625,766,Y,>
341,T,MIDDLETON,532769,OLD SAUK RD W,5559534,1404,2029,866,N,<
341,T,MIDDLETON,532769,OLD SAUK RD W,4822233,0,1320,1000,N,<
341,T,MIDDLETON,532769,OLD SAUK RD W,4830408,0,792,1100,N,<
341,T,MIDDLETON,532769,OLD SAUK RD W,4830409,0,1848,1200,N,<
341,T,MIDDLETON,532769,OLD SAUK RD W,4822216,0,686,1300,N,<
341,T,MIDDLETON,532769,OLD SAUK RD W,5509007,0,2006,1400,N,<
